# n = 4.7 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       62.197000        4.699524        0.650238      242.730450
       2       62.127000        4.699341        0.431641      244.731807
       3       62.365000        4.699707        0.298523      245.305668
       4       62.406000        4.699341        0.195679      245.532087
       5       62.426000        4.700073        0.126465      245.690202
       6       62.437000        4.699097        0.083496      245.721976
       7       62.431000        4.699097        0.053955      245.692470
       8       62.434000        4.699341        0.035278      245.716719
       9       62.435000        4.699097        0.021973      245.719628
      10       62.443000        4.699585        0.013428      245.738380
      11       62.432000        4.699341        0.009644      245.750666
      12       62.430000        4.699097        0.006836      245.722232
      13       62.431000        4.699097        0.005371      245.708845
      14       62.429000        4.699097        0.003906      245.708744
      15       62.429000        4.699097        0.003418      245.708781
      16       62.429000        4.699341        0.003052      245.724031
      17       62.434000        4.699097        0.002686      245.722234
      18       62.431000        4.699585        0.002441      245.739217
      19       62.437000        4.699097        0.002197      245.735606
      20       62.431000        4.699097        0.002197      245.708742
      21       62.431000        4.699097        0.002197      245.708742
