#    itr              mu            ntot            mtot            etot
       1       56.999000        4.899170        0.220886      229.461851
       2       57.093000        4.899292        0.128662      229.600550
       3       57.131000        4.899536        0.075562      229.687055
       4       57.144000        4.899536        0.045044      229.716033
       5       57.145000        4.899536        0.025513      229.723744
       6       57.154000        4.899292        0.014160      229.712012
       7       57.146000        4.899780        0.008545      229.728647
       8       57.153000        4.899292        0.004883      229.725709
       9       57.150000        4.899292        0.002441      229.701066
      10       57.150000        4.899292        0.000977      229.701559
      11       57.148000        4.899292        0.000488      229.701256
      12       57.149000        4.899292        0.000488      229.701257
      13       57.149000        4.899292        0.000488      229.701257
