#    itr              mu            ntot            mtot            etot
       1       73.931000        4.699097        0.419556      300.046057
       2       74.009000        4.699097        0.344849      300.278701
       3       74.138000        4.699951        0.292297      300.543674
       4       74.171000        4.700439        0.240051      300.751269
       5       74.191000        4.699097        0.195068      300.791120
       6       74.163000        4.699097        0.155273      300.772341
       7       74.169000        4.699097        0.122559      300.826180
       8       74.182000        4.700317        0.097290      300.950267
       9       74.190000        4.699097        0.077393      300.961655
      10       74.181000        4.699097        0.060059      300.892536
      11       74.189000        4.699097        0.046875      300.902458
      12       74.182000        4.699097        0.037354      300.906966
      13       74.189000        4.699829        0.030396      300.964773
      14       74.197000        4.699341        0.024292      300.978397
      15       74.188000        4.699341        0.017700      300.947593
      16       74.191000        4.699097        0.013672      300.930457
      17       74.187000        4.699341        0.010620      300.932946
      18       74.185000        4.699341        0.009155      300.949270
      19       74.182000        4.699341        0.007202      300.949020
      20       74.181000        4.699097        0.005615      300.931203
      21       74.180000        4.699585        0.003906      300.951101
      22       74.186000        4.699341        0.002808      300.965318
      23       74.185000        4.699829        0.002075      300.985421
      24       74.191000        4.699341        0.001343      300.981489
      25       74.185000        4.699097        0.000977      300.931104
      26       74.181000        4.699097        0.000488      300.914882
      27       74.183000        4.699097        0.000488      300.914715
      28       74.184000        4.699585        0.000732      300.951107
      29       74.190000        4.699585        0.000732      300.983557
      30       74.190000        4.699585        0.000732      300.983557
