#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.644608	5.631790	-6.644608	5.631790	-17.889191	-5.128021	
1	-6.644306	5.632091	-6.641596	5.634802	-17.884974	-5.123805	
2	-6.643403	5.632995	-6.632562	5.643836	-17.872327	-5.111158	
3	-6.641898	5.634500	-6.617512	5.658886	-17.851257	-5.090088	
4	-6.639792	5.636605	-6.596455	5.679943	-17.821777	-5.060607	
5	-6.637087	5.639311	-6.569403	5.706995	-17.783904	-5.022735	
6	-6.633784	5.642614	-6.536373	5.740025	-17.737662	-4.976492	
7	-6.629885	5.646513	-6.497384	5.779014	-17.683078	-4.921908	
8	-6.625393	5.651005	-6.452460	5.823937	-17.620185	-4.859015	
9	-6.620310	5.656088	-6.401629	5.874769	-17.549020	-4.787851	
10	-6.614639	5.661759	-6.344920	5.931478	-17.469628	-4.708459	
11	-6.608384	5.668014	-6.282368	5.994030	-17.382056	-4.620886	
12	-6.601548	5.674850	-6.214011	6.062387	-17.286355	-4.525186	
13	-6.594136	5.682262	-6.139889	6.136508	-17.182585	-4.421416	
14	-6.586152	5.690246	-6.060048	6.216350	-17.070808	-4.309638	
15	-6.577600	5.698797	-5.974536	6.301862	-16.951090	-4.189920	
16	-6.568487	5.707911	-5.883403	6.392995	-16.823504	-4.062335	
17	-6.558817	5.717580	-5.786705	6.489693	-16.688127	-3.926958	
18	-6.548597	5.727801	-5.684500	6.591897	-16.545041	-3.783871	
19	-6.537832	5.738566	-5.576851	6.699547	-16.394331	-3.633161	
20	-6.526529	5.749869	-5.463820	6.812578	-16.236088	-3.474919	
21	-6.514695	5.761703	-5.345477	6.930920	-16.070409	-3.309239	
22	-6.502336	5.774062	-5.221894	7.054504	-15.897391	-3.136222	
23	-6.489461	5.786937	-5.093143	7.183255	-15.717141	-2.955971	
24	-6.476077	5.800321	-4.959304	7.317094	-15.529765	-2.768596	
25	-6.462192	5.814205	-4.820456	7.455942	-15.335378	-2.574209	
26	-6.447815	5.828583	-4.676683	7.599715	-15.134096	-2.372927	
27	-6.432954	5.843444	-4.528072	7.748326	-14.926041	-2.164871	
28	-6.417618	5.858780	-4.374712	7.901686	-14.711337	-1.950168	
29	-6.401816	5.874581	-4.216696	8.059702	-14.490115	-1.728945	
30	-6.385559	5.890839	-4.054119	8.222279	-14.262506	-1.501337	
31	-6.368855	5.907543	-3.887078	8.389319	-14.028650	-1.267480	
32	-6.351714	5.924683	-3.715675	8.560722	-13.788686	-1.027516	
