#    itr              mu            ntot            mtot            etot
       1       53.480000        4.999084        1.000916       92.634707
       2       22.739000        4.999451       -0.797913       62.520039
       3       22.745000        4.999512        0.657349       62.835390
       4       22.780000        4.999023       -0.550415       62.999177
       5       22.810000        4.999023        0.463013       63.103256
       6       22.838000        4.999023       -0.393677       63.180688
       7       22.865000        4.999023        0.338501       63.232873
       8       22.891000        4.999023       -0.292114       63.268853
       9       22.921000        4.999878        0.247070       63.314073
      10       22.939000        4.999146       -0.204834       63.331105
      11       22.960000        4.999390        0.172363       63.342681
      12       22.964000        4.999146       -0.141357       63.351243
      13       22.968000        4.999390        0.117188       63.361485
      14       22.978000        4.999146       -0.097412       63.364933
      15       22.980000        4.999634        0.080322       63.376049
      16       22.983000        4.999146       -0.069092       63.374827
      17       22.982000        4.999390        0.060547       63.374680
      18       22.985000        4.999878       -0.048828       63.390457
      19       22.986000        4.999146        0.036865       63.381881
      20       22.979000        4.999146       -0.030029       63.372042
      21       22.984000        4.999390        0.025391       63.377931
      22       22.982000        4.999390       -0.021484       63.381725
      23       22.984000        4.999878        0.020020       63.393057
      24       22.984000        4.999390       -0.019531       63.388994
      25       22.984000        4.999390        0.019531       63.381913
      26       22.984000        4.999390       -0.019531       63.381913
