#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-9.912339	-0.245209	-9.912339	-0.245209	-20.520404	-11.552356	12.145035	21.812165	12.145035	21.812165	11.497333	20.465381	
1	-9.912038	-0.244909	-9.909335	-0.242205	-20.516189	-11.548141	12.142031	21.809161	12.144735	21.811864	11.496732	20.464780	
2	-9.911137	-0.244008	-9.900325	-0.233195	-20.503546	-11.535498	12.133021	21.800151	12.143834	21.810963	11.494929	20.462977	
3	-9.909636	-0.242507	-9.885314	-0.218184	-20.482482	-11.514434	12.118010	21.785140	12.142333	21.809462	11.491926	20.459974	
4	-9.907536	-0.240406	-9.864312	-0.197182	-20.453011	-11.484963	12.097008	21.764138	12.140232	21.807362	11.487723	20.455772	
5	-9.904838	-0.237708	-9.837331	-0.170201	-20.415151	-11.447103	12.070027	21.737157	12.137534	21.804664	11.482325	20.450373	
6	-9.901543	-0.234414	-9.804388	-0.137259	-20.368923	-11.400875	12.037085	21.704214	12.134240	21.801369	11.475734	20.443782	
7	-9.897655	-0.230525	-9.765503	-0.098374	-20.314357	-11.346309	11.998200	21.665329	12.130351	21.797481	11.467954	20.436002	
8	-9.893174	-0.226044	-9.720700	-0.053571	-20.251484	-11.283436	11.953397	21.620526	12.125870	21.793000	11.458989	20.427037	
9	-9.888104	-0.220975	-9.670006	-0.002877	-20.180343	-11.212295	11.902703	21.569832	12.120801	21.787930	11.448846	20.416894	
10	-9.882448	-0.215319	-9.613452	0.053677	-20.100976	-11.132928	11.846149	21.513278	12.115145	21.782274	11.437530	20.405578	
11	-9.876209	-0.209080	-9.551073	0.116056	-20.013432	-11.045384	11.783770	21.450899	12.108906	21.776035	11.425048	20.393096	
12	-9.869391	-0.202262	-9.482907	0.184222	-19.917764	-10.949716	11.715604	21.382733	12.102088	21.769217	11.411408	20.379456	
13	-9.861999	-0.194869	-9.408996	0.258133	-19.814028	-10.845980	11.641693	21.308822	12.094695	21.761825	11.396618	20.364667	
14	-9.854036	-0.186906	-9.329385	0.337745	-19.702288	-10.734240	11.562081	21.229211	12.086732	21.753862	11.380688	20.348736	
15	-9.845507	-0.178377	-9.244122	0.423007	-19.582610	-10.614562	11.476819	21.143948	12.078203	21.745333	11.363625	20.331674	
16	-9.836418	-0.169288	-9.153260	0.513869	-19.455068	-10.487020	11.385957	21.053087	12.069114	21.736244	11.345442	20.313490	
17	-9.826773	-0.159644	-9.056856	0.610274	-19.319738	-10.351690	11.289552	20.956682	12.059470	21.726599	11.326149	20.294197	
18	-9.816580	-0.149450	-8.954967	0.712163	-19.176701	-10.208653	11.187663	20.854793	12.049276	21.716406	11.305758	20.273806	
19	-9.805843	-0.138714	-8.847656	0.819473	-19.026044	-10.057996	11.080353	20.747482	12.038540	21.705669	11.284281	20.252329	
