# n = 4.0 U  = 7.0 J = 1.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       28.654000        3.999023        0.262878       76.300516
       2       28.837000        3.999023        0.083191       76.717629
       3       28.902000        4.000122        0.026611       76.787551
       4       28.916000        3.999390        0.009155       76.796830
       5       28.900000        3.999146        0.002930       76.773327
       6       28.902000        3.999634        0.001221       76.781776
       7       28.904000        3.999146        0.000488       76.779125
       8       28.902000        3.999146        0.000000       76.767768
       9       28.901000        3.999146        0.000000       76.767768
      10       28.901000        3.999146        0.000000       76.767768
