#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	44.916382	44.917114	44.916382	44.917114	34.171631	34.174561	
1	44.916683	44.917415	44.919394	44.920126	34.175847	34.178777	
2	44.917586	44.918319	44.928427	44.929160	34.188494	34.191424	
3	44.919091	44.919824	44.943477	44.944210	34.209564	34.212494	
4	44.921197	44.921930	44.964535	44.965267	34.239045	34.241974	
5	44.923902	44.924635	44.991586	44.992319	34.276917	34.279847	
6	44.927205	44.927938	45.024617	45.025349	34.323160	34.326089	
7	44.931104	44.931837	45.063605	45.064338	34.377744	34.380674	
8	44.935597	44.936329	45.108529	45.109261	34.440637	34.443567	
9	44.940680	44.941412	45.159361	45.160093	34.511801	34.514731	
10	44.946351	44.947083	45.216069	45.216802	34.591193	34.594123	
11	44.952606	44.953338	45.278621	45.279354	34.678766	34.681696	
12	44.959442	44.960174	45.346978	45.347711	34.774466	34.777396	
13	44.966854	44.967586	45.421100	45.421832	34.878236	34.881166	
14	44.974838	44.975570	45.500941	45.501674	34.990014	34.992944	
15	44.983389	44.984121	45.586454	45.587186	35.109732	35.112661	
16	44.992502	44.993235	45.677587	45.678319	35.237317	35.240247	
17	45.002172	45.002905	45.774284	45.775017	35.372694	35.375624	
18	45.012393	45.013125	45.876489	45.877221	35.515781	35.518710	
19	45.023158	45.023890	45.984139	45.984871	35.666491	35.669420	
20	45.034461	45.035193	46.097169	46.097902	35.824733	35.827663	
21	45.046295	45.047027	46.215512	46.216244	35.990413	35.993343	
22	45.058653	45.059386	46.339096	46.339828	36.163430	36.166360	
23	45.071528	45.072261	46.467846	46.468579	36.343681	36.346611	
24	45.084912	45.085645	46.601686	46.602418	36.531056	36.533986	
25	45.098797	45.099529	46.740534	46.741266	36.725443	36.728373	
26	45.113174	45.113907	46.884307	46.885039	36.926725	36.929655	
27	45.128035	45.128768	47.032918	47.033650	37.134781	37.137711	
28	45.143371	45.144104	47.186277	47.187010	37.349485	37.352414	
29	45.159173	45.159905	47.344293	47.345026	37.570707	37.573637	
30	45.175431	45.176163	47.506871	47.507603	37.798315	37.801245	
31	45.192135	45.192867	47.673911	47.674643	38.032172	38.035101	
32	45.209275	45.210007	47.845314	47.846046	38.272136	38.275066	
33	45.226841	45.227574	48.020976	48.021709	38.518063	38.520993	
34	45.244823	45.245555	48.200792	48.201525	38.769805	38.772735	
35	45.263209	45.263941	48.384653	48.385386	39.027211	39.030141	
36	45.281989	45.282721	48.572449	48.573181	39.290125	39.293055	
37	45.301150	45.301883	48.764066	48.764798	39.558389	39.561318	
38	45.320683	45.321415	48.959389	48.960121	39.831841	39.834770	
39	45.340574	45.341306	49.158300	49.159032	40.110316	40.113246	
40	45.360812	45.361544	49.360680	49.361412	40.393648	40.396577	
41	45.381384	45.382117	49.566406	49.567138	40.681664	40.684594	
42	45.402279	45.403012	49.775354	49.776087	40.974192	40.977122	
43	45.423484	45.424216	49.987400	49.988132	41.271056	41.273986	
44	45.444985	45.445718	50.202414	50.203147	41.572077	41.575006	
45	45.466771	45.467503	50.420269	50.421001	41.877072	41.880002	
46	45.488827	45.489559	50.640831	50.641563	42.185860	42.188789	
47	45.511141	45.511873	50.863969	50.864701	42.498252	42.501182	
48	45.533698	45.534431	51.089548	51.090280	42.814063	42.816992	
49	45.556487	45.557219	51.317431	51.318164	43.133100	43.136030	
50	45.579492	45.580224	51.547483	51.548216	43.455173	43.458103	
51	45.602700	45.603433	51.779564	51.780297	43.780086	43.783016	
52	45.626097	45.626830	52.013535	52.014267	44.107645	44.110575	
53	45.649669	45.650402	52.249254	52.249987	44.437652	44.440582	
54	45.673402	45.674134	52.486580	52.487312	44.769908	44.772838	
55	45.697281	45.698013	52.725369	52.726102	45.104213	45.107143	
56	45.721292	45.722024	52.965479	52.966211	45.440366	45.443296	
57	45.745420	45.746152	53.206763	53.207495	45.778164	45.781094	
58	45.769651	45.770384	53.449077	53.449810	46.117404	46.120334	
59	45.793971	45.794704	53.692275	53.693008	46.457881	46.460811	
60	45.818365	45.819097	53.936210	53.936943	46.799391	46.802321	
61	45.842817	45.843550	54.180736	54.181469	47.141727	47.144657	
62	45.867314	45.868047	54.425705	54.426438	47.484683	47.487613	
63	45.891841	45.892573	54.670970	54.671702	47.828054	47.830983	
64	45.916382	45.917114	54.916382	54.917114	48.171631	48.174561	
65	45.940923	45.941655	55.161794	55.162527	48.515208	48.518138	
66	45.965450	45.966182	55.407059	55.407791	48.858578	48.861508	
67	45.989946	45.990679	55.652027	55.652760	49.201535	49.204464	
68	46.014399	46.015131	55.896553	55.897286	49.543871	49.546801	
69	46.038793	46.039525	56.140489	56.141221	49.885380	49.888310	
70	46.063112	46.063845	56.383687	56.384419	50.225858	50.228787	
71	46.087344	46.088076	56.626001	56.626733	50.565097	50.568027	
72	46.111472	46.112205	56.867285	56.868017	50.902895	50.905825	
73	46.135483	46.136215	57.107394	57.108127	51.239048	51.241978	
74	46.159362	46.160094	57.346184	57.346916	51.573353	51.576283	
75	46.183095	46.183827	57.583509	57.584242	51.905609	51.908539	
76	46.206667	46.207399	57.819229	57.819961	52.235616	52.238546	
77	46.230064	46.230796	58.053199	58.053932	52.563175	52.566105	
78	46.253272	46.254004	58.285280	58.286013	52.888089	52.891018	
79	46.276277	46.277009	58.515332	58.516065	53.210161	53.213091	
80	46.299065	46.299798	58.743216	58.743949	53.529199	53.532129	
81	46.321623	46.322356	58.968795	58.969527	53.845009	53.847939	
82	46.343937	46.344669	59.191933	59.192665	54.157402	54.160332	
83	46.365993	46.366726	59.412495	59.413228	54.466189	54.469119	
84	46.387779	46.388511	59.630349	59.631082	54.771185	54.774115	
85	46.409280	46.410012	59.845364	59.846096	55.072206	55.075135	
86	46.430485	46.431217	60.057409	60.058142	55.369069	55.371999	
87	46.451379	46.452112	60.266358	60.267090	55.661598	55.664527	
88	46.471952	46.472684	60.472084	60.472817	55.949614	55.952544	
89	46.492190	46.492922	60.674464	60.675196	56.232946	56.235875	
90	46.512081	46.512814	60.873375	60.874107	56.511421	56.514351	
91	46.531613	46.532346	61.068698	61.069430	56.784873	56.787803	
92	46.550775	46.551508	61.260315	61.261047	57.053137	57.056067	
93	46.569555	46.570287	61.448110	61.448843	57.316051	57.318980	
94	46.587941	46.588673	61.631971	61.632704	57.573456	57.576386	
95	46.605922	46.606655	61.811787	61.812520	57.825198	57.828128	
96	46.623489	46.624221	61.987450	61.988182	58.071126	58.074055	
97	46.640629	46.641361	62.158853	62.159585	58.311090	58.314020	
98	46.657333	46.658065	62.325893	62.326626	58.544947	58.547876	
99	46.673591	46.674323	62.488470	62.489203	58.772555	58.775484	
100	46.689392	46.690125	62.646486	62.647219	58.993777	58.996707	
101	46.704728	46.705461	62.799846	62.800579	59.208481	59.211411	
102	46.719589	46.720322	62.948457	62.949190	59.416536	59.419466	
103	46.733967	46.734699	63.092230	63.092962	59.617818	59.620748	
104	46.747851	46.748584	63.231078	63.231810	59.812205	59.815135	
105	46.761235	46.761968	63.364917	63.365650	59.999581	60.002510	
106	46.774110	46.774843	63.493668	63.494400	60.179831	60.182761	
107	46.786469	46.787201	63.617252	63.617984	60.352849	60.355778	
108	46.798303	46.799036	63.735594	63.736327	60.518529	60.521458	
109	46.809606	46.810339	63.848625	63.849357	60.676771	60.679701	
110	46.820371	46.821104	63.956275	63.957007	60.827481	60.830411	
111	46.830592	46.831324	64.058479	64.059212	60.970567	60.973497	
112	46.840261	46.840994	64.155177	64.155910	61.105944	61.108874	
113	46.849375	46.850107	64.246310	64.247042	61.233530	61.236460	
114	46.857926	46.858658	64.331822	64.332555	61.353248	61.356177	
115	46.865910	46.866642	64.411664	64.412396	61.465025	61.467955	
116	46.873322	46.874055	64.485785	64.486518	61.568796	61.571725	
117	46.880158	46.880890	64.554142	64.554875	61.664496	61.667425	
118	46.886413	46.887146	64.616694	64.617427	61.752068	61.754998	
119	46.892084	46.892816	64.673403	64.674136	61.831461	61.834390	
120	46.897167	46.897900	64.724235	64.724967	61.902625	61.905554	
121	46.901659	46.902392	64.769158	64.769891	61.965518	61.968448	
122	46.905558	46.906291	64.808147	64.808879	62.020102	62.023032	
123	46.908861	46.909594	64.841177	64.841910	62.066344	62.069274	
124	46.911567	46.912299	64.868229	64.868962	62.104217	62.107147	
125	46.913672	46.914405	64.889286	64.890019	62.133697	62.136627	
126	46.915177	46.915910	64.904336	64.905069	62.154767	62.157697	
127	46.916081	46.916813	64.913370	64.914102	62.167414	62.170344	
128	46.916382	46.917114	64.916382	64.917114	62.171631	62.174561	
129	46.919394	46.920126	64.916683	64.917415	62.172233	62.175163	
130	46.928427	46.929160	64.917586	64.918319	62.174040	62.176970	
131	46.943477	46.944210	64.919091	64.919824	62.177050	62.179980	
132	46.964535	46.965267	64.921197	64.921930	62.181261	62.184191	
133	46.991586	46.992319	64.923902	64.924635	62.186672	62.189601	
134	47.024617	47.025349	64.927205	64.927938	62.193278	62.196208	
135	47.063605	47.064338	64.931104	64.931837	62.201076	62.204005	
136	47.108529	47.109261	64.935597	64.936329	62.210060	62.212990	
137	47.159361	47.160093	64.940680	64.941412	62.220227	62.223156	
138	47.216069	47.216802	64.946351	64.947083	62.231568	62.234498	
139	47.278621	47.279354	64.952606	64.953338	62.244079	62.247008	
140	47.346978	47.347711	64.959442	64.960174	62.257750	62.260680	
141	47.421100	47.421832	64.966854	64.967586	62.272574	62.275504	
142	47.500941	47.501674	64.974838	64.975570	62.288543	62.291472	
143	47.586454	47.587186	64.983389	64.984121	62.305645	62.308575	
144	47.677587	47.678319	64.992502	64.993235	62.323872	62.326801	
145	47.774284	47.775017	65.002172	65.002905	62.343211	62.346141	
146	47.876489	47.877221	65.012393	65.013125	62.363652	62.366582	
147	47.984139	47.984871	65.023158	65.023890	62.385182	62.388112	
148	48.097169	48.097902	65.034461	65.035193	62.407788	62.410718	
149	48.215512	48.216244	65.046295	65.047027	62.431457	62.434387	
150	48.339096	48.339828	65.058653	65.059386	62.456174	62.459103	
151	48.467846	48.468579	65.071528	65.072261	62.481924	62.484853	
152	48.601686	48.602418	65.084912	65.085645	62.508692	62.511621	
153	48.740534	48.741266	65.098797	65.099529	62.536461	62.539391	
154	48.884307	48.885039	65.113174	65.113907	62.565216	62.568145	
155	49.032918	49.033650	65.128035	65.128768	62.594938	62.597868	
156	49.186277	49.187010	65.143371	65.144104	62.625610	62.628540	
157	49.344293	49.345026	65.159173	65.159905	62.657213	62.660143	
158	49.506871	49.507603	65.175431	65.176163	62.689729	62.692658	
159	49.673911	49.674643	65.192135	65.192867	62.723137	62.726066	
160	49.845314	49.846046	65.209275	65.210007	62.757417	62.760347	
161	50.020976	50.021709	65.226841	65.227574	62.792550	62.795479	
162	50.200792	50.201525	65.244823	65.245555	62.828513	62.831443	
163	50.384653	50.385386	65.263209	65.263941	62.865285	62.868215	
164	50.572449	50.573181	65.281989	65.282721	62.902844	62.905774	
165	50.764066	50.764798	65.301150	65.301883	62.941168	62.944097	
166	50.959389	50.960121	65.320683	65.321415	62.980232	62.983162	
167	51.158300	51.159032	65.340574	65.341306	63.020014	63.022944	
168	51.360680	51.361412	65.360812	65.361544	63.060490	63.063420	
169	51.566406	51.567138	65.381384	65.382117	63.101636	63.104565	
170	51.775354	51.776087	65.402279	65.403012	63.143425	63.146355	
171	51.987400	51.988132	65.423484	65.424216	63.185834	63.188764	
172	52.202414	52.203147	65.444985	65.445718	63.228837	63.231767	
173	52.420269	52.421001	65.466771	65.467503	63.272408	63.275338	
174	52.640831	52.641563	65.488827	65.489559	63.316521	63.319450	
175	52.863969	52.864701	65.511141	65.511873	63.361148	63.364078	
176	53.089548	53.090280	65.533698	65.534431	63.406264	63.409194	
177	53.317431	53.318164	65.556487	65.557219	63.451841	63.454770	
178	53.547483	53.548216	65.579492	65.580224	63.497851	63.500781	
179	53.779564	53.780297	65.602700	65.603433	63.544267	63.547197	
180	54.013535	54.014267	65.626097	65.626830	63.591062	63.593991	
181	54.249254	54.249987	65.649669	65.650402	63.638205	63.641135	
182	54.486580	54.487312	65.673402	65.674134	63.685670	63.688600	
183	54.725369	54.726102	65.697281	65.698013	63.733428	63.736358	
184	54.965479	54.966211	65.721292	65.722024	63.781450	63.784380	
185	55.206763	55.207495	65.745420	65.746152	63.829707	63.832637	
186	55.449077	55.449810	65.769651	65.770384	63.878170	63.881100	
187	55.692275	55.693008	65.793971	65.794704	63.926810	63.929739	
188	55.936210	55.936943	65.818365	65.819097	63.975597	63.978526	
189	56.180736	56.181469	65.842817	65.843550	64.024502	64.027431	
190	56.425705	56.426438	65.867314	65.868047	64.073496	64.076425	
191	56.670970	56.671702	65.891841	65.892573	64.122548	64.125478	
192	56.916382	56.917114	65.916382	65.917114	64.171631	64.174561	
193	57.161794	57.162527	65.940923	65.941655	64.220713	64.223643	
194	57.407059	57.407791	65.965450	65.966182	64.269766	64.272696	
195	57.652027	57.652760	65.989946	65.990679	64.318760	64.321690	
196	57.896553	57.897286	66.014399	66.015131	64.367665	64.370595	
197	58.140489	58.141221	66.038793	66.039525	64.416452	64.419382	
198	58.383687	58.384419	66.063112	66.063845	64.465092	64.468021	
199	58.626001	58.626733	66.087344	66.088076	64.513555	64.516484	
200	58.867285	58.868017	66.111472	66.112205	64.561812	64.564741	
201	59.107394	59.108127	66.135483	66.136215	64.609833	64.612763	
202	59.346184	59.346916	66.159362	66.160094	64.657591	64.660521	
203	59.583509	59.584242	66.183095	66.183827	64.705056	64.707986	
204	59.819229	59.819961	66.206667	66.207399	64.752200	64.755130	
205	60.053199	60.053932	66.230064	66.230796	64.798994	64.801924	
206	60.285280	60.286013	66.253272	66.254004	64.845411	64.848340	
207	60.515332	60.516065	66.276277	66.277009	64.891421	64.894351	
208	60.743216	60.743949	66.299065	66.299798	64.936998	64.939927	
209	60.968795	60.969527	66.321623	66.322356	64.982113	64.985043	
210	61.191933	61.192665	66.343937	66.344669	65.026741	65.029671	
211	61.412495	61.413228	66.365993	66.366726	65.070854	65.073783	
212	61.630349	61.631082	66.387779	66.388511	65.114424	65.117354	
213	61.845364	61.846096	66.409280	66.410012	65.157427	65.160357	
214	62.057409	62.058142	66.430485	66.431217	65.199836	65.202766	
215	62.266358	62.267090	66.451379	66.452112	65.241626	65.244556	
216	62.472084	62.472817	66.471952	66.472684	65.282771	65.285701	
217	62.674464	62.675196	66.492190	66.492922	65.323247	65.326177	
218	62.873375	62.874107	66.512081	66.512814	65.363029	65.365959	
219	63.068698	63.069430	66.531613	66.532346	65.402094	65.405024	
220	63.260315	63.261047	66.550775	66.551508	65.440417	65.443347	
221	63.448110	63.448843	66.569555	66.570287	65.477977	65.480906	
222	63.631971	63.632704	66.587941	66.588673	65.514749	65.517678	
223	63.811787	63.812520	66.605922	66.606655	65.550712	65.553642	
224	63.987450	63.988182	66.623489	66.624221	65.585844	65.588774	
225	64.158853	64.159585	66.640629	66.641361	65.620125	65.623055	
226	64.325893	64.326626	66.657333	66.658065	65.653533	65.656463	
227	64.488470	64.489203	66.673591	66.674323	65.686049	65.688978	
228	64.646486	64.647219	66.689392	66.690125	65.717652	65.720581	
229	64.799846	64.800579	66.704728	66.705461	65.748324	65.751253	
230	64.948457	64.949190	66.719589	66.720322	65.778046	65.780976	
231	65.092230	65.092962	66.733967	66.734699	65.806800	65.809730	
232	65.231078	65.231810	66.747851	66.748584	65.834570	65.837500	
233	65.364917	65.365650	66.761235	66.761968	65.861338	65.864268	
234	65.493668	65.494400	66.774110	66.774843	65.887088	65.890018	
235	65.617252	65.617984	66.786469	66.787201	65.911805	65.914735	
236	65.735594	65.736327	66.798303	66.799036	65.935473	65.938403	
237	65.848625	65.849357	66.809606	66.810339	65.958079	65.961009	
238	65.956275	65.957007	66.820371	66.821104	65.979609	65.982539	
239	66.058479	66.059212	66.830592	66.831324	66.000050	66.002980	
240	66.155177	66.155910	66.840261	66.840994	66.019390	66.022320	
241	66.246310	66.247042	66.849375	66.850107	66.037616	66.040546	
242	66.331822	66.332555	66.857926	66.858658	66.054719	66.057649	
243	66.411664	66.412396	66.865910	66.866642	66.070687	66.073617	
244	66.485785	66.486518	66.873322	66.874055	66.085512	66.088441	
245	66.554142	66.554875	66.880158	66.880890	66.099183	66.102113	
246	66.616694	66.617427	66.886413	66.887146	66.111693	66.114623	
247	66.673403	66.674136	66.892084	66.892816	66.123035	66.125965	
248	66.724235	66.724967	66.897167	66.897900	66.133201	66.136131	
249	66.769158	66.769891	66.901659	66.902392	66.142186	66.145116	
250	66.808147	66.808879	66.905558	66.906291	66.149984	66.152914	
251	66.841177	66.841910	66.908861	66.909594	66.156590	66.159520	
252	66.868229	66.868962	66.911567	66.912299	66.162000	66.164930	
253	66.889286	66.890019	66.913672	66.914405	66.166212	66.169141	
254	66.904336	66.905069	66.915177	66.915910	66.169222	66.172151	
255	66.913370	66.914102	66.916081	66.916813	66.171028	66.173958	
256	66.916382	66.917114	66.916382	66.917114	66.171631	66.174561	
257	66.911142	66.911874	66.914996	66.915729	66.170426	66.173355	
258	66.895427	66.896160	66.910836	66.911569	66.166804	66.169734	
259	66.869259	66.869992	66.903894	66.904627	66.160749	66.163678	
260	66.832670	66.833403	66.894157	66.894890	66.152231	66.155160	
261	66.785707	66.786439	66.881607	66.882339	66.141210	66.144139	
262	66.728428	66.729160	66.866219	66.866951	66.127634	66.130564	
263	66.660906	66.661639	66.847965	66.848698	66.111441	66.114371	
264	66.583227	66.583960	66.826813	66.827545	66.092557	66.095486	
265	66.495488	66.496221	66.802722	66.803455	66.070897	66.073827	
266	66.397800	66.398532	66.775652	66.776384	66.046367	66.049297	
267	66.290284	66.291017	66.745553	66.746285	66.018862	66.021792	
268	66.173077	66.173809	66.712374	66.713107	65.988267	65.991197	
269	66.046324	66.047056	66.676060	66.676792	65.954459	65.957389	
270	65.910183	65.910916	66.636550	66.637282	65.917305	65.920234	
271	65.764824	65.765557	66.593781	66.594513	65.876662	65.879592	
272	65.610428	65.611160	66.547686	66.548418	65.832383	65.835313	
273	65.447183	65.447916	66.498195	66.498927	65.784310	65.787240	
274	65.275293	65.276026	66.445235	66.445967	65.732280	65.735209	
275	65.094968	65.095700	66.388730	66.389463	65.676122	65.679051	
276	64.906428	64.907161	66.328603	66.329336	65.615660	65.618590	
277	64.709903	64.710636	66.264774	66.265507	65.550714	65.553644	
278	64.505631	64.506364	66.197162	66.197894	65.481098	65.484028	
279	64.293859	64.294592	66.125683	66.126415	65.406623	65.409552	
280	64.074841	64.075573	66.050254	66.050987	65.327094	65.330024	
281	63.848839	63.849571	65.970791	65.971523	65.242318	65.245248	
282	63.616120	63.616853	65.887209	65.887942	65.152097	65.155027	
283	63.376961	63.377693	65.799424	65.800157	65.056233	65.059163	
284	63.131641	63.132374	65.707352	65.708085	64.954527	64.957457	
285	62.880448	62.881180	65.610910	65.611643	64.846781	64.849711	
286	62.623672	62.624404	65.510017	65.510749	64.732797	64.735727	
287	62.361608	62.362340	65.404591	65.405324	64.612381	64.615311	
288	62.094556	62.095289	65.294556	65.295289	64.485339	64.488269	
289	61.822820	61.823552	65.179836	65.180569	64.351483	64.354412	
290	61.546703	61.547435	65.060358	65.061090	64.210626	64.213555	
291	61.266514	61.267247	64.936052	64.936784	64.062588	64.065517	
292	60.982563	60.983296	64.806852	64.807585	63.907194	63.910124	
293	60.695161	60.695893	64.672698	64.673430	63.744277	63.747207	
294	60.404619	60.405351	64.533530	64.534262	63.573674	63.576603	
295	60.111248	60.111981	64.389296	64.390028	63.395231	63.398161	
