# n = 0.5 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -3.624304        0.500122        0.073608       -3.658985
       2       -3.818809        0.500122        0.046509       -3.511985
       3       -3.776158        0.500122        0.031128       -3.521625
       4       -3.781979        0.500122        0.019897       -3.515301
       5       -3.777538        0.500366        0.013184       -3.514848
       6       -3.779006        0.500122        0.008667       -3.511301
       7       -3.782801        0.500122        0.005249       -3.512535
       8       -3.791389        0.500122        0.003784       -3.512006
       9       -3.788593        0.500122        0.002808       -3.511959
      10       -3.790429        0.500122        0.001343       -3.511940
      11       -3.788331        0.500122        0.000366       -3.511926
      12       -3.783449        0.500366        0.000244       -3.512846
      13       -3.779420        0.500366        0.000244       -3.511281
      14       -3.779420        0.500366        0.000244       -3.511281
