#    itr              mu            ntot            mtot            etot
       1        3.670898        2.899445        1.438187      -20.418572
       2        6.019955        2.899994       -0.586953       -6.279372
       3        6.588691        2.899445        0.227097       -3.284400
       4        6.723893        2.900726       -0.086730       -2.774089
       5        6.741226        2.899506        0.034226       -2.698267
       6        6.750426        2.899506       -0.012711       -2.694672
       7        6.761243        2.900604        0.004501       -2.685352
       8        6.762709        2.900543       -0.001236       -2.679197
       9        6.764430        2.899963        0.000488       -2.683330
      10        6.755191        2.899017       -0.000031       -2.693238
