#    itr              mu            ntot            mtot            etot
       1      -17.493164        1.999146        0.997183      -54.137450
       2        5.002545        1.999725       -0.886158       -8.899757
       3        5.800564        1.999115        0.857162       -7.105277
       4        5.991329        2.000427       -0.847748       -6.653227
       5        6.005192        1.999207        0.837341       -6.502119
       6        5.982769        1.999054       -0.824981       -6.349677
       7        5.992461        2.000214        0.811111       -6.158476
       8        5.982177        1.999817       -0.795082       -5.933052
       9        5.964989        2.000275        0.776474       -5.700043
      10        5.944411        2.000305       -0.757755       -5.423468
      11        5.905288        1.999298        0.738937       -5.167880
      12        5.872933        2.000275       -0.718162       -4.911301
      13        5.843712        2.000122        0.694366       -4.630573
      14        5.789750        1.999207       -0.670272       -4.328718
      15        5.743958        2.000031        0.642960       -4.033564
      16        5.698309        2.000061       -0.609472       -3.701037
      17        5.625123        2.000946        0.569290       -3.319948
      18        5.483300        2.000580       -0.518113       -2.899236
      19        5.337054        2.000671        0.455322       -2.424506
      20        5.184135        2.000671       -0.392944       -1.918083
      21        4.968660        1.999176        0.347427       -1.473609
      22        4.945323        2.000854       -0.300659       -1.196769
      23        4.923948        1.999146        0.254639       -0.940949
      24        4.858951        1.999146       -0.213867       -0.749476
      25        4.838762        2.000366        0.179321       -0.589997
      26        4.828443        2.000610       -0.148437       -0.468366
      27        4.830419        2.000793        0.122894       -0.384942
      28        4.802986        1.999786       -0.102615       -0.333085
      29        4.813154        2.000336        0.084824       -0.302565
      30        4.788785        1.999878       -0.069702       -0.273597
      31        4.795182        2.000366        0.058228       -0.256682
      32        4.803277        2.000366       -0.047241       -0.240615
      33        4.783809        2.000366        0.039429       -0.231371
      34        4.788883        1.999634       -0.033447       -0.229327
      35        4.787905        2.000610        0.028076       -0.227929
      36        4.794067        2.000549       -0.022614       -0.215324
      37        4.787046        1.999634        0.017578       -0.219229
      38        4.781885        2.000122       -0.014404       -0.224126
      39        4.786448        2.000610        0.012207       -0.216588
      40        4.784828        1.999146       -0.009521       -0.218502
      41        4.775389        1.999634        0.006592       -0.228941
      42        4.778226        2.000122       -0.004395       -0.221892
      43        4.781818        1.999054        0.003738       -0.220695
      44        4.775283        1.999634       -0.003174       -0.229492
