# n = 4.0 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       31.943000        3.999023        0.296814       89.490885
       2       32.145000        3.999268        0.105042       90.024938
       3       32.224000        3.999390        0.038208       90.095614
       4       32.235000        3.999390        0.014038       90.108628
       5       32.238000        3.999146        0.004883       90.101919
       6       32.229000        3.999146        0.002441       90.095677
       7       32.232000        3.999146        0.001465       90.095752
       8       32.232000        3.999146        0.000977       90.095811
       9       32.232000        3.999146        0.000977       90.095761
      10       32.232000        3.999146        0.000977       90.095761
