#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.003317	-3.808127	-10.003317	-3.808127	-20.657785	-15.014108	12.021231	18.216422	12.021231	18.216422	11.348337	16.992013	
1	-10.003016	-3.807826	-10.000309	-3.805118	-20.653569	-15.009892	12.018223	18.213413	12.020930	18.216121	11.347735	16.991411	
2	-10.002114	-3.806924	-9.991285	-3.796095	-20.640923	-14.997246	12.009199	18.204390	12.020028	18.215218	11.345929	16.989606	
3	-10.000611	-3.805420	-9.976252	-3.781062	-20.619855	-14.976179	11.994166	18.189356	12.018525	18.213715	11.342922	16.986598	
4	-9.998507	-3.803317	-9.955218	-3.760028	-20.590378	-14.946702	11.973132	18.168323	12.016421	18.211612	11.338713	16.982390	
5	-9.995805	-3.800615	-9.928197	-3.733007	-20.552510	-14.908833	11.946111	18.141301	12.013719	18.208909	11.333307	16.976984	
6	-9.992506	-3.797315	-9.895204	-3.700014	-20.506273	-14.862596	11.913118	18.108308	12.010420	18.205610	11.326706	16.970383	
7	-9.988611	-3.793421	-9.856260	-3.661070	-20.451695	-14.808018	11.874174	18.069364	12.006525	18.201716	11.318915	16.962591	
8	-9.984124	-3.788934	-9.811388	-3.616198	-20.388808	-14.745132	11.829302	18.024492	12.002038	18.197228	11.309937	16.953614	
9	-9.979047	-3.783856	-9.760615	-3.565425	-20.317652	-14.673976	11.778529	17.973720	11.996960	18.192151	11.299778	16.943455	
10	-9.973382	-3.778192	-9.703973	-3.508783	-20.238269	-14.594592	11.721887	17.917077	11.991296	18.186486	11.288446	16.932122	
11	-9.967134	-3.771943	-9.641495	-3.446305	-20.150706	-14.507029	11.659409	17.854600	11.985048	18.180238	11.275945	16.919622	
12	-9.960306	-3.765115	-9.573220	-3.378030	-20.055017	-14.411340	11.591134	17.786324	11.978220	18.173410	11.262285	16.905961	
13	-9.952902	-3.757712	-9.499189	-3.303998	-19.951259	-14.307582	11.517102	17.712293	11.970816	18.166006	11.247472	16.891149	
14	-9.944927	-3.749736	-9.419446	-3.224256	-19.839494	-14.195817	11.437360	17.632550	11.962841	18.158031	11.231517	16.875194	
15	-9.936385	-3.741195	-9.334040	-3.138850	-19.719790	-14.076113	11.351954	17.547145	11.954299	18.149489	11.214428	16.858105	
16	-9.927282	-3.732092	-9.243024	-3.047834	-19.592219	-13.948543	11.260938	17.456128	11.945196	18.140386	11.196217	16.839893	
17	-9.917623	-3.722433	-9.146452	-2.951261	-19.456859	-13.813182	11.164366	17.359556	11.935537	18.130728	11.176893	16.820570	
18	-9.907415	-3.712224	-9.044382	-2.849192	-19.313789	-13.670112	11.062296	17.257487	11.925328	18.120519	11.156469	16.800146	
