#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-5.199127	-5.199127	-5.199127	-5.199127	-16.355957	-16.355957	
1	-5.198826	-5.198826	-5.196115	-5.196115	-16.351740	-16.351740	
2	-5.197923	-5.197923	-5.187082	-5.187082	-16.339093	-16.339093	
3	-5.196418	-5.196418	-5.172032	-5.172032	-16.318023	-16.318023	
4	-5.194312	-5.194312	-5.150974	-5.150974	-16.288543	-16.288543	
5	-5.191607	-5.191607	-5.123923	-5.123923	-16.250671	-16.250671	
6	-5.188304	-5.188304	-5.090892	-5.090892	-16.204428	-16.204428	
7	-5.184405	-5.184405	-5.051904	-5.051904	-16.149844	-16.149844	
8	-5.179912	-5.179912	-5.006980	-5.006980	-16.086951	-16.086951	
9	-5.174829	-5.174829	-4.956148	-4.956148	-16.015787	-16.015787	
10	-5.169158	-5.169158	-4.899440	-4.899440	-15.936395	-15.936395	
11	-5.162903	-5.162903	-4.836888	-4.836888	-15.848822	-15.848822	
12	-5.156068	-5.156068	-4.768531	-4.768531	-15.753122	-15.753122	
13	-5.148655	-5.148655	-4.694409	-4.694409	-15.649352	-15.649352	
14	-5.140671	-5.140671	-4.614568	-4.614568	-15.537574	-15.537574	
15	-5.132120	-5.132120	-4.529055	-4.529055	-15.417856	-15.417856	
16	-5.123007	-5.123007	-4.437923	-4.437923	-15.290270	-15.290270	
17	-5.113337	-5.113337	-4.341225	-4.341225	-15.154894	-15.154894	
18	-5.103116	-5.103116	-4.239020	-4.239020	-15.011807	-15.011807	
19	-5.092351	-5.092351	-4.131370	-4.131370	-14.861097	-14.861097	
20	-5.081048	-5.081048	-4.018340	-4.018340	-14.702855	-14.702855	
21	-5.069214	-5.069214	-3.899997	-3.899997	-14.537175	-14.537175	
22	-5.056856	-5.056856	-3.776413	-3.776413	-14.364158	-14.364158	
23	-5.043981	-5.043981	-3.647663	-3.647663	-14.183907	-14.183907	
24	-5.030597	-5.030597	-3.513823	-3.513823	-13.996532	-13.996532	
25	-5.016712	-5.016712	-3.374975	-3.374975	-13.802144	-13.802144	
26	-5.002335	-5.002335	-3.231203	-3.231203	-13.600862	-13.600862	
27	-4.987474	-4.987474	-3.082591	-3.082591	-13.392807	-13.392807	
28	-4.972138	-4.972138	-2.929232	-2.929232	-13.178103	-13.178103	
29	-4.956336	-4.956336	-2.771216	-2.771216	-12.956881	-12.956881	
30	-4.940078	-4.940078	-2.608638	-2.608638	-12.729273	-12.729273	
31	-4.923374	-4.923374	-2.441598	-2.441598	-12.495416	-12.495416	
32	-4.906234	-4.906234	-2.270195	-2.270195	-12.255452	-12.255452	
33	-4.888668	-4.888668	-2.094533	-2.094533	-12.009525	-12.009525	
34	-4.870686	-4.870686	-1.914717	-1.914717	-11.757782	-11.757782	
35	-4.852300	-4.852300	-1.730856	-1.730856	-11.500377	-11.500377	
36	-4.833520	-4.833520	-1.543060	-1.543060	-11.237463	-11.237463	
37	-4.814359	-4.814359	-1.351443	-1.351443	-10.969199	-10.969199	
38	-4.794827	-4.794827	-1.156120	-1.156120	-10.695747	-10.695747	
39	-4.774935	-4.774935	-0.957209	-0.957209	-10.417272	-10.417272	
40	-4.754697	-4.754697	-0.754830	-0.754830	-10.133940	-10.133940	
41	-4.734125	-4.734125	-0.549103	-0.549103	-9.845924	-9.845924	
42	-4.713230	-4.713230	-0.340155	-0.340155	-9.553395	-9.553395	
43	-4.692025	-4.692025	-0.128109	-0.128109	-9.256532	-9.256532	
44	-4.670524	-4.670524	0.086905	0.086905	-8.955511	-8.955511	
45	-4.648739	-4.648739	0.304760	0.304760	-8.650516	-8.650516	
46	-4.626682	-4.626682	0.525322	0.525322	-8.341728	-8.341728	
47	-4.604369	-4.604369	0.748460	0.748460	-8.029335	-8.029335	
48	-4.581811	-4.581811	0.974038	0.974038	-7.713525	-7.713525	
49	-4.559022	-4.559022	1.201922	1.201922	-7.394488	-7.394488	
50	-4.536017	-4.536017	1.431974	1.431974	-7.072415	-7.072415	
51	-4.512809	-4.512809	1.664055	1.664055	-6.747501	-6.747501	
52	-4.489412	-4.489412	1.898026	1.898026	-6.419943	-6.419943	
53	-4.465840	-4.465840	2.133745	2.133745	-6.089936	-6.089936	
54	-4.442107	-4.442107	2.371071	2.371071	-5.757680	-5.757680	
55	-4.418228	-4.418228	2.609860	2.609860	-5.423374	-5.423374	
56	-4.394218	-4.394218	2.849970	2.849970	-5.087222	-5.087222	
57	-4.370089	-4.370089	3.091254	3.091254	-4.749423	-4.749423	
58	-4.345858	-4.345858	3.333568	3.333568	-4.410184	-4.410184	
59	-4.321538	-4.321538	3.576766	3.576766	-4.069706	-4.069706	
60	-4.297144	-4.297144	3.820701	3.820701	-3.728197	-3.728197	
61	-4.272692	-4.272692	4.065227	4.065227	-3.385861	-3.385861	
62	-4.248195	-4.248195	4.310196	4.310196	-3.042904	-3.042904	
63	-4.223668	-4.223668	4.555461	4.555461	-2.699534	-2.699534	
64	-4.199127	-4.199127	4.800873	4.800873	-2.355957	-2.355957	
65	-4.174586	-4.174586	5.046285	5.046285	-2.012380	-2.012380	
66	-4.150060	-4.150060	5.291550	5.291550	-1.669010	-1.669010	
67	-4.125563	-4.125563	5.536518	5.536518	-1.326053	-1.326053	
68	-4.101110	-4.101110	5.781044	5.781044	-0.983717	-0.983717	
69	-4.076717	-4.076717	6.024980	6.024980	-0.642208	-0.642208	
70	-4.052397	-4.052397	6.268178	6.268178	-0.301730	-0.301730	
71	-4.028165	-4.028165	6.510492	6.510492	0.037509	0.037509	
72	-4.004037	-4.004037	6.751776	6.751776	0.375307	0.375307	
73	-3.980026	-3.980026	6.991885	6.991885	0.711460	0.711460	
74	-3.956147	-3.956147	7.230675	7.230675	1.045765	1.045765	
75	-3.932414	-3.932414	7.468000	7.468000	1.378022	1.378022	
76	-3.908843	-3.908843	7.703720	7.703720	1.708028	1.708028	
77	-3.885445	-3.885445	7.937690	7.937690	2.035587	2.035587	
78	-3.862237	-3.862237	8.169771	8.169771	2.360501	2.360501	
79	-3.839232	-3.839232	8.399823	8.399823	2.682573	2.682573	
80	-3.816444	-3.816444	8.627707	8.627707	3.001611	3.001611	
81	-3.793886	-3.793886	8.853286	8.853286	3.317421	3.317421	
82	-3.771572	-3.771572	9.076424	9.076424	3.629814	3.629814	
83	-3.749516	-3.749516	9.296986	9.296986	3.938602	3.938602	
84	-3.727730	-3.727730	9.514840	9.514840	4.243597	4.243597	
85	-3.706229	-3.706229	9.729855	9.729855	4.544618	4.544618	
86	-3.685024	-3.685024	9.941900	9.941900	4.841481	4.841481	
87	-3.664130	-3.664130	10.150849	10.150849	5.134010	5.134010	
88	-3.643557	-3.643557	10.356575	10.356575	5.422026	5.422026	
89	-3.623319	-3.623319	10.558955	10.558955	5.705358	5.705358	
90	-3.603428	-3.603428	10.757866	10.757866	5.983833	5.983833	
91	-3.583896	-3.583896	10.953189	10.953189	6.257285	6.257285	
92	-3.564734	-3.564734	11.144806	11.144806	6.525549	6.525549	
93	-3.545954	-3.545954	11.332601	11.332601	6.788463	6.788463	
94	-3.527568	-3.527568	11.516462	11.516462	7.045868	7.045868	
95	-3.509587	-3.509587	11.696278	11.696278	7.297611	7.297611	
96	-3.492020	-3.492020	11.871941	11.871941	7.543538	7.543538	
97	-3.474880	-3.474880	12.043344	12.043344	7.783502	7.783502	
98	-3.458176	-3.458176	12.210384	12.210384	8.017359	8.017359	
99	-3.441918	-3.441918	12.372961	12.372961	8.244967	8.244967	
100	-3.426117	-3.426117	12.530977	12.530977	8.466189	8.466189	
101	-3.410781	-3.410781	12.684337	12.684337	8.680893	8.680893	
102	-3.395920	-3.395920	12.832948	12.832948	8.888948	8.888948	
103	-3.381542	-3.381542	12.976721	12.976721	9.090230	9.090230	
104	-3.367658	-3.367658	13.115569	13.115569	9.284618	9.284618	
105	-3.354274	-3.354274	13.249408	13.249408	9.471993	9.471993	
106	-3.341399	-3.341399	13.378159	13.378159	9.652244	9.652244	
107	-3.329040	-3.329040	13.501743	13.501743	9.825261	9.825261	
108	-3.317206	-3.317206	13.620085	13.620085	9.990941	9.990941	
109	-3.305903	-3.305903	13.733116	13.733116	10.149183	10.149183	
110	-3.295138	-3.295138	13.840766	13.840766	10.299893	10.299893	
111	-3.284917	-3.284917	13.942970	13.942970	10.442980	10.442980	
112	-3.275248	-3.275248	14.039668	14.039668	10.578356	10.578356	
113	-3.266134	-3.266134	14.130801	14.130801	10.705942	10.705942	
114	-3.257583	-3.257583	14.216313	14.216313	10.825660	10.825660	
115	-3.249599	-3.249599	14.296155	14.296155	10.937437	10.937437	
116	-3.242187	-3.242187	14.370276	14.370276	11.041208	11.041208	
117	-3.235351	-3.235351	14.438633	14.438633	11.136908	11.136908	
118	-3.229096	-3.229096	14.501185	14.501185	11.224481	11.224481	
119	-3.223425	-3.223425	14.557894	14.557894	11.303873	11.303873	
120	-3.218342	-3.218342	14.608726	14.608726	11.375037	11.375037	
121	-3.213850	-3.213850	14.653649	14.653649	11.437930	11.437930	
122	-3.209951	-3.209951	14.692638	14.692638	11.492514	11.492514	
123	-3.206648	-3.206648	14.725668	14.725668	11.538756	11.538756	
124	-3.203942	-3.203942	14.752720	14.752720	11.576629	11.576629	
125	-3.201837	-3.201837	14.773777	14.773777	11.606109	11.606109	
126	-3.200332	-3.200332	14.788827	14.788827	11.627179	11.627179	
127	-3.199428	-3.199428	14.797861	14.797861	11.639826	11.639826	
128	-3.199127	-3.199127	14.800873	14.800873	11.644043	11.644043	
129	-3.196115	-3.196115	14.801174	14.801174	11.644645	11.644645	
130	-3.187082	-3.187082	14.802077	14.802077	11.646452	11.646452	
131	-3.172032	-3.172032	14.803582	14.803582	11.649462	11.649462	
132	-3.150974	-3.150974	14.805688	14.805688	11.653674	11.653674	
133	-3.123923	-3.123923	14.808393	14.808393	11.659084	11.659084	
134	-3.090892	-3.090892	14.811696	14.811696	11.665690	11.665690	
135	-3.051904	-3.051904	14.815595	14.815595	11.673488	11.673488	
136	-3.006980	-3.006980	14.820088	14.820088	11.682472	11.682472	
137	-2.956148	-2.956148	14.825171	14.825171	11.692639	11.692639	
138	-2.899440	-2.899440	14.830842	14.830842	11.703980	11.703980	
139	-2.836888	-2.836888	14.837097	14.837097	11.716491	11.716491	
140	-2.768531	-2.768531	14.843932	14.843932	11.730162	11.730162	
141	-2.694409	-2.694409	14.851345	14.851345	11.744987	11.744987	
142	-2.614568	-2.614568	14.859329	14.859329	11.760955	11.760955	
143	-2.529055	-2.529055	14.867880	14.867880	11.778057	11.778057	
144	-2.437923	-2.437923	14.876993	14.876993	11.796284	11.796284	
145	-2.341225	-2.341225	14.886663	14.886663	11.815623	11.815623	
146	-2.239020	-2.239020	14.896884	14.896884	11.836064	11.836064	
147	-2.131370	-2.131370	14.907649	14.907649	11.857594	11.857594	
148	-2.018340	-2.018340	14.918952	14.918952	11.880200	11.880200	
149	-1.899997	-1.899997	14.930786	14.930786	11.903869	11.903869	
150	-1.776413	-1.776413	14.943144	14.943144	11.928586	11.928586	
151	-1.647663	-1.647663	14.956019	14.956019	11.954336	11.954336	
152	-1.513823	-1.513823	14.969403	14.969403	11.981104	11.981104	
153	-1.374975	-1.374975	14.983288	14.983288	12.008873	12.008873	
154	-1.231203	-1.231203	14.997665	14.997665	12.037628	12.037628	
155	-1.082591	-1.082591	15.012526	15.012526	12.067350	12.067350	
156	-0.929232	-0.929232	15.027862	15.027862	12.098022	12.098022	
157	-0.771216	-0.771216	15.043664	15.043664	12.129625	12.129625	
158	-0.608638	-0.608638	15.059922	15.059922	12.162141	12.162141	
159	-0.441598	-0.441598	15.076626	15.076626	12.195549	12.195549	
160	-0.270195	-0.270195	15.093766	15.093766	12.229829	12.229829	
161	-0.094533	-0.094533	15.111332	15.111332	12.264962	12.264962	
162	0.085283	0.085283	15.129314	15.129314	12.300925	12.300925	
163	0.269144	0.269144	15.147700	15.147700	12.337697	12.337697	
164	0.456940	0.456940	15.166480	15.166480	12.375256	12.375256	
165	0.648557	0.648557	15.185641	15.185641	12.413580	12.413580	
166	0.843880	0.843880	15.205173	15.205173	12.452644	12.452644	
167	1.042791	1.042791	15.225065	15.225065	12.492427	12.492427	
168	1.245170	1.245170	15.245303	15.245303	12.532903	12.532903	
169	1.450897	1.450897	15.265875	15.265875	12.574048	12.574048	
170	1.659845	1.659845	15.286770	15.286770	12.615837	12.615837	
171	1.871891	1.871891	15.307975	15.307975	12.658247	12.658247	
172	2.086905	2.086905	15.329476	15.329476	12.701249	12.701249	
173	2.304760	2.304760	15.351261	15.351261	12.744820	12.744820	
174	2.525322	2.525322	15.373318	15.373318	12.788933	12.788933	
175	2.748460	2.748460	15.395631	15.395631	12.833560	12.833560	
176	2.974038	2.974038	15.418189	15.418189	12.878676	12.878676	
177	3.201922	3.201922	15.440978	15.440978	12.924253	12.924253	
178	3.431974	3.431974	15.463983	15.463983	12.970263	12.970263	
179	3.664055	3.664055	15.487191	15.487191	13.016679	13.016679	
180	3.898026	3.898026	15.510588	15.510588	13.063474	13.063474	
181	4.133745	4.133745	15.534160	15.534160	13.110617	13.110617	
182	4.371071	4.371071	15.557893	15.557893	13.158083	13.158083	
183	4.609860	4.609860	15.581772	15.581772	13.205840	13.205840	
184	4.849970	4.849970	15.605782	15.605782	13.253862	13.253862	
185	5.091254	5.091254	15.629911	15.629911	13.302119	13.302119	
186	5.333568	5.333568	15.654142	15.654142	13.350582	13.350582	
187	5.576766	5.576766	15.678462	15.678462	13.399222	13.399222	
188	5.820701	5.820701	15.702856	15.702856	13.448009	13.448009	
189	6.065227	6.065227	15.727308	15.727308	13.496914	13.496914	
190	6.310196	6.310196	15.751805	15.751805	13.545908	13.545908	
191	6.555461	6.555461	15.776332	15.776332	13.594961	13.594961	
192	6.800873	6.800873	15.800873	15.800873	13.644043	13.644043	
193	7.046285	7.046285	15.825414	15.825414	13.693125	13.693125	
194	7.291550	7.291550	15.849940	15.849940	13.742178	13.742178	
195	7.536518	7.536518	15.874437	15.874437	13.791172	13.791172	
196	7.781044	7.781044	15.898890	15.898890	13.840077	13.840077	
197	8.024980	8.024980	15.923283	15.923283	13.888864	13.888864	
198	8.268178	8.268178	15.947603	15.947603	13.937504	13.937504	
