# n = 0.6 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        0.014300        0.599976        0.116455       -2.052139
       2       -0.207300        0.599976        0.101318       -1.921790
       3       -0.143772        0.600220        0.089478       -1.929397
       4       -0.139427        0.600220        0.079468       -1.911564
       5       -0.140510        0.600220        0.070435       -1.902532
       6       -0.131510        0.599976        0.062256       -1.895499
       7       -0.128550        0.600220        0.056030       -1.892755
       8       -0.127250        0.599976        0.048828       -1.886113
       9       -0.123650        0.599976        0.043213       -1.884930
      10       -0.123045        0.600220        0.037964       -1.882237
      11       -0.111987        0.600220        0.033325       -1.878039
      12       -0.114836        0.600220        0.029907       -1.876275
      13       -0.113617        0.600220        0.026245       -1.875138
      14       -0.117617        0.599976        0.023193       -1.873482
      15       -0.117994        0.599976        0.020996       -1.875479
      16       -0.119994        0.599976        0.018066       -1.874437
      17       -0.126354        0.600220        0.016479       -1.873862
      18       -0.125354        0.599976        0.015381       -1.870786
      19       -0.126992        0.600220        0.013306       -1.873008
      20       -0.117162        0.600220        0.011841       -1.870325
      21       -0.120585        0.600220        0.010864       -1.870137
      22       -0.120485        0.599976        0.010254       -1.869990
      23       -0.124485        0.599976        0.009766       -1.872297
      24       -0.123385        0.599976        0.009277       -1.872245
      25       -0.124385        0.599976        0.008301       -1.872196
      26       -0.125189        0.600220        0.007935       -1.872138
      27       -0.121832        0.600220        0.007446       -1.869344
      28       -0.121832        0.599976        0.006592       -1.869675
      29       -0.123832        0.599976        0.005615       -1.871601
      30       -0.124555        0.600220        0.004761       -1.871186
      31       -0.120919        0.600220        0.003784       -1.869165
      32       -0.123848        0.600220        0.002808       -1.868738
      33       -0.121273        0.600220        0.002319       -1.868704
      34       -0.119689        0.600220        0.001831       -1.868692
      35       -0.120234        0.600220        0.001343       -1.868682
      36       -0.120834        0.600220        0.000854       -1.868676
      37       -0.122630        0.600220        0.000854       -1.868671
      38       -0.122630        0.600220        0.000854       -1.868671
