#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-1.622925	-1.621704	-1.622925	-1.621704	-12.755127	-12.754639	
1	-1.622624	-1.621403	-1.619913	-1.618692	-12.750910	-12.750422	
2	-1.621720	-1.620500	-1.610879	-1.609659	-12.738263	-12.737775	
3	-1.620215	-1.618995	-1.595829	-1.594609	-12.717193	-12.716705	
4	-1.618110	-1.616889	-1.574772	-1.573551	-12.687713	-12.687225	
5	-1.615404	-1.614184	-1.547720	-1.546499	-12.649840	-12.649352	
6	-1.612101	-1.610881	-1.514690	-1.513469	-12.603598	-12.603110	
7	-1.608202	-1.606982	-1.475701	-1.474481	-12.549014	-12.548526	
8	-1.603710	-1.602489	-1.430778	-1.429557	-12.486121	-12.485633	
9	-1.598627	-1.597406	-1.379946	-1.378725	-12.414957	-12.414468	
10	-1.592956	-1.591735	-1.323237	-1.322017	-12.335564	-12.335076	
11	-1.586701	-1.585480	-1.260685	-1.259465	-12.247992	-12.247504	
12	-1.579865	-1.578644	-1.192328	-1.191107	-12.152292	-12.151803	
13	-1.572453	-1.571232	-1.118207	-1.116986	-12.048521	-12.048033	
14	-1.564469	-1.563248	-1.038365	-1.037145	-11.936744	-11.936256	
15	-1.555918	-1.554697	-0.952853	-0.951632	-11.817026	-11.816538	
16	-1.546804	-1.545584	-0.861720	-0.860499	-11.689440	-11.688952	
17	-1.537135	-1.535914	-0.765022	-0.763802	-11.554064	-11.553575	
18	-1.526914	-1.525693	-0.662818	-0.661597	-11.410977	-11.410489	
19	-1.516149	-1.514928	-0.555168	-0.553947	-11.260267	-11.259779	
20	-1.504846	-1.503625	-0.442137	-0.440917	-11.102025	-11.101536	
21	-1.493012	-1.491791	-0.323795	-0.322574	-10.936345	-10.935857	
22	-1.480653	-1.479433	-0.200211	-0.198990	-10.763327	-10.762839	
23	-1.467778	-1.466558	-0.071460	-0.070240	-10.583077	-10.582589	
24	-1.454394	-1.453174	0.062379	0.063600	-10.395702	-10.395213	
25	-1.440510	-1.439289	0.201227	0.202448	-10.201314	-10.200826	
26	-1.426132	-1.424912	0.345000	0.346221	-10.000032	-9.999544	
27	-1.411271	-1.410051	0.493611	0.494832	-9.791977	-9.791489	
28	-1.395935	-1.394715	0.646971	0.648191	-9.577273	-9.576785	
29	-1.380134	-1.378913	0.804987	0.806207	-9.356051	-9.355563	
30	-1.363876	-1.362655	0.967564	0.968785	-9.128443	-9.127954	
31	-1.347172	-1.345951	1.134604	1.135825	-8.894586	-8.894098	
32	-1.330032	-1.328811	1.306007	1.307228	-8.654622	-8.654134	
33	-1.312465	-1.311245	1.481670	1.482890	-8.408695	-8.408206	
34	-1.294484	-1.293263	1.661486	1.662706	-8.156952	-8.156464	
35	-1.276098	-1.274877	1.845347	1.846567	-7.899547	-7.899058	
36	-1.257318	-1.256097	2.033142	2.034363	-7.636633	-7.636145	
37	-1.238156	-1.236936	2.224759	2.225980	-7.368369	-7.367881	
