#    itr              mu            ntot            mtot            etot
       1       43.948242        4.099792        0.949191       34.238903
       2       17.741315        4.100494       -0.855638       34.204009
       3       17.836694        4.100494        0.785171       35.235269
       4       18.004082        4.100616       -0.721885       35.953685
       5       18.199681        4.099976        0.669383       36.547534
       6       18.451025        4.099915       -0.646294       36.989013
       7       18.520412        4.100159        0.626294       37.210764
       8       18.585496        4.099670       -0.604314       37.377259
       9       18.660976        4.100555        0.582537       37.573326
      10       18.721669        4.099121       -0.559980       37.716697
      11       18.777354        4.099182        0.542220       37.864496
      12       18.810316        4.100586       -0.521631       37.997625
      13       18.871282        4.100128        0.504362       38.171112
      14       18.927154        4.099915       -0.490921       38.276308
      15       18.938182        4.100464        0.478988       38.381038
      16       18.962971        4.099213       -0.464230       38.421940
      17       19.006718        4.099365        0.454080       38.529882
      18       19.026629        4.099060       -0.446104       38.568652
      19       19.047669        4.100372        0.437947       38.650410
      20       19.056682        4.099030       -0.428891       38.674900
      21       19.072811        4.100586        0.421200       38.753581
      22       19.078817        4.100006       -0.415265       38.785282
      23       19.102812        4.100739        0.411020       38.840732
      24       19.114908        4.100220       -0.404873       38.863039
      25       19.123258        4.100220        0.402322       38.893128
      26       19.127647        4.100800       -0.399557       38.906988
      27       19.136706        4.100189        0.396226       38.939027
      28       19.137412        4.100189       -0.393990       38.936010
      29       19.151443        4.100006        0.390659       38.950330
      30       19.152963        4.100616       -0.388468       38.972635
      31       19.154566        4.099243        0.384758       38.970654
      32       19.156259        4.099213       -0.382720       38.973323
      33       19.149179        4.099915        0.377643       38.991943
      34       19.177160        4.100861       -0.376291       39.043826
      35       19.171224        4.100189        0.374857       39.055652
      36       19.164962        4.100739       -0.374052       39.057922
      37       19.171663        4.099670        0.373774       39.061205
