#    itr              mu            ntot            mtot            etot
       1       38.075000        3.699036        2.300964        5.520272
       2       15.421000        3.699219       -1.327026       23.927786
       3       16.202000        3.699219        0.790405       26.339558
       4       16.563000        3.699463       -0.479126       27.139783
       5       16.754000        3.699829        0.284180       27.424745
       6       16.810000        3.699341       -0.166992       27.525223
       7       16.827000        3.699097        0.099365       27.551669
       8       16.840000        3.699829       -0.059082       27.573720
       9       16.839000        3.699097        0.033447       27.574693
      10       16.843000        3.699829       -0.019043       27.579596
      11       16.852000        3.699097        0.009521       27.576669
      12       16.838000        3.699341       -0.002930       27.572017
      13       16.839000        3.699341        0.000977       27.574951
      14       16.842000        3.699341       -0.000977       27.575081
      15       16.842000        3.699341        0.000977       27.575081
