#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-5.859107	-5.590492	-5.859107	-5.590492	-16.927070	-16.678779	16.140937	16.409553	16.140937	16.409553	15.072944	15.321235	
1	-5.858806	-5.590191	-5.856096	-5.587480	-16.922853	-16.674562	16.137925	16.406541	16.140636	16.409252	15.072341	15.320632	
2	-5.857903	-5.589287	-5.847062	-5.578446	-16.910206	-16.661915	16.128892	16.397508	16.139733	16.408348	15.070535	15.318826	
3	-5.856398	-5.587782	-5.832012	-5.563396	-16.889136	-16.640845	16.113842	16.382458	16.138228	16.406843	15.067525	15.315816	
4	-5.854292	-5.585676	-5.810955	-5.542339	-16.859656	-16.611365	16.092785	16.361400	16.136122	16.404738	15.063313	15.311604	
5	-5.851587	-5.582971	-5.783903	-5.515287	-16.821783	-16.573492	16.065733	16.334348	16.133417	16.402033	15.057903	15.306194	
6	-5.848284	-5.579668	-5.750873	-5.482257	-16.775541	-16.527250	16.032703	16.301318	16.130114	16.398730	15.051297	15.299588	
7	-5.844385	-5.575769	-5.711884	-5.443268	-16.720957	-16.472666	15.993714	16.262330	16.126215	16.394831	15.043499	15.291790	
8	-5.839893	-5.571277	-5.666961	-5.398345	-16.658064	-16.409773	15.948790	16.217406	16.121723	16.390338	15.034514	15.282805	
9	-5.834810	-5.566194	-5.616129	-5.347514	-16.586900	-16.338608	15.897959	16.166575	16.116639	16.385255	15.024348	15.272639	
10	-5.829139	-5.560523	-5.559421	-5.290805	-16.507507	-16.259216	15.841250	16.109866	16.110969	16.379584	15.013006	15.261297	
11	-5.822884	-5.554268	-5.496869	-5.228253	-16.419935	-16.171644	15.778699	16.047314	16.104713	16.373329	15.000496	15.248787	
12	-5.816048	-5.547432	-5.428512	-5.159896	-16.324234	-16.075943	15.710342	15.978957	16.097878	16.366493	14.986824	15.235115	
13	-5.808636	-5.540020	-5.354390	-5.085775	-16.220464	-15.972173	15.636220	15.904836	16.090466	16.359081	14.972000	15.220291	
14	-5.800652	-5.532036	-5.274549	-5.005934	-16.108687	-15.860396	15.556379	15.824995	16.082481	16.351097	14.956032	15.204323	
15	-5.792100	-5.523485	-5.189037	-4.920421	-15.988969	-15.740678	15.470867	15.739482	16.073930	16.342546	14.938929	15.187220	
