#    itr              mu            ntot            mtot            etot
       1       -4.193848        2.699554        1.349316      -39.523790
       2        8.805195        2.699158       -1.205481       -3.765412
       3        9.100979        2.699799        1.047318       -1.278116
       4        9.133379        2.699554       -0.824979        0.982565
       5        9.269193        2.700439        0.595703        3.405149
       6        9.464350        2.699341       -0.408281        5.197147
       7        9.588521        2.699310        0.276108        6.207228
       8        9.662086        2.699554       -0.185841        6.695036
       9        9.706781        2.700439        0.123230        6.927983
      10        9.727107        2.700012       -0.080613        7.036370
      11        9.749815        2.699677        0.054550        7.075083
      12        9.723916        2.700989       -0.035370        7.103487
      13        9.729211        2.700500        0.023376        7.122526
      14        9.735116        2.699524       -0.016861        7.110182
      15        9.733171        2.700897        0.013031        7.115224
      16        9.739533        2.700134       -0.009399        7.122572
      17        9.721023        2.699127        0.007553        7.105447
      18        9.725985        2.700195       -0.006454        7.106016
      19        9.731518        2.700439        0.005981        7.119325
