#    itr              mu            ntot            mtot            etot
       1      -24.916992        0.800354        0.400177      -22.983090
       2       -7.744726        0.799683       -0.263550       -8.941561
       3       -7.446681        0.799561        0.220642       -8.598961
       4       -7.456835        0.799805       -0.190491       -8.511463
       5       -7.455477        0.800537        0.168884       -8.460855
       6       -7.443957        0.800049       -0.152283       -8.420261
       7       -7.437939        0.800964        0.139069       -8.403361
       8       -7.436758        0.799561       -0.128845       -8.372754
       9       -7.427478        0.800293        0.119690       -8.367851
      10       -7.427538        0.800293       -0.113098       -8.355494
      11       -7.423476        0.800781        0.106506       -8.351648
      12       -7.424010        0.800537       -0.101013       -8.341796
      13       -7.420369        0.799103        0.095901       -8.326010
      14       -7.421272        0.799561       -0.092468       -8.327322
      15       -7.415901        0.799805        0.089661       -8.324981
      16       -7.407061        0.800049       -0.086609       -8.323729
      17       -7.405438        0.800049        0.083679       -8.320522
      18       -7.408113        0.799805       -0.080872       -8.316270
      19       -7.405852        0.800690        0.078140       -8.320972
      20       -7.398217        0.800049       -0.076111       -8.312247
      21       -7.397648        0.800781        0.072815       -8.317352
      22       -7.393047        0.800049       -0.069763       -8.308043
      23       -7.388996        0.800537        0.067078       -8.310960
      24       -7.389526        0.799438       -0.063354       -8.299974
      25       -7.381799        0.799438        0.059692       -8.299769
      26       -7.375001        0.800171       -0.055420       -8.302959
      27       -7.369020        0.799438        0.052124       -8.293688
      28       -7.371929        0.799438       -0.049438       -8.293385
      29       -7.366317        0.799927        0.046509       -8.295715
      30       -7.361378        0.800415       -0.044312       -8.296988
      31       -7.361116        0.799194        0.041260       -8.286094
      32       -7.356802        0.800171       -0.038330       -8.294554
      33       -7.357087        0.799194        0.036133       -8.284315
      34       -7.361418        0.800171       -0.033691       -8.292628
      35       -7.355027        0.800171        0.031250       -8.289840
      36       -7.351445        0.800415       -0.028687       -8.290921
      37       -7.352370        0.800171        0.026123       -8.287904
      38       -7.349107        0.800171       -0.024170       -8.287760
      39       -7.350313        0.799194        0.022217       -8.280005
      40       -7.355451        0.799683       -0.020264       -8.285141
      41       -7.351818        0.799683        0.018799       -8.283782
      42       -7.348621        0.799683       -0.017822       -8.283500
      43       -7.347846        0.799683        0.016846       -8.283324
