#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.779701	4.584328	-6.779701	4.584328	-17.997208	-6.152512	
1	-6.779400	4.584629	-6.776689	4.587340	-17.992991	-6.148295	
2	-6.778497	4.585532	-6.767656	4.596373	-17.980344	-6.135648	
3	-6.776992	4.587037	-6.752606	4.611423	-17.959274	-6.114578	
4	-6.774886	4.589143	-6.731548	4.632480	-17.929794	-6.085098	
5	-6.772181	4.591848	-6.704497	4.659532	-17.891921	-6.047225	
6	-6.768878	4.595151	-6.671466	4.692563	-17.845679	-6.000983	
7	-6.764979	4.599050	-6.632478	4.731551	-17.791095	-5.946399	
8	-6.760487	4.603542	-6.587554	4.776475	-17.728202	-5.883506	
9	-6.755403	4.608626	-6.536723	4.827306	-17.657037	-5.812341	
10	-6.749732	4.614296	-6.480014	4.884015	-17.577645	-5.732949	
11	-6.743477	4.620552	-6.417462	4.946567	-17.490073	-5.645377	
12	-6.736642	4.627387	-6.349105	5.014924	-17.394372	-5.549676	
13	-6.729229	4.634800	-6.274983	5.089046	-17.290602	-5.445906	
14	-6.721245	4.642784	-6.195142	5.168887	-17.178825	-5.334129	
15	-6.712694	4.651335	-6.109629	5.254400	-17.059107	-5.214411	
16	-6.703581	4.660448	-6.018497	5.345532	-16.931521	-5.086825	
17	-6.693911	4.670118	-5.921799	5.442230	-16.796144	-4.951448	
18	-6.683691	4.680338	-5.819594	5.544435	-16.653058	-4.808362	
19	-6.672926	4.691103	-5.711944	5.652085	-16.502348	-4.657652	
20	-6.661622	4.702406	-5.598914	5.765115	-16.344105	-4.499409	
21	-6.649788	4.714241	-5.480571	5.883458	-16.178426	-4.333729	
22	-6.637430	4.726599	-5.356987	6.007042	-16.005408	-4.160712	
23	-6.624555	4.739474	-5.228237	6.135792	-15.825158	-3.980462	
24	-6.611171	4.752858	-5.094397	6.269632	-15.637782	-3.793086	
25	-6.597286	4.766743	-4.955549	6.408480	-15.443395	-3.598699	
26	-6.582909	4.781120	-4.811777	6.552252	-15.242113	-3.397417	
