#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	29.000000	29.000000	29.000000	29.000000	18.000000	18.000000	51.000000	51.000000	51.000000	51.000000	50.000000	50.000000	
1	29.000301	29.000301	29.003012	29.003012	18.004216	18.004216	50.996988	50.996988	50.999699	50.999699	49.999398	49.999398	
2	29.001205	29.001205	29.012045	29.012045	18.016864	18.016864	50.987955	50.987955	50.998795	50.998795	49.997591	49.997591	
3	29.002710	29.002710	29.027095	29.027095	18.037934	18.037934	50.972905	50.972905	50.997290	50.997290	49.994581	49.994581	
4	29.004815	29.004815	29.048153	29.048153	18.067414	18.067414	50.951847	50.951847	50.995185	50.995185	49.990370	49.990370	
5	29.007520	29.007520	29.075205	29.075205	18.105286	18.105286	50.924795	50.924795	50.992480	50.992480	49.984959	49.984959	
6	29.010823	29.010823	29.108235	29.108235	18.151529	18.151529	50.891765	50.891765	50.989177	50.989177	49.978353	49.978353	
7	29.014722	29.014722	29.147224	29.147224	18.206113	18.206113	50.852776	50.852776	50.985278	50.985278	49.970555	49.970555	
8	29.019215	29.019215	29.192147	29.192147	18.269006	18.269006	50.807853	50.807853	50.980785	50.980785	49.961571	49.961571	
9	29.024298	29.024298	29.242979	29.242979	18.340170	18.340170	50.757021	50.757021	50.975702	50.975702	49.951404	49.951404	
10	29.029969	29.029969	29.299687	29.299687	18.419562	18.419562	50.700313	50.700313	50.970031	50.970031	49.940063	49.940063	
11	29.036224	29.036224	29.362239	29.362239	18.507135	18.507135	50.637761	50.637761	50.963776	50.963776	49.927552	49.927552	
12	29.043060	29.043060	29.430597	29.430597	18.602835	18.602835	50.569403	50.569403	50.956940	50.956940	49.913881	49.913881	
13	29.050472	29.050472	29.504718	29.504718	18.706605	18.706605	50.495282	50.495282	50.949528	50.949528	49.899056	49.899056	
14	29.058456	29.058456	29.584559	29.584559	18.818383	18.818383	50.415441	50.415441	50.941544	50.941544	49.883088	49.883088	
15	29.067007	29.067007	29.670072	29.670072	18.938101	18.938101	50.329928	50.329928	50.932993	50.932993	49.865986	49.865986	
16	29.076120	29.076120	29.761205	29.761205	19.065686	19.065686	50.238795	50.238795	50.923880	50.923880	49.847759	49.847759	
17	29.085790	29.085790	29.857902	29.857902	19.201063	19.201063	50.142098	50.142098	50.914210	50.914210	49.828420	49.828420	
18	29.096011	29.096011	29.960107	29.960107	19.344150	19.344150	50.039893	50.039893	50.903989	50.903989	49.807979	49.807979	
19	29.106776	29.106776	30.067757	30.067757	19.494860	19.494860	49.932243	49.932243	50.893224	50.893224	49.786449	49.786449	
20	29.118079	29.118079	30.180787	30.180787	19.653102	19.653102	49.819213	49.819213	50.881921	50.881921	49.763843	49.763843	
21	29.129913	29.129913	30.299130	30.299130	19.818782	19.818782	49.700870	49.700870	50.870087	50.870087	49.740174	49.740174	
22	29.142271	29.142271	30.422714	30.422714	19.991799	19.991799	49.577286	49.577286	50.857729	50.857729	49.715457	49.715457	
23	29.155146	29.155146	30.551464	30.551464	20.172050	20.172050	49.448536	49.448536	50.844854	50.844854	49.689707	49.689707	
24	29.168530	29.168530	30.685304	30.685304	20.359425	20.359425	49.314696	49.314696	50.831470	50.831470	49.662939	49.662939	
25	29.182415	29.182415	30.824152	30.824152	20.553813	20.553813	49.175848	49.175848	50.817585	50.817585	49.635170	49.635170	
26	29.196792	29.196792	30.967925	30.967925	20.755094	20.755094	49.032075	49.032075	50.803208	50.803208	49.606415	49.606415	
27	29.211654	29.211654	31.116536	31.116536	20.963150	20.963150	48.883464	48.883464	50.788346	50.788346	49.576693	49.576693	
28	29.226990	29.226990	31.269895	31.269895	21.177854	21.177854	48.730105	48.730105	50.773010	50.773010	49.546021	49.546021	
29	29.242791	29.242791	31.427912	31.427912	21.399076	21.399076	48.572088	48.572088	50.757209	50.757209	49.514418	49.514418	
30	29.259049	29.259049	31.590489	31.590489	21.626684	21.626684	48.409511	48.409511	50.740951	50.740951	49.481902	49.481902	
31	29.275753	29.275753	31.757529	31.757529	21.860541	21.860541	48.242471	48.242471	50.724247	50.724247	49.448494	49.448494	
32	29.292893	29.292893	31.928932	31.928932	22.100505	22.100505	48.071068	48.071068	50.707107	50.707107	49.414214	49.414214	
33	29.310459	29.310459	32.104595	32.104595	22.346432	22.346432	47.895405	47.895405	50.689541	50.689541	49.379081	49.379081	
34	29.328441	29.328441	32.284410	32.284410	22.598175	22.598175	47.715590	47.715590	50.671559	50.671559	49.343118	49.343118	
35	29.346827	29.346827	32.468272	32.468272	22.855580	22.855580	47.531728	47.531728	50.653173	50.653173	49.306346	49.306346	
36	29.365607	29.365607	32.656067	32.656067	23.118494	23.118494	47.343933	47.343933	50.634393	50.634393	49.268787	49.268787	
37	29.384768	29.384768	32.847684	32.847684	23.386758	23.386758	47.152316	47.152316	50.615232	50.615232	49.230463	49.230463	
38	29.404301	29.404301	33.043007	33.043007	23.660210	23.660210	46.956993	46.956993	50.595699	50.595699	49.191399	49.191399	
39	29.424192	29.424192	33.241918	33.241918	23.938685	23.938685	46.758082	46.758082	50.575808	50.575808	49.151616	49.151616	
40	29.444430	29.444430	33.444298	33.444298	24.222017	24.222017	46.555702	46.555702	50.555570	50.555570	49.111141	49.111141	
41	29.465002	29.465002	33.650024	33.650024	24.510033	24.510033	46.349976	46.349976	50.534998	50.534998	49.069995	49.069995	
42	29.485897	29.485897	33.858973	33.858973	24.802561	24.802561	46.141027	46.141027	50.514103	50.514103	49.028206	49.028206	
43	29.507102	29.507102	34.071018	34.071018	25.099425	25.099425	45.928982	45.928982	50.492898	50.492898	48.985796	48.985796	
44	29.528603	29.528603	34.286033	34.286033	25.400446	25.400446	45.713967	45.713967	50.471397	50.471397	48.942794	48.942794	
45	29.550389	29.550389	34.503887	34.503887	25.705441	25.705441	45.496113	45.496113	50.449611	50.449611	48.899223	48.899223	
46	29.572445	29.572445	34.724449	34.724449	26.014229	26.014229	45.275551	45.275551	50.427555	50.427555	48.855110	48.855110	
47	29.594759	29.594759	34.947587	34.947587	26.326622	26.326622	45.052413	45.052413	50.405241	50.405241	48.810483	48.810483	
48	29.617317	29.617317	35.173166	35.173166	26.642432	26.642432	44.826834	44.826834	50.382683	50.382683	48.765367	48.765367	
49	29.640105	29.640105	35.401050	35.401050	26.961469	26.961469	44.598950	44.598950	50.359895	50.359895	48.719790	48.719790	
50	29.663110	29.663110	35.631101	35.631101	27.283542	27.283542	44.368899	44.368899	50.336890	50.336890	48.673780	48.673780	
51	29.686318	29.686318	35.863183	35.863183	27.608456	27.608456	44.136817	44.136817	50.313682	50.313682	48.627364	48.627364	
52	29.709715	29.709715	36.097153	36.097153	27.936014	27.936014	43.902847	43.902847	50.290285	50.290285	48.580569	48.580569	
53	29.733287	29.733287	36.332872	36.332872	28.266021	28.266021	43.667128	43.667128	50.266713	50.266713	48.533426	48.533426	
54	29.757020	29.757020	36.570198	36.570198	28.598277	28.598277	43.429802	43.429802	50.242980	50.242980	48.485960	48.485960	
55	29.780899	29.780899	36.808988	36.808988	28.932583	28.932583	43.191012	43.191012	50.219101	50.219101	48.438203	48.438203	
56	29.804910	29.804910	37.049097	37.049097	29.268735	29.268735	42.950903	42.950903	50.195090	50.195090	48.390181	48.390181	
57	29.829038	29.829038	37.290381	37.290381	29.606533	29.606533	42.709619	42.709619	50.170962	50.170962	48.341924	48.341924	
58	29.853270	29.853270	37.532695	37.532695	29.945773	29.945773	42.467305	42.467305	50.146730	50.146730	48.293461	48.293461	
59	29.877589	29.877589	37.775893	37.775893	30.286250	30.286250	42.224107	42.224107	50.122411	50.122411	48.244821	48.244821	
60	29.901983	29.901983	38.019829	38.019829	30.627760	30.627760	41.980171	41.980171	50.098017	50.098017	48.196034	48.196034	
61	29.926435	29.926435	38.264354	38.264354	30.970096	30.970096	41.735646	41.735646	50.073565	50.073565	48.147129	48.147129	
62	29.950932	29.950932	38.509323	38.509323	31.313052	31.313052	41.490677	41.490677	50.049068	50.049068	48.098135	48.098135	
63	29.975459	29.975459	38.754588	38.754588	31.656423	31.656423	41.245412	41.245412	50.024541	50.024541	48.049083	48.049083	
64	30.000000	30.000000	39.000000	39.000000	32.000000	32.000000	41.000000	41.000000	50.000000	50.000000	48.000000	48.000000	
65	30.024541	30.024541	39.245412	39.245412	32.343577	32.343577	40.754588	40.754588	49.975459	49.975459	47.950918	47.950918	
66	30.049068	30.049068	39.490677	39.490677	32.686947	32.686947	40.509323	40.509323	49.950932	49.950932	47.901865	47.901865	
67	30.073565	30.073565	39.735645	39.735645	33.029904	33.029904	40.264355	40.264355	49.926435	49.926435	47.852871	47.852871	
68	30.098017	30.098017	39.980168	39.980168	33.372240	33.372240	40.019832	40.019832	49.901983	49.901983	47.803966	47.803966	
69	30.122411	30.122411	40.224107	40.224107	33.713749	33.713749	39.775893	39.775893	49.877589	49.877589	47.755179	47.755179	
70	30.146730	30.146730	40.467305	40.467305	34.054226	34.054226	39.532695	39.532695	49.853270	49.853270	47.706539	47.706539	
71	30.170962	30.170962	40.709619	40.709619	34.393466	34.393466	39.290381	39.290381	49.829038	49.829038	47.658076	47.658076	
72	30.195090	30.195090	40.950903	40.950903	34.731264	34.731264	39.049097	39.049097	49.804910	49.804910	47.609820	47.609820	
73	30.219101	30.219101	41.191012	41.191012	35.067417	35.067417	38.808988	38.808988	49.780899	49.780899	47.561798	47.561798	
74	30.242980	30.242980	41.429802	41.429802	35.401722	35.401722	38.570198	38.570198	49.757020	49.757020	47.514040	47.514040	
75	30.266713	30.266713	41.667128	41.667128	35.733978	35.733978	38.332872	38.332872	49.733287	49.733287	47.466575	47.466575	
76	30.290285	30.290285	41.902847	41.902847	36.063985	36.063985	38.097153	38.097153	49.709715	49.709715	47.419431	47.419431	
