#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -181.046250
       2       -2.109000        0.499084       -0.499084       -2.476689
       3       -8.190000        0.499023        0.311890       -5.639562
       4       -7.388000        0.499268       -0.267212       -5.324218
       5       -7.205000        0.499268        0.255005       -5.253959
       6       -7.146000        0.499023       -0.252319       -5.233392
       7       -7.134000        0.499023        0.251343       -5.230703
       8       -7.134000        0.499023       -0.250366       -5.229026
       9       -7.129000        0.499023        0.250366       -5.227698
      10       -7.129000        0.499023       -0.250366       -5.227698
