# n = 3.0 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       45.956982        3.000366        0.325562      113.800665
       2       46.174392        3.000366        0.141968      114.803365
       3       46.220387        3.000366        0.061646      114.958321
       4       46.219346        3.000122        0.026611      114.987644
       5       46.217880        3.000122        0.012207      114.980833
       6       46.222117        3.000366        0.005737      114.994793
       7       46.228774        3.000366        0.002075      115.005329
       8       46.230639        3.000122        0.000732      114.994095
       9       46.226230        3.000122        0.000244      114.983057
      10       46.223484        3.000122        0.000244      114.983058
      11       46.223484        3.000122        0.000244      114.983058
