# n = 4.3 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       38.430000        4.299072        0.391663      122.931695
       2       38.702000        4.299316        0.162781      123.736943
       3       38.694000        4.299072        0.073792      123.863671
       4       38.667000        4.299194        0.034668      123.885340
       5       38.666000        4.299438        0.017212      123.905105
       6       38.667000        4.299194        0.007324      123.904833
       7       38.661000        4.299194        0.002686      123.897200
       8       38.662000        4.299194        0.000732      123.897289
       9       38.660000        4.299194        0.000244      123.897293
      10       38.660000        4.299194        0.000244      123.897293
      11       38.660000        4.299194        0.000244      123.897293
