#    itr              mu            ntot            mtot            etot
       1       52.766602        5.699158        0.150362      132.334593
       2       24.309829        5.700256       -0.129161       77.991474
       3       24.274432        5.699646        0.112338       78.025108
       4       24.251776        5.700989       -0.099494       78.065797
       5       24.239523        5.700867        0.088448       78.097365
       6       24.215401        5.699402       -0.080457       78.066771
       7       24.201602        5.700378        0.072051       78.080409
       8       24.198546        5.700378       -0.066741       78.098042
       9       24.184031        5.699402        0.061965       78.078061
      10       24.180220        5.699158       -0.058803       78.056624
      11       24.176245        5.700378        0.056377       78.087802
      12       24.172100        5.699158       -0.053297       78.077700
      13       24.167776        5.700134        0.051049       78.086316
      14       24.174578        5.700134       -0.049168       78.099682
      15       24.170361        5.700867        0.047780       78.118191
      16       24.168791        5.699890       -0.047511       78.105218
