#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.378494	-6.374222	-6.378494	-6.374222	-17.503540	-17.499268	
1	-6.378193	-6.373921	-6.375482	-6.371210	-17.499324	-17.495051	
2	-6.377290	-6.373017	-6.366449	-6.362176	-17.486676	-17.482404	
3	-6.375785	-6.371512	-6.351399	-6.347126	-17.465606	-17.461334	
4	-6.373679	-6.369407	-6.330342	-6.326069	-17.436126	-17.431854	
5	-6.370974	-6.366701	-6.303290	-6.299017	-17.398254	-17.393981	
6	-6.367671	-6.363398	-6.270259	-6.265987	-17.352011	-17.347739	
7	-6.363772	-6.359499	-6.231271	-6.226998	-17.297427	-17.293155	
8	-6.359280	-6.355007	-6.186347	-6.182075	-17.234534	-17.230262	
9	-6.354196	-6.349924	-6.135516	-6.131243	-17.163370	-17.159097	
10	-6.348526	-6.344253	-6.078807	-6.074534	-17.083978	-17.079705	
11	-6.342270	-6.337998	-6.016255	-6.011982	-16.996405	-16.992132	
12	-6.335435	-6.331162	-5.947898	-5.943625	-16.900705	-16.896432	
13	-6.328022	-6.323750	-5.873776	-5.869504	-16.796935	-16.792662	
14	-6.320038	-6.315766	-5.793935	-5.789662	-16.685157	-16.680884	
15	-6.311487	-6.307215	-5.708422	-5.704150	-16.565439	-16.561167	
16	-6.302374	-6.298101	-5.617290	-5.613017	-16.437853	-16.433581	
17	-6.292704	-6.288432	-5.520592	-5.516319	-16.302477	-16.298204	
18	-6.282484	-6.278211	-5.418387	-5.414115	-16.159390	-16.155118	
19	-6.271719	-6.267446	-5.310737	-5.306465	-16.008680	-16.004408	
20	-6.260416	-6.256143	-5.197707	-5.193434	-15.850438	-15.846165	
21	-6.248581	-6.244309	-5.079364	-5.075092	-15.684758	-15.680485	
22	-6.236223	-6.231950	-4.955780	-4.951508	-15.511741	-15.507468	
23	-6.223348	-6.219075	-4.827030	-4.822757	-15.331490	-15.327217	
24	-6.209964	-6.205691	-4.693190	-4.688918	-15.144115	-15.139842	
25	-6.196079	-6.191807	-4.554342	-4.550070	-14.949727	-14.945455	
26	-6.181702	-6.177429	-4.410570	-4.406297	-14.748445	-14.744173	
27	-6.166841	-6.162568	-4.261959	-4.257686	-14.540390	-14.536118	
28	-6.151505	-6.147232	-4.108599	-4.104326	-14.325686	-14.321414	
29	-6.135703	-6.131431	-3.950583	-3.946310	-14.104464	-14.100191	
30	-6.119445	-6.115173	-3.788006	-3.783733	-13.876856	-13.872583	
31	-6.102741	-6.098469	-3.620965	-3.616693	-13.642999	-13.638727	
32	-6.085601	-6.081329	-3.449562	-3.445290	-13.403035	-13.398763	
33	-6.068035	-6.063762	-3.273900	-3.269627	-13.157108	-13.152835	
34	-6.050053	-6.045781	-3.094084	-3.089811	-12.905365	-12.901093	
35	-6.031667	-6.027395	-2.910223	-2.905950	-12.647960	-12.643687	
36	-6.012888	-6.008615	-2.722427	-2.718155	-12.385046	-12.380774	
37	-5.993726	-5.989453	-2.530810	-2.526538	-12.116782	-12.112510	
