#    itr              mu            ntot            mtot            etot
       1      -23.071289        1.100281        0.550140      -31.456616
       2       -4.936495        1.100220       -0.406006      -10.542277
       3       -4.904565        1.099365        0.331970       -9.914205
       4       -4.981977        1.099854       -0.280701       -9.649493
       5       -5.029768        1.100830        0.244080       -9.491353
       6       -5.075840        1.100830       -0.217224       -9.387195
       7       -5.102756        1.099854        0.196716       -9.315217
       8       -5.131321        1.099121       -0.181213       -9.268065
       9       -5.155339        1.099365        0.169373       -9.238972
      10       -5.160507        1.100830       -0.158630       -9.222433
      11       -5.167847        1.099854        0.149841       -9.192895
      12       -5.186051        1.099365       -0.142273       -9.178062
      13       -5.207398        1.100494        0.136978       -9.172644
      14       -5.213245        1.100830       -0.131531       -9.162271
      15       -5.218155        1.099121        0.127014       -9.143793
      16       -5.222278        1.100342       -0.123474       -9.148860
      17       -5.225742        1.099121        0.119446       -9.133428
      18       -5.234730        1.099121       -0.115784       -9.131600
      19       -5.236199        1.099854        0.112732       -9.130371
      20       -5.237433        1.100037       -0.110144       -9.125031
      21       -5.244560        1.100098        0.108704       -9.121211
      22       -5.250553        1.099121       -0.108215       -9.113992
