#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-2.307007	-2.305786	-2.307007	-2.305786	-13.388916	-13.388428	
1	-2.306706	-2.305485	-2.303995	-2.302774	-13.384699	-13.384211	
2	-2.305802	-2.304582	-2.294961	-2.293741	-13.372052	-13.371564	
3	-2.304297	-2.303077	-2.279911	-2.278691	-13.350982	-13.350494	
4	-2.302192	-2.300971	-2.258854	-2.257633	-13.321502	-13.321014	
5	-2.299486	-2.298266	-2.231802	-2.230581	-13.283630	-13.283141	
6	-2.296183	-2.294963	-2.198772	-2.197551	-13.237387	-13.236899	
7	-2.292284	-2.291064	-2.159783	-2.158563	-13.182803	-13.182315	
8	-2.287792	-2.286571	-2.114860	-2.113639	-13.119910	-13.119422	
9	-2.282709	-2.281488	-2.064028	-2.062807	-13.048746	-13.048258	
10	-2.277038	-2.275817	-2.007319	-2.006099	-12.969354	-12.968865	
11	-2.270783	-2.269562	-1.944767	-1.943547	-12.881781	-12.881293	
12	-2.263947	-2.262726	-1.876410	-1.875189	-12.786081	-12.785592	
13	-2.256535	-2.255314	-1.802289	-1.801068	-12.682311	-12.681822	
14	-2.248551	-2.247330	-1.722447	-1.721227	-12.570533	-12.570045	
15	-2.240000	-2.238779	-1.636935	-1.635714	-12.450815	-12.450327	
16	-2.230886	-2.229666	-1.545802	-1.544581	-12.323229	-12.322741	
17	-2.221217	-2.219996	-1.449104	-1.447884	-12.187853	-12.187364	
18	-2.210996	-2.209775	-1.346900	-1.345679	-12.044766	-12.044278	
19	-2.200231	-2.199010	-1.239250	-1.238029	-11.894056	-11.893568	
20	-2.188928	-2.187707	-1.126219	-1.124999	-11.735814	-11.735325	
21	-2.177094	-2.175873	-1.007877	-1.006656	-11.570134	-11.569646	
22	-2.164735	-2.163515	-0.884293	-0.883072	-11.397117	-11.396628	
23	-2.151860	-2.150640	-0.755542	-0.754322	-11.216866	-11.216378	
24	-2.138476	-2.137256	-0.621703	-0.620482	-11.029491	-11.029002	
25	-2.124592	-2.123371	-0.482855	-0.481634	-10.835103	-10.834615	
26	-2.110214	-2.108994	-0.339082	-0.337861	-10.633821	-10.633333	
27	-2.095353	-2.094133	-0.190471	-0.189250	-10.425766	-10.425278	
28	-2.080017	-2.078797	-0.037111	-0.035891	-10.211062	-10.210574	
29	-2.064216	-2.062995	0.120905	0.122125	-9.989840	-9.989352	
30	-2.047958	-2.046737	0.283482	0.284703	-9.762232	-9.761743	
31	-2.031254	-2.030033	0.450522	0.451743	-9.528375	-9.527887	
32	-2.014114	-2.012893	0.621925	0.623146	-9.288411	-9.287923	
33	-1.996547	-1.995327	0.797588	0.798808	-9.042484	-9.041995	
34	-1.978566	-1.977345	0.977404	0.978624	-8.790741	-8.790253	
35	-1.960180	-1.958959	1.161265	1.162485	-8.533336	-8.532848	
36	-1.941400	-1.940179	1.349060	1.350281	-8.270422	-8.269934	
37	-1.922238	-1.921018	1.540677	1.541898	-8.002158	-8.001670	
38	-1.902706	-1.901485	1.736000	1.737221	-7.728706	-7.728218	
39	-1.882815	-1.881594	1.934911	1.936132	-7.450231	-7.449742	
40	-1.862577	-1.861356	2.137291	2.138512	-7.166899	-7.166411	
41	-1.842004	-1.840784	2.343017	2.344238	-6.878883	-6.878394	
42	-1.821110	-1.819889	2.551966	2.553186	-6.586354	-6.585866	
43	-1.799905	-1.798684	2.764011	2.765232	-6.289491	-6.289002	
44	-1.778404	-1.777183	2.979026	2.980246	-5.988470	-5.987982	
45	-1.756618	-1.755397	3.196880	3.198101	-5.683475	-5.682986	
46	-1.734562	-1.733341	3.417442	3.418663	-5.374687	-5.374199	
47	-1.712248	-1.711027	3.640580	3.641801	-5.062294	-5.061806	
48	-1.689690	-1.688470	3.866159	3.867380	-4.746484	-4.745996	
49	-1.666902	-1.665681	4.094043	4.095264	-4.427447	-4.426958	
50	-1.643897	-1.642676	4.324095	4.325315	-4.105374	-4.104886	
51	-1.620689	-1.619468	4.556176	4.557396	-3.780460	-3.779972	
52	-1.597292	-1.596071	4.790146	4.791367	-3.452901	-3.452413	
53	-1.573720	-1.572499	5.025866	5.027086	-3.122895	-3.122406	
54	-1.549987	-1.548766	5.263191	5.264412	-2.790639	-2.790150	
55	-1.526108	-1.524887	5.501981	5.503201	-2.456333	-2.455845	
56	-1.502097	-1.500876	5.742090	5.743311	-2.120181	-2.119692	
57	-1.477969	-1.476748	5.983374	5.984595	-1.782382	-1.781894	
58	-1.453737	-1.452517	6.225688	6.226909	-1.443143	-1.442654	
59	-1.429418	-1.428197	6.468886	6.470107	-1.102665	-1.102177	
60	-1.405024	-1.403803	6.712822	6.714042	-0.761156	-0.760668	
61	-1.380571	-1.379351	6.957348	6.958568	-0.418820	-0.418332	
62	-1.356075	-1.354854	7.202316	7.203537	-0.075863	-0.075375	
63	-1.331548	-1.330327	7.447581	7.448802	0.267507	0.267995	
64	-1.307007	-1.305786	7.692993	7.694214	0.611084	0.611572	
65	-1.282466	-1.281245	7.938405	7.939626	0.954661	0.955149	
66	-1.257939	-1.256718	8.183670	8.184891	1.298031	1.298520	
67	-1.233442	-1.232222	8.428639	8.429860	1.640988	1.641476	
68	-1.208990	-1.207769	8.673165	8.674385	1.983324	1.983812	
69	-1.184596	-1.183375	8.917100	8.918321	2.324833	2.325322	
70	-1.160276	-1.159056	9.160298	9.161519	2.665311	2.665799	
71	-1.136045	-1.134824	9.402612	9.403833	3.004550	3.005039	
72	-1.111917	-1.110696	9.643896	9.645117	3.342348	3.342837	
73	-1.087906	-1.086685	9.884006	9.885226	3.678501	3.678990	
74	-1.064027	-1.062806	10.122795	10.124016	4.012807	4.013295	
75	-1.040294	-1.039073	10.360121	10.361341	4.345063	4.345551	
76	-1.016722	-1.015501	10.595840	10.597061	4.675069	4.675558	
77	-0.993325	-0.992104	10.829811	10.831031	5.002628	5.003117	
78	-0.970117	-0.968896	11.061892	11.063112	5.327542	5.328030	
79	-0.947112	-0.945891	11.291944	11.293164	5.649614	5.650103	
80	-0.924323	-0.923103	11.519827	11.521048	5.968652	5.969140	
81	-0.901766	-0.900545	11.745406	11.746627	6.284462	6.284951	
82	-0.879452	-0.878231	11.968544	11.969765	6.596855	6.597344	
83	-0.857396	-0.856175	12.189106	12.190327	6.905643	6.906131	
84	-0.835610	-0.834389	12.406961	12.408181	7.210638	7.211127	
85	-0.814109	-0.812888	12.621975	12.623196	7.511659	7.512147	
86	-0.792904	-0.791683	12.834021	12.835241	7.808522	7.809011	
87	-0.772009	-0.770789	13.042969	13.044190	8.101051	8.101539	
88	-0.751437	-0.750216	13.248695	13.249916	8.389067	8.389556	
89	-0.731199	-0.729978	13.451075	13.452296	8.672399	8.672887	
90	-0.711308	-0.710087	13.649986	13.651207	8.950874	8.951363	
91	-0.691775	-0.690555	13.845309	13.846530	9.224326	9.224815	
92	-0.672614	-0.671393	14.036926	14.038147	9.492590	9.493078	
93	-0.653834	-0.652613	14.224722	14.225942	9.755504	9.755992	
94	-0.635448	-0.634227	14.408583	14.409803	10.012909	10.013398	
95	-0.617466	-0.616246	14.588399	14.589619	10.264652	10.265140	
96	-0.599900	-0.598679	14.764061	14.765282	10.510579	10.511067	
97	-0.582760	-0.581539	14.935464	14.936685	10.750543	10.751031	
98	-0.566056	-0.564835	15.102504	15.103725	10.984400	10.984888	
99	-0.549798	-0.548577	15.265082	15.266302	11.212008	11.212496	
100	-0.533996	-0.532776	15.423098	15.424318	11.433230	11.433719	
101	-0.518660	-0.517440	15.576457	15.577678	11.647934	11.648422	
102	-0.503799	-0.502579	15.725068	15.726289	11.855989	11.856478	
103	-0.489422	-0.488201	15.868841	15.870062	12.057271	12.057760	
104	-0.475537	-0.474317	16.007689	16.008910	12.251659	12.252147	
105	-0.462153	-0.460933	16.141529	16.142750	12.439034	12.439522	
106	-0.449278	-0.448058	16.270279	16.271500	12.619285	12.619773	
107	-0.436920	-0.435699	16.393863	16.395084	12.792302	12.792790	
108	-0.425086	-0.423865	16.512206	16.513427	12.957982	12.958470	
109	-0.413783	-0.412562	16.625236	16.626457	13.116224	13.116712	
110	-0.403018	-0.401797	16.732886	16.734107	13.266934	13.267422	
111	-0.392797	-0.391576	16.835091	16.836311	13.410021	13.410509	
112	-0.383127	-0.381907	16.931788	16.933009	13.545397	13.545886	
113	-0.374014	-0.372793	17.022921	17.024142	13.672983	13.673471	
114	-0.365463	-0.364242	17.108434	17.109655	13.792701	13.793189	
115	-0.357479	-0.356258	17.188275	17.189496	13.904479	13.904967	
116	-0.350067	-0.348846	17.262397	17.263617	14.008249	14.008737	
117	-0.343231	-0.342010	17.330754	17.331975	14.103949	14.104437	
118	-0.336976	-0.335755	17.393306	17.394526	14.191522	14.192010	
119	-0.331305	-0.330084	17.450014	17.451235	14.270914	14.271402	
120	-0.326222	-0.325001	17.500846	17.502067	14.342078	14.342566	
121	-0.321729	-0.320508	17.545770	17.546990	14.404971	14.405459	
122	-0.317830	-0.316610	17.584758	17.585979	14.459555	14.460043	
123	-0.314527	-0.313307	17.617789	17.619009	14.505797	14.506286	
124	-0.311822	-0.310601	17.644840	17.646061	14.543670	14.544158	
125	-0.309716	-0.308496	17.665898	17.667118	14.573150	14.573639	
126	-0.308211	-0.306991	17.680948	17.682168	14.594220	14.594709	
127	-0.307308	-0.306087	17.689981	17.691202	14.606867	14.607356	
128	-0.307007	-0.305786	17.692993	17.694214	14.611084	14.611572	
129	-0.303995	-0.302774	17.693294	17.694515	14.611686	14.612175	
130	-0.294961	-0.293741	17.694198	17.695418	14.613493	14.613981	
131	-0.279911	-0.278691	17.695703	17.696923	14.616503	14.616991	
132	-0.258854	-0.257633	17.697808	17.699029	14.620715	14.621203	
133	-0.231802	-0.230581	17.700514	17.701734	14.626125	14.626613	
134	-0.198772	-0.197551	17.703817	17.705037	14.632731	14.633219	
135	-0.159783	-0.158563	17.707716	17.708936	14.640529	14.641017	
136	-0.114860	-0.113639	17.712208	17.713429	14.649513	14.650002	
137	-0.064028	-0.062807	17.717291	17.718512	14.659680	14.660168	
138	-0.007319	-0.006099	17.722962	17.724183	14.671021	14.671510	
139	0.055233	0.056453	17.729217	17.730438	14.683532	14.684020	
140	0.123590	0.124811	17.736053	17.737274	14.697203	14.697692	
141	0.197711	0.198932	17.743465	17.744686	14.712028	14.712516	
142	0.277553	0.278773	17.751449	17.752670	14.727996	14.728484	
143	0.363065	0.364286	17.760000	17.761221	14.745098	14.745587	
144	0.454198	0.455419	17.769114	17.770334	14.763325	14.763813	
145	0.550896	0.552116	17.778783	17.780004	14.782664	14.783153	
146	0.653100	0.654321	17.789004	17.790225	14.803105	14.803594	
147	0.760750	0.761971	17.799769	17.800990	14.824635	14.825124	
148	0.873781	0.875001	17.811072	17.812293	14.847241	14.847730	
149	0.992123	0.993344	17.822906	17.824127	14.870910	14.871398	
150	1.115707	1.116928	17.835265	17.836485	14.895627	14.896115	
151	1.244458	1.245678	17.848140	17.849360	14.921377	14.921865	
152	1.378297	1.379518	17.861524	17.862744	14.948145	14.948633	
153	1.517145	1.518366	17.875408	17.876629	14.975914	14.976403	
154	1.660918	1.662139	17.889786	17.891006	15.004669	15.005157	
155	1.809529	1.810750	17.904647	17.905867	15.034391	15.034879	
156	1.962889	1.964109	17.919983	17.921203	15.065063	15.065551	
157	2.120905	2.122125	17.935784	17.937005	15.096666	15.097155	
158	2.283482	2.284703	17.952042	17.953263	15.129182	15.129670	
159	2.450522	2.451743	17.968746	17.969967	15.162590	15.163078	
160	2.621925	2.623146	17.985886	17.987107	15.196870	15.197359	
161	2.797588	2.798808	18.003453	18.004673	15.232003	15.232491	
162	2.977404	2.978624	18.021434	18.022655	15.267966	15.268454	
163	3.161265	3.162485	18.039820	18.041041	15.304738	15.305227	
164	3.349060	3.350281	18.058600	18.059821	15.342297	15.342786	
165	3.540677	3.541898	18.077762	18.078982	15.380621	15.381109	
166	3.736000	3.737221	18.097294	18.098515	15.419685	15.420174	
167	3.934911	3.936132	18.117185	18.118406	15.459468	15.459956	
168	4.137291	4.138512	18.137423	18.138644	15.499944	15.500432	
169	4.343017	4.344238	18.157996	18.159216	15.541089	15.541577	
170	4.551966	4.553186	18.178890	18.180111	15.582878	15.583367	
171	4.764011	4.765232	18.200095	18.201316	15.625288	15.625776	
172	4.979026	4.980246	18.221596	18.222817	15.668291	15.668779	
173	5.196880	5.198101	18.243382	18.244603	15.711861	15.712350	
174	5.417442	5.418663	18.265438	18.266659	15.755974	15.756462	
175	5.640580	5.641801	18.287752	18.288973	15.800601	15.801090	
176	5.866159	5.867380	18.310310	18.311530	15.845717	15.846205	
177	6.094043	6.095264	18.333098	18.334319	15.891294	15.891782	
178	6.324095	6.325315	18.356103	18.357324	15.937304	15.937793	
179	6.556176	6.557396	18.379311	18.380532	15.983721	15.984209	
