#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-2.651535	-2.659775	-2.651535	-2.659775	-13.690063	-13.697998	19.348465	19.340225	19.348465	19.340225	18.309937	18.302002	
1	-2.651234	-2.659474	-2.648523	-2.656763	-13.685847	-13.693782	19.345453	19.337213	19.348164	19.339924	18.309334	18.301400	
2	-2.650331	-2.658570	-2.639490	-2.647729	-13.673200	-13.681134	19.336420	19.328180	19.347260	19.339021	18.307527	18.299593	
3	-2.648826	-2.657065	-2.624440	-2.632679	-13.652130	-13.660064	19.321370	19.313130	19.345755	19.337516	18.304517	18.296583	
4	-2.646720	-2.654960	-2.603382	-2.611622	-13.622650	-13.630584	19.300312	19.292072	19.343650	19.335410	18.300306	18.292371	
5	-2.644015	-2.652254	-2.576330	-2.584570	-13.584777	-13.592712	19.273260	19.265021	19.340945	19.332705	18.294896	18.286961	
6	-2.640712	-2.648951	-2.543300	-2.551540	-13.538535	-13.546469	19.240230	19.231990	19.337641	19.329402	18.288290	18.280355	
7	-2.636813	-2.645052	-2.504311	-2.512551	-13.483950	-13.491885	19.201241	19.193002	19.333743	19.325503	18.280492	18.272557	
8	-2.632320	-2.640560	-2.459388	-2.467628	-13.421057	-13.428992	19.156318	19.148078	19.329250	19.321011	18.271507	18.263573	
9	-2.627237	-2.635477	-2.408556	-2.416796	-13.349893	-13.357828	19.105486	19.097247	19.324167	19.315927	18.261341	18.253406	
10	-2.621566	-2.629806	-2.351848	-2.360087	-13.270501	-13.278436	19.048778	19.040538	19.318496	19.310256	18.249999	18.242064	
11	-2.615311	-2.623551	-2.289296	-2.297535	-13.182928	-13.190863	18.986226	18.977986	19.312241	19.304001	18.237489	18.229554	
12	-2.608475	-2.616715	-2.220938	-2.229178	-13.087228	-13.095163	18.917868	18.909629	19.305405	19.297166	18.223817	18.215883	
13	-2.601063	-2.609303	-2.146817	-2.155057	-12.983458	-12.991393	18.843747	18.835507	19.297993	19.289753	18.208993	18.201058	
14	-2.593079	-2.601319	-2.066976	-2.075215	-12.871680	-12.879615	18.763906	18.755666	19.290009	19.281769	18.193025	18.185090	
15	-2.584528	-2.592768	-1.981463	-1.989703	-12.751963	-12.759897	18.678393	18.670153	19.281458	19.273218	18.175922	18.167988	
16	-2.575415	-2.583654	-1.890330	-1.898570	-12.624377	-12.632312	18.587260	18.579021	19.272345	19.264105	18.157696	18.149761	
17	-2.565745	-2.573985	-1.793633	-1.801872	-12.489000	-12.496935	18.490563	18.482323	19.262675	19.254435	18.138356	18.130421	
