#    itr              mu            ntot            mtot            etot
       1       69.583008        5.899597        0.050333      198.816858
       2       30.256224        5.899658       -0.043456      114.917156
       3       30.249050        5.900146        0.037400      114.941449
       4       30.248774        5.899658       -0.034111      114.938219
       5       30.248488        5.900879        0.029100      114.968280
       6       30.251762        5.900879       -0.026550      114.993641
       7       30.251578        5.900635        0.022736      114.987868
       8       30.251388        5.899414       -0.019627      114.945682
       9       30.244050        5.900635        0.017303      114.956684
      10       30.250742        5.899658       -0.015609      114.955253
      11       30.243382        5.899658        0.013339      114.936493
      12       30.250051        5.900879       -0.012558      114.973946
      13       30.249809        5.899902        0.010925      114.968608
      14       30.249558        5.899658       -0.011130      114.941134
