#    itr              mu            ntot            mtot            etot
       1       -9.505000        2.599304        2.599304      -51.711669
       2       10.610000        2.599121       -1.898804        3.971033
       3       10.634000        2.599609        1.173462        7.363867
       4       10.829000        2.599243       -0.682617        9.535758
       5       10.897000        2.599243        0.389160       10.385433
       6       10.926000        2.599731       -0.221680       10.682126
       7       10.942000        2.599243        0.126465       10.776891
       8       10.957000        2.599487       -0.070068       10.804080
       9       10.938000        2.599243        0.041016       10.814263
      10       10.955000        2.599487       -0.026611       10.817238
      11       10.953000        2.599487        0.015869       10.821313
      12       10.966000        2.599487       -0.011963       10.821785
      13       10.968000        2.599243        0.008789       10.819240
      14       10.966000        2.599731       -0.006348       10.821452
      15       10.963000        2.599243        0.003906       10.821860
      16       10.964000        2.599243       -0.001953       10.815881
      17       10.968000        2.599731        0.001465       10.821245
      18       10.972000        2.599731       -0.001465       10.827112
      19       10.972000        2.599731        0.001465       10.827112
