# n = 4.6 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       76.455000        4.599182        0.700409      300.205198
       2       75.893000        4.599060        0.544342      302.772867
       3       75.998000        4.599243        0.455078      303.462446
       4       76.158000        4.599976        0.385864      303.851486
       5       76.265000        4.599365        0.328918      304.074691
       6       76.312000        4.599121        0.283630      304.173973
       7       76.341000        4.599121        0.248474      304.271196
       8       76.353000        4.599365        0.216858      304.370128
       9       76.353000        4.599121        0.190613      304.430891
      10       76.346000        4.599976        0.165771      304.527440
      11       76.342000        4.599976        0.140381      304.626438
      12       76.336000        4.599487        0.119629      304.624512
      13       76.323000        4.599243        0.099731      304.596399
      14       76.323000        4.599487        0.083008      304.617405
      15       76.315000        4.599243        0.069458      304.629067
      16       76.317000        4.599487        0.057373      304.639672
      17       76.314000        4.599243        0.047729      304.644819
      18       76.324000        4.599487        0.040039      304.650870
      19       76.321000        4.599243        0.033081      304.651583
      20       76.323000        4.599487        0.027100      304.656451
      21       76.321000        4.599487        0.021729      304.673943
      22       76.314000        4.599243        0.017456      304.656948
      23       76.318000        4.600220        0.013306      304.714996
      24       76.330000        4.599731        0.011597      304.745377
      25       76.322000        4.599976        0.009033      304.730410
      26       76.320000        4.599487        0.007324      304.710569
      27       76.313000        4.599731        0.005737      304.695684
      28       76.317000        4.599487        0.004639      304.694044
      29       76.312000        4.599487        0.003662      304.677029
      30       76.315000        4.599487        0.002686      304.677378
      31       76.316000        4.599487        0.002197      304.677087
      32       76.319000        4.599976        0.001953      304.714358
      33       76.326000        4.599487        0.001709      304.710893
      34       76.317000        4.599487        0.000732      304.677104
      35       76.322000        4.599976        0.000488      304.714537
      36       76.325000        4.599487        0.000244      304.710908
      37       76.318000        4.599487        0.000244      304.677273
      38       76.318000        4.599487        0.000244      304.677273
