#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-0.274808	8.975375	-0.274808	8.975375	-11.476672	-2.022937	21.766385	31.016568	21.766385	31.016568	20.558459	30.012194	
1	-0.274507	8.975676	-0.271802	8.978381	-11.472458	-2.018723	21.763379	31.013562	21.766084	31.016267	20.557859	30.011595	
2	-0.273606	8.976578	-0.262785	8.987398	-11.459819	-2.006083	21.754362	31.004545	21.765183	31.015366	20.556060	30.009796	
3	-0.272103	8.978080	-0.247763	9.002420	-11.438762	-1.985027	21.739340	30.989523	21.763680	31.013864	20.553064	30.006799	
4	-0.270002	8.980182	-0.226745	9.023438	-11.409300	-1.955565	21.718323	30.968506	21.761579	31.011762	20.548871	30.002606	
5	-0.267301	8.982882	-0.199745	9.050438	-11.371452	-1.917716	21.691322	30.941505	21.758879	31.009062	20.543484	29.997220	
6	-0.264005	8.986179	-0.166777	9.083406	-11.325238	-1.871503	21.658354	30.908537	21.755582	31.005765	20.536907	29.990643	
7	-0.260113	8.990070	-0.127863	9.122320	-11.270689	-1.816954	21.619440	30.869623	21.751690	31.001873	20.529144	29.982880	
8	-0.255629	8.994554	-0.083026	9.167157	-11.207836	-1.754101	21.574603	30.824786	21.747206	30.997389	20.520200	29.973935	
9	-0.250555	8.999628	-0.032293	9.217890	-11.136717	-1.682982	21.523871	30.774054	21.742133	30.992316	20.510079	29.963814	
10	-0.244895	9.005288	0.024304	9.274487	-11.057376	-1.603641	21.467273	30.717456	21.736472	30.986655	20.498788	29.952524	
11	-0.238652	9.011531	0.086732	9.336915	-10.969860	-1.516125	21.404846	30.655029	21.730229	30.980412	20.486335	29.940070	
12	-0.231829	9.018354	0.154951	9.405135	-10.874223	-1.420487	21.336626	30.586809	21.723406	30.973589	20.472726	29.926461	
13	-0.224431	9.025752	0.228922	9.479105	-10.770521	-1.316785	21.262655	30.512838	21.716008	30.966191	20.457970	29.911705	
14	-0.216462	9.033721	0.308598	9.558781	-10.658817	-1.205082	21.182979	30.433162	21.708039	30.958222	20.442075	29.895811	
15	-0.207927	9.042257	0.393931	9.644114	-10.539179	-1.085444	21.097646	30.347829	21.699504	30.949687	20.425053	29.878788	
16	-0.198831	9.051353	0.484869	9.735052	-10.411680	-0.957944	21.006708	30.256891	21.690408	30.940591	20.406912	29.860648	
17	-0.189179	9.061004	0.581356	9.831539	-10.276395	-0.822659	20.910221	30.160404	21.680756	30.930939	20.387665	29.841400	
18	-0.178978	9.071205	0.683334	9.933517	-10.133407	-0.679671	20.808243	30.058426	21.670555	30.920738	20.367322	29.821058	
19	-0.168234	9.081949	0.790740	10.040923	-9.982802	-0.529066	20.700837	29.951020	21.659811	30.909994	20.345897	29.799632	
20	-0.156952	9.093231	0.903508	10.153691	-9.824670	-0.370935	20.588069	29.838252	21.648529	30.898712	20.323402	29.777138	
21	-0.145140	9.105043	1.021570	10.271753	-9.659109	-0.205373	20.470007	29.720190	21.636718	30.886901	20.299852	29.753587	
22	-0.132806	9.117377	1.144854	10.395037	-9.486216	-0.032481	20.346724	29.596907	21.624383	30.874566	20.275260	29.728995	
23	-0.119955	9.130228	1.273283	10.523466	-9.306097	0.147638	20.218295	29.468478	21.611533	30.861716	20.249641	29.703377	
24	-0.106597	9.143586	1.406779	10.656962	-9.118861	0.334875	20.084799	29.334982	21.598174	30.848358	20.223013	29.676748	
25	-0.092739	9.157444	1.545260	10.795443	-8.924620	0.529115	19.946318	29.196501	21.584316	30.834500	20.195389	29.649125	
26	-0.078390	9.171793	1.688641	10.938824	-8.723492	0.730243	19.802937	29.053120	21.569967	30.820150	20.166789	29.620524	
27	-0.063558	9.186626	1.836833	11.087017	-8.515598	0.938137	19.654744	28.904927	21.555135	30.805318	20.137228	29.590963	
28	-0.048251	9.201932	1.989747	11.239930	-8.301064	1.152671	19.501830	28.752014	21.539829	30.790012	20.106726	29.560461	
29	-0.032481	9.217702	2.147286	11.397469	-8.080019	1.373716	19.344291	28.594474	21.524058	30.774241	20.075300	29.529036	
30	-0.016255	9.233928	2.309354	11.559537	-7.852598	1.601138	19.182223	28.432406	21.507832	30.758015	20.042971	29.496707	
31	0.000417	9.250600	2.475851	11.726034	-7.618936	1.834799	19.015726	28.265909	21.491161	30.741344	20.009758	29.463494	
32	0.017523	9.267706	2.646673	11.896856	-7.379176	2.074559	18.844905	28.095088	21.474054	30.724237	19.975682	29.429417	
33	0.035055	9.285238	2.821713	12.071896	-7.133463	2.320273	18.669864	27.920047	21.456523	30.706706	19.940763	29.394499	
34	0.053001	9.303184	3.000863	12.251046	-6.881944	2.571792	18.490714	27.740897	21.438577	30.688760	19.905023	29.358759	
35	0.071350	9.321533	3.184011	12.434194	-6.624771	2.828964	18.307566	27.557749	21.420227	30.670410	19.868484	29.322220	
36	0.090092	9.340275	3.371042	12.621225	-6.362101	3.091634	18.120536	27.370719	21.401485	30.651668	19.831169	29.284904	
37	0.109216	9.359399	3.561837	12.812020	-6.094092	3.359643	17.929741	27.179924	21.382362	30.632545	19.793100	29.246835	
38	0.128709	9.378892	3.756275	13.006458	-5.820906	3.632830	17.735302	26.985485	21.362869	30.613052	19.754301	29.208037	
39	0.148560	9.398743	3.954234	13.204417	-5.542708	3.911028	17.537343	26.787526	21.343018	30.593201	19.714796	29.168532	
40	0.168757	9.418940	4.155585	13.405769	-5.259666	4.194070	17.335992	26.586175	21.322821	30.573004	19.674610	29.128345	
41	0.189287	9.439470	4.360200	13.610383	-4.971951	4.481784	17.131377	26.381560	21.302290	30.552473	19.633767	29.087502	
42	0.210140	9.460323	4.567944	13.818127	-4.679738	4.773998	16.923633	26.173816	21.281438	30.531621	19.592292	29.046027	
43	0.231301	9.481484	4.778681	14.028864	-4.383203	5.070532	16.712896	25.963079	21.260277	30.510460	19.550212	29.003947	
44	0.252758	9.502941	4.992271	14.242454	-4.082526	5.371210	16.499306	25.749490	21.238819	30.489002	19.507552	28.961287	
45	0.274498	9.524681	5.208569	14.458752	-3.777888	5.675848	16.283009	25.533192	21.217079	30.467262	19.464339	28.918074	
46	0.296509	9.546692	5.427426	14.677609	-3.469474	5.984261	16.064151	25.314334	21.195068	30.445252	19.420600	28.874335	
47	0.318776	9.568959	5.648689	14.898872	-3.157471	6.296265	15.842888	25.093071	21.172801	30.422984	19.376362	28.830097	
48	0.341287	9.591470	5.872199	15.122382	-2.842067	6.611668	15.619378	24.869561	21.150290	30.400474	19.331653	28.785388	
49	0.364027	9.614210	6.097790	15.347973	-2.523454	6.930281	15.393787	24.643970	21.127550	30.377733	19.286501	28.740236	
50	0.386984	9.637167	6.325289	15.575472	-2.201825	7.251911	15.166288	24.416472	21.104593	30.354776	19.240934	28.694669	
51	0.410143	9.660326	6.554512	15.804695	-1.877374	7.576362	14.937066	24.187249	21.081434	30.331618	19.194980	28.648715	
52	0.433490	9.683673	6.785264	16.035447	-1.550298	7.903437	14.706313	23.956497	21.058087	30.308270	19.148669	28.602405	
53	0.457011	9.707195	7.017335	16.267518	-1.220796	8.232939	14.474243	23.724426	21.034566	30.284749	19.102030	28.555766	
54	0.480693	9.730876	7.250494	16.500677	-0.889068	8.564668	14.241083	23.491266	21.010884	30.261067	19.055093	28.508828	
55	0.504520	9.754703	7.484484	16.734668	-0.555314	8.898421	14.007093	23.257276	20.987057	30.237240	19.007886	28.461622	
56	0.528479	9.778662	7.719012	16.969195	-0.219738	9.233997	13.772565	23.022748	20.963098	30.213281	18.960441	28.414177	
57	0.552555	9.802738	7.953732	17.203915	0.117457	9.571192	13.537845	22.788028	20.939022	30.189205	18.912788	28.366523	
58	0.576733	9.826916	8.188224	17.438407	0.456065	9.909801	13.303353	22.553536	20.914844	30.165027	18.864956	28.318691	
59	0.601000	9.851183	8.421957	17.672140	0.795882	10.249617	13.069621	22.319804	20.890578	30.140761	18.816977	28.270713	
60	0.625339	9.875522	8.654229	17.904412	1.136699	10.590435	12.837349	22.087532	20.866238	30.116421	18.768882	28.222617	
61	0.649737	9.899921	8.884066	18.134249	1.478310	10.932046	12.607511	21.857694	20.841840	30.092023	18.720702	28.174437	
62	0.674180	9.924363	9.110044	18.360227	1.820507	11.274242	12.381534	21.631717	20.817397	30.067581	18.672468	28.126204	
63	0.698651	9.948834	9.329951	18.580134	2.163080	11.616815	12.161626	21.411809	20.792926	30.043109	18.624213	28.077948	
64	0.723137	9.973320	9.540158	18.790341	2.505820	11.959556	11.951419	21.201602	20.768440	30.018623	18.575967	28.029702	
65	0.747623	9.997806	9.734380	18.984563	2.848519	12.302254	11.757197	21.007380	20.743955	29.994138	18.527763	27.981498	
66	0.772093	10.022276	9.901422	19.151605	3.190966	12.644702	11.590155	20.840338	20.719484	29.969667	18.479633	27.933368	
67	0.796534	10.046717	10.022306	19.272489	3.532953	12.986688	11.469272	20.719455	20.695043	29.945226	18.431609	27.885344	
68	0.820930	10.071114	10.072040	19.322223	3.874268	13.328004	11.419538	20.669721	20.670647	29.920830	18.383724	27.837460	
69	0.845268	10.095451	11.455555	20.705738	4.214704	13.668439	10.036022	19.286205	20.646310	29.896493	18.336012	27.789747	
70	0.869531	10.119714	11.565495	20.815678	4.554049	14.007784	9.926082	19.176265	20.622046	29.872229	18.288504	27.742239	
71	0.893706	10.143889	11.724105	20.974288	4.892096	14.345831	9.767472	19.017655	20.597871	29.848054	18.241234	27.694969	
72	0.917778	10.167961	11.911019	21.161202	5.228635	14.682371	9.580558	18.830741	20.573799	29.823983	18.194236	27.647971	
73	0.941732	10.191915	12.114019	21.364202	5.563459	15.017195	9.377558	18.627741	20.549845	29.800028	18.147543	27.601278	
74	0.965554	10.215738	12.326256	21.576439	5.896360	15.350096	9.165321	18.415504	20.526023	29.776206	18.101189	27.554924	
75	0.989231	10.239414	12.543804	21.793987	6.227131	15.680867	8.947773	18.197956	20.502347	29.752530	18.055209	27.508944	
76	1.012746	10.262929	12.764296	22.014479	6.555566	16.009301	8.727282	17.977465	20.478831	29.729014	18.009637	27.463373	
77	1.036087	10.286270	12.986220	22.236403	6.881459	16.335194	8.505357	17.755540	20.455490	29.705673	17.964509	27.418244	
78	1.059239	10.309422	13.208556	22.458739	7.204606	16.658341	8.283021	17.533204	20.432338	29.682521	17.919860	27.373595	
79	1.082188	10.332372	13.430577	22.680760	7.524802	16.978538	8.061000	17.311184	20.409389	29.659572	17.875725	27.329461	
80	1.104921	10.355104	13.651737	22.901920	7.841846	17.295581	7.839840	17.090023	20.386656	29.636839	17.832142	27.285878	
81	1.127424	10.377607	13.871612	23.121795	8.155535	17.609270	7.619965	16.870149	20.364153	29.614336	17.789148	27.242884	
82	1.149683	10.399866	14.089855	23.340038	8.465668	17.919403	7.401722	16.651906	20.341894	29.592077	17.746781	27.200516	
83	1.171685	10.421868	14.306175	23.556358	8.772044	18.225780	7.185402	16.435585	20.319893	29.570076	17.705079	27.158814	
84	1.193416	10.443599	14.520321	23.770505	9.074466	18.528202	6.971256	16.221439	20.298161	29.548344	17.664082	27.117817	
85	1.214864	10.465047	14.732070	23.982254	9.372735	18.826470	6.759507	16.009690	20.276713	29.526897	17.623831	27.077566	
86	1.236015	10.486198	14.941221	24.191404	9.666652	19.120387	6.550356	15.800539	20.255562	29.505745	17.584368	27.038103	
87	1.256857	10.507041	15.147588	24.397771	9.956022	19.409757	6.343989	15.594172	20.234720	29.484903	17.545737	26.999472	
88	1.277378	10.527561	15.351000	24.601183	10.240647	19.694382	6.140578	15.390761	20.214199	29.464382	17.507983	26.961718	
89	1.297565	10.547748	15.551295	24.801478	10.520332	19.974067	5.940283	15.190466	20.194013	29.444196	17.471153	26.924889	
90	1.317405	10.567588	15.748320	24.998503	10.794881	20.248617	5.743257	14.993440	20.174172	29.424355	17.435298	26.889033	
91	1.336887	10.587070	15.941932	25.192115	11.064099	20.517834	5.549645	14.799829	20.154690	29.404873	17.400468	26.854203	
92	1.356000	10.606183	16.131990	25.382173	11.327788	20.781523	5.359587	14.609771	20.135577	29.385760	17.366719	26.820454	
93	1.374731	10.624914	16.318361	25.568544	11.585752	21.039487	5.173216	14.423399	20.116846	29.367029	17.334109	26.787845	
94	1.393069	10.643252	16.500917	25.751101	11.837793	21.291528	4.990660	14.240843	20.098508	29.348691	17.302702	26.756437	
95	1.411004	10.661187	16.679535	25.929718	12.083711	21.537446	4.812042	14.062225	20.080573	29.330756	17.272563	26.726298	
96	1.428525	10.678708	16.854095	26.104278	12.323304	21.777039	4.637482	13.887665	20.063053	29.313236	17.243765	26.697500	
97	1.445620	10.695803	17.024482	26.274665	12.556367	22.010102	4.467096	13.717279	20.045957	29.296140	17.216385	26.670120	
98	1.462280	10.712463	17.190583	26.440766	12.782693	22.236428	4.300994	13.551177	20.029297	29.279480	17.190508	26.644243	
99	1.478495	10.728678	17.352292	26.602475	13.002069	22.455805	4.139285	13.389468	20.013082	29.263265	17.166224	26.619959	
100	1.494255	10.744438	17.509504	26.759687	13.214279	22.668015	3.982073	13.232256	19.997323	29.247506	17.143633	26.597368	
101	1.509550	10.759733	17.662119	26.912302	13.419101	22.872837	3.829458	13.079641	19.982027	29.232210	17.122843	26.576578	
102	1.524371	10.774554	17.810039	27.060222	13.616307	23.070043	3.681539	12.931722	19.967206	29.217389	17.103970	26.557706	
103	1.538710	10.788893	17.953170	27.203353	13.805664	23.259400	3.538408	12.788591	19.952867	29.203050	17.087141	26.540876	
104	1.552558	10.802741	18.091422	27.341605	13.986934	23.440669	3.400156	12.650339	19.939019	29.189203	17.072489	26.526224	
105	1.565906	10.816089	18.224707	27.474891	14.159874	23.613609	3.266870	12.517053	19.925672	29.175855	17.060156	26.513891	
106	1.578746	10.828929	18.352944	27.603127	14.324241	23.777976	3.138633	12.388817	19.912831	29.163014	17.050290	26.504025	
107	1.591071	10.841254	18.476050	27.726233	14.479793	23.933529	3.015527	12.265710	19.900506	29.150689	17.043038	26.496773	
108	1.602873	10.853056	18.593950	27.844133	14.626300	24.080035	2.897628	12.147811	19.888704	29.138887	17.038542	26.492278	
109	1.614145	10.864328	18.706569	27.956752	14.763547	24.217282	2.785008	12.035191	19.877432	29.127615	17.036932	26.490667	
110	1.624881	10.875064	18.813838	28.064021	14.891350	24.345085	2.677739	11.927922	19.866696	29.116879	17.038309	26.492044	
111	1.635074	10.885257	18.915690	28.165874	15.009569	24.463305	2.575887	11.826070	19.856504	29.106687	17.042735	26.496470	
112	1.644717	10.894900	19.012063	28.262246	15.118128	24.571863	2.479514	11.729697	19.846860	29.097043	17.050214	26.503949	
113	1.653805	10.903988	19.102896	28.353079	15.217026	24.670761	2.388681	11.638864	19.837772	29.087955	17.060675	26.514410	
114	1.662333	10.912516	19.188133	28.438316	15.306361	24.760097	2.303444	11.553627	19.829244	29.079427	17.073955	26.527690	
115	1.670295	10.920478	19.267722	28.517906	15.386337	24.840072	2.223855	11.474038	19.821282	29.071465	17.089788	26.543524	
116	1.677687	10.927870	19.341614	28.591797	15.457268	24.911003	2.149963	11.400146	19.813891	29.064074	17.107804	26.561539	
117	1.684503	10.934687	19.409763	28.659946	15.519571	24.973307	2.081814	11.331997	19.807074	29.057257	17.127529	26.581264	
118	1.690741	10.940924	19.472127	28.722310	15.573755	25.027490	2.019450	11.269633	19.800836	29.051019	17.148407	26.602143	
119	1.696397	10.946580	19.528668	28.778851	15.620389	25.074124	1.962909	11.213093	19.795181	29.045364	17.169824	26.623559	
120	1.701466	10.951649	19.579350	28.829534	15.660078	25.113813	1.912227	11.162410	19.790112	29.040295	17.191132	26.644868	
121	1.705945	10.956129	19.624144	28.874327	15.693432	25.147167	1.867433	11.117616	19.785632	29.035815	17.211687	26.665422	
122	1.709833	10.960017	19.663021	28.913204	15.721035	25.174771	1.828556	11.078739	19.781744	29.031927	17.230870	26.684605	
123	1.713127	10.963310	19.695957	28.946140	15.743426	25.197162	1.795620	11.045803	19.778450	29.028633	17.248115	26.701851	
124	1.715825	10.966008	19.722933	28.973116	15.761078	25.214813	1.768645	11.018828	19.775752	29.025935	17.262926	26.716661	
125	1.717925	10.968108	19.743931	28.994114	15.774388	25.228123	1.747646	10.997830	19.773652	29.023835	17.274885	26.728620	
126	1.719426	10.969609	19.758939	29.009122	15.783669	25.237405	1.732639	10.982822	19.772152	29.022335	17.283663	26.737399	
127	1.720326	10.970510	19.767947	29.018130	15.789148	25.242883	1.723630	10.973813	19.771251	29.021434	17.289025	26.742761	
128	1.720627	10.970810	19.770950	29.021133	15.790958	25.244694	1.720627	10.970810	19.770950	29.021133	17.290829	26.744564	
129	1.723630	10.973813	19.771251	29.021434	17.289025	26.742761	1.720326	10.970510	19.767947	29.018130	15.789148	25.242883	
130	1.732639	10.982822	19.772152	29.022335	17.283663	26.737399	1.719426	10.969609	19.758939	29.009122	15.783669	25.237405	
131	1.747646	10.997830	19.773652	29.023835	17.274885	26.728620	1.717925	10.968108	19.743931	28.994114	15.774388	25.228123	
132	1.768645	11.018828	19.775752	29.025935	17.262926	26.716661	1.715825	10.966008	19.722933	28.973116	15.761078	25.214813	
133	1.795620	11.045803	19.778450	29.028633	17.248115	26.701851	1.713127	10.963310	19.695957	28.946140	15.743426	25.197162	
134	1.828556	11.078739	19.781744	29.031927	17.230870	26.684605	1.709833	10.960017	19.663021	28.913204	15.721035	25.174771	
135	1.867433	11.117616	19.785632	29.035815	17.211687	26.665422	1.705945	10.956129	19.624144	28.874327	15.693432	25.147167	
136	1.912227	11.162410	19.790112	29.040295	17.191132	26.644868	1.701466	10.951649	19.579350	28.829534	15.660078	25.113813	
137	1.962909	11.213093	19.795181	29.045364	17.169824	26.623559	1.696397	10.946580	19.528668	28.778851	15.620389	25.074124	
138	2.019450	11.269633	19.800836	29.051019	17.148407	26.602143	1.690741	10.940924	19.472127	28.722310	15.573755	25.027490	
139	2.081814	11.331997	19.807074	29.057257	17.127529	26.581264	1.684503	10.934687	19.409763	28.659946	15.519571	24.973307	
140	2.149963	11.400146	19.813891	29.064074	17.107804	26.561539	1.677687	10.927870	19.341614	28.591797	15.457268	24.911003	
141	2.223855	11.474038	19.821282	29.071465	17.089788	26.543524	1.670295	10.920478	19.267722	28.517906	15.386337	24.840072	
142	2.303444	11.553627	19.829244	29.079427	17.073955	26.527690	1.662333	10.912516	19.188133	28.438316	15.306361	24.760097	
143	2.388681	11.638864	19.837772	29.087955	17.060675	26.514410	1.653805	10.903988	19.102896	28.353079	15.217026	24.670761	
144	2.479514	11.729697	19.846860	29.097043	17.050214	26.503949	1.644717	10.894900	19.012063	28.262246	15.118128	24.571863	
145	2.575887	11.826070	19.856504	29.106687	17.042735	26.496470	1.635074	10.885257	18.915690	28.165874	15.009569	24.463305	
146	2.677739	11.927922	19.866696	29.116879	17.038309	26.492044	1.624881	10.875064	18.813838	28.064021	14.891350	24.345085	
147	2.785008	12.035191	19.877432	29.127615	17.036932	26.490667	1.614145	10.864328	18.706569	27.956752	14.763547	24.217282	
148	2.897628	12.147811	19.888704	29.138887	17.038542	26.492278	1.602873	10.853056	18.593950	27.844133	14.626300	24.080035	
149	3.015527	12.265710	19.900506	29.150689	17.043038	26.496773	1.591071	10.841254	18.476050	27.726233	14.479793	23.933529	
150	3.138633	12.388817	19.912831	29.163014	17.050290	26.504025	1.578746	10.828929	18.352944	27.603127	14.324241	23.777976	
151	3.266870	12.517053	19.925672	29.175855	17.060156	26.513891	1.565906	10.816089	18.224707	27.474891	14.159874	23.613609	
152	3.400156	12.650339	19.939019	29.189203	17.072489	26.526224	1.552558	10.802741	18.091422	27.341605	13.986934	23.440669	
153	3.538408	12.788591	19.952867	29.203050	17.087141	26.540876	1.538710	10.788893	17.953170	27.203353	13.805664	23.259400	
154	3.681539	12.931722	19.967206	29.217389	17.103970	26.557706	1.524371	10.774554	17.810039	27.060222	13.616307	23.070043	
155	3.829458	13.079641	19.982027	29.232210	17.122843	26.576578	1.509550	10.759733	17.662119	26.912302	13.419101	22.872837	
156	3.982073	13.232256	19.997323	29.247506	17.143633	26.597368	1.494255	10.744438	17.509504	26.759687	13.214279	22.668015	
157	4.139285	13.389468	20.013082	29.263265	17.166224	26.619959	1.478495	10.728678	17.352292	26.602475	13.002069	22.455805	
158	4.300994	13.551177	20.029297	29.279480	17.190508	26.644243	1.462280	10.712463	17.190583	26.440766	12.782693	22.236428	
159	4.467096	13.717279	20.045957	29.296140	17.216385	26.670120	1.445620	10.695803	17.024482	26.274665	12.556367	22.010102	
160	4.637482	13.887665	20.063053	29.313236	17.243765	26.697500	1.428525	10.678708	16.854095	26.104278	12.323304	21.777039	
161	4.812042	14.062225	20.080573	29.330756	17.272563	26.726298	1.411004	10.661187	16.679535	25.929718	12.083711	21.537446	
162	4.990660	14.240843	20.098508	29.348691	17.302702	26.756437	1.393069	10.643252	16.500917	25.751101	11.837793	21.291528	
163	5.173216	14.423399	20.116846	29.367029	17.334109	26.787845	1.374731	10.624914	16.318361	25.568544	11.585752	21.039487	
164	5.359587	14.609771	20.135577	29.385760	17.366719	26.820454	1.356000	10.606183	16.131990	25.382173	11.327788	20.781523	
165	5.549645	14.799829	20.154690	29.404873	17.400468	26.854203	1.336887	10.587070	15.941932	25.192115	11.064099	20.517834	
166	5.743257	14.993440	20.174172	29.424355	17.435298	26.889033	1.317405	10.567588	15.748320	24.998503	10.794881	20.248617	
167	5.940283	15.190466	20.194013	29.444196	17.471153	26.924889	1.297565	10.547748	15.551295	24.801478	10.520332	19.974067	
168	6.140578	15.390761	20.214199	29.464382	17.507983	26.961718	1.277378	10.527561	15.351000	24.601183	10.240647	19.694382	
169	6.343989	15.594172	20.234720	29.484903	17.545737	26.999472	1.256857	10.507041	15.147588	24.397771	9.956022	19.409757	
170	6.550356	15.800539	20.255562	29.505745	17.584368	27.038103	1.236015	10.486198	14.941221	24.191404	9.666652	19.120387	
171	6.759507	16.009690	20.276713	29.526897	17.623831	27.077566	1.214864	10.465047	14.732070	23.982254	9.372735	18.826470	
172	6.971256	16.221439	20.298161	29.548344	17.664082	27.117817	1.193416	10.443599	14.520321	23.770505	9.074466	18.528202	
173	7.185402	16.435585	20.319893	29.570076	17.705079	27.158814	1.171685	10.421868	14.306175	23.556358	8.772044	18.225780	
174	7.401722	16.651906	20.341894	29.592077	17.746781	27.200516	1.149683	10.399866	14.089855	23.340038	8.465668	17.919403	
175	7.619965	16.870149	20.364153	29.614336	17.789148	27.242884	1.127424	10.377607	13.871612	23.121795	8.155535	17.609270	
176	7.839840	17.090023	20.386656	29.636839	17.832142	27.285878	1.104921	10.355104	13.651737	22.901920	7.841846	17.295581	
177	8.061000	17.311184	20.409389	29.659572	17.875725	27.329461	1.082188	10.332372	13.430577	22.680760	7.524802	16.978538	
178	8.283021	17.533204	20.432338	29.682521	17.919860	27.373595	1.059239	10.309422	13.208556	22.458739	7.204606	16.658341	
179	8.505357	17.755540	20.455490	29.705673	17.964509	27.418244	1.036087	10.286270	12.986220	22.236403	6.881459	16.335194	
180	8.727282	17.977465	20.478831	29.729014	18.009637	27.463373	1.012746	10.262929	12.764296	22.014479	6.555566	16.009301	
181	8.947773	18.197956	20.502347	29.752530	18.055209	27.508944	0.989231	10.239414	12.543804	21.793987	6.227131	15.680867	
182	9.165321	18.415504	20.526023	29.776206	18.101189	27.554924	0.965554	10.215738	12.326256	21.576439	5.896360	15.350096	
183	9.377558	18.627741	20.549845	29.800028	18.147543	27.601278	0.941732	10.191915	12.114019	21.364202	5.563459	15.017195	
184	9.580558	18.830741	20.573799	29.823983	18.194236	27.647971	0.917778	10.167961	11.911019	21.161202	5.228635	14.682371	
185	9.767472	19.017655	20.597871	29.848054	18.241234	27.694969	0.893706	10.143889	11.724105	20.974288	4.892096	14.345831	
186	9.926082	19.176265	20.622046	29.872229	18.288504	27.742239	0.869531	10.119714	11.565495	20.815678	4.554049	14.007784	
187	10.036022	19.286205	20.646310	29.896493	18.336012	27.789747	0.845268	10.095451	11.455555	20.705738	4.214704	13.668439	
188	11.419538	20.669721	20.670647	29.920830	18.383724	27.837460	0.820930	10.071114	10.072040	19.322223	3.874268	13.328004	
189	11.469272	20.719455	20.695043	29.945226	18.431609	27.885344	0.796534	10.046717	10.022306	19.272489	3.532953	12.986688	
190	11.590155	20.840338	20.719484	29.969667	18.479633	27.933368	0.772093	10.022276	9.901422	19.151605	3.190966	12.644702	
191	11.757197	21.007380	20.743955	29.994138	18.527763	27.981498	0.747623	9.997806	9.734380	18.984563	2.848519	12.302254	
192	11.951419	21.201602	20.768440	30.018623	18.575967	28.029702	0.723137	9.973320	9.540158	18.790341	2.505820	11.959556	
193	12.161626	21.411809	20.792926	30.043109	18.624213	28.077948	0.698651	9.948834	9.329951	18.580134	2.163080	11.616815	
194	12.381534	21.631717	20.817397	30.067581	18.672468	28.126204	0.674180	9.924363	9.110044	18.360227	1.820507	11.274242	
195	12.607511	21.857694	20.841840	30.092023	18.720702	28.174437	0.649737	9.899921	8.884066	18.134249	1.478310	10.932046	
196	12.837349	22.087532	20.866238	30.116421	18.768882	28.222617	0.625339	9.875522	8.654229	17.904412	1.136699	10.590435	
197	13.069621	22.319804	20.890578	30.140761	18.816977	28.270713	0.601000	9.851183	8.421957	17.672140	0.795882	10.249617	
198	13.303353	22.553536	20.914844	30.165027	18.864956	28.318691	0.576733	9.826916	8.188224	17.438407	0.456065	9.909801	
199	13.537845	22.788028	20.939022	30.189205	18.912788	28.366523	0.552555	9.802738	7.953732	17.203915	0.117457	9.571192	
200	13.772565	23.022748	20.963098	30.213281	18.960441	28.414177	0.528479	9.778662	7.719012	16.969195	-0.219738	9.233997	
201	14.007093	23.257276	20.987057	30.237240	19.007886	28.461622	0.504520	9.754703	7.484484	16.734668	-0.555314	8.898421	
202	14.241083	23.491266	21.010884	30.261067	19.055093	28.508828	0.480693	9.730876	7.250494	16.500677	-0.889068	8.564668	
203	14.474243	23.724426	21.034566	30.284749	19.102030	28.555766	0.457011	9.707195	7.017335	16.267518	-1.220796	8.232939	
204	14.706313	23.956497	21.058087	30.308270	19.148669	28.602405	0.433490	9.683673	6.785264	16.035447	-1.550298	7.903437	
205	14.937066	24.187249	21.081434	30.331618	19.194980	28.648715	0.410143	9.660326	6.554512	15.804695	-1.877374	7.576362	
