#    itr              mu            ntot            mtot            etot
       1       59.725000        4.800293        0.249817      238.145093
       2       59.832000        4.799438        0.150024      238.319655
       3       59.871000        4.799194        0.092773      238.352791
       4       59.873000        4.799438        0.054810      238.379075
       5       59.880000        4.799683        0.033447      238.420107
       6       59.875000        4.799194        0.020752      238.406986
       7       59.879000        4.799927        0.012817      238.426819
       8       59.897000        4.799683        0.007080      238.450883
       9       59.892000        4.799194        0.002930      238.409405
      10       59.885000        4.799438        0.000610      238.398830
      11       59.884000        4.799194        0.000488      238.396962
      12       59.882000        4.799194        0.000488      238.384296
      13       59.882000        4.799194        0.000488      238.384296
