#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-1.880386	-1.865280	-1.880386	-1.865280	-12.753998	-12.747955	
1	-1.880085	-1.864979	-1.877375	-1.862268	-12.749781	-12.743739	
2	-1.879182	-1.864076	-1.868341	-1.853235	-12.737134	-12.731092	
3	-1.877677	-1.862571	-1.853291	-1.838185	-12.716064	-12.710022	
4	-1.875571	-1.860465	-1.832234	-1.817127	-12.686584	-12.680541	
5	-1.872866	-1.857760	-1.805182	-1.790075	-12.648711	-12.642669	
6	-1.869563	-1.854457	-1.772151	-1.757045	-12.602469	-12.596426	
7	-1.865664	-1.850558	-1.733163	-1.718057	-12.547885	-12.541842	
8	-1.861172	-1.846065	-1.688239	-1.673133	-12.484992	-12.478949	
9	-1.856088	-1.840982	-1.637408	-1.622301	-12.413828	-12.407785	
10	-1.850418	-1.835311	-1.580699	-1.565593	-12.334435	-12.328393	
11	-1.844162	-1.829056	-1.518147	-1.503041	-12.246863	-12.240820	
12	-1.837327	-1.822220	-1.449790	-1.434684	-12.151163	-12.145120	
13	-1.829915	-1.814808	-1.375668	-1.360562	-12.047392	-12.041350	
14	-1.821930	-1.806824	-1.295827	-1.280721	-11.935615	-11.929572	
15	-1.813379	-1.798273	-1.210314	-1.195208	-11.815897	-11.809855	
16	-1.804266	-1.789160	-1.119182	-1.104075	-11.688311	-11.682269	
17	-1.794596	-1.779490	-1.022484	-1.007378	-11.552934	-11.546892	
18	-1.784376	-1.769269	-0.920279	-0.905173	-11.409848	-11.403805	
19	-1.773611	-1.758504	-0.812629	-0.797523	-11.259138	-11.253096	
20	-1.762308	-1.747201	-0.699599	-0.684493	-11.100896	-11.094853	
21	-1.750473	-1.735367	-0.581256	-0.566150	-10.935216	-10.929173	
22	-1.738115	-1.723009	-0.457672	-0.442566	-10.762198	-10.756156	
23	-1.725240	-1.710134	-0.328922	-0.313816	-10.581948	-10.575905	
24	-1.711856	-1.696750	-0.195082	-0.179976	-10.394572	-10.388530	
25	-1.697971	-1.682865	-0.056234	-0.041128	-10.200185	-10.194143	
26	-1.683594	-1.668488	0.087538	0.102645	-9.998903	-9.992861	
27	-1.668733	-1.653627	0.236149	0.251256	-9.790848	-9.784805	
28	-1.653397	-1.638291	0.389509	0.404615	-9.576144	-9.570102	
29	-1.637595	-1.622489	0.547525	0.562631	-9.354922	-9.348879	
30	-1.621337	-1.606231	0.710102	0.725209	-9.127314	-9.121271	
31	-1.604633	-1.589527	0.877143	0.892249	-8.893457	-8.887414	
32	-1.587493	-1.572387	1.048546	1.063652	-8.653493	-8.647450	
33	-1.569927	-1.554821	1.224208	1.239314	-8.407565	-8.401523	
34	-1.551945	-1.536839	1.404024	1.419130	-8.155823	-8.149781	
35	-1.533559	-1.518453	1.587885	1.602991	-7.898418	-7.892375	
36	-1.514780	-1.499673	1.775681	1.790787	-7.635504	-7.629461	
37	-1.495618	-1.480512	1.967298	1.982404	-7.367240	-7.361198	
38	-1.476086	-1.460979	2.162621	2.177727	-7.093788	-7.087746	
39	-1.456195	-1.441088	2.361532	2.376638	-6.815312	-6.809270	
40	-1.435957	-1.420850	2.563911	2.579018	-6.531981	-6.525939	
41	-1.415384	-1.400278	2.769637	2.784744	-6.243964	-6.237922	
42	-1.394489	-1.379383	2.978586	2.993692	-5.951436	-5.945394	
43	-1.373285	-1.358178	3.190632	3.205738	-5.654572	-5.648530	
44	-1.351783	-1.336677	3.405646	3.420752	-5.353552	-5.347510	
45	-1.329998	-1.314891	3.623500	3.638607	-5.048556	-5.042514	
46	-1.307941	-1.292835	3.844063	3.859169	-4.739769	-4.733727	
47	-1.285628	-1.270521	4.067201	4.082307	-4.427376	-4.421334	
48	-1.263070	-1.247964	4.292779	4.307886	-4.111566	-4.105523	
49	-1.240281	-1.225175	4.520663	4.535769	-3.792528	-3.786486	
50	-1.217276	-1.202170	4.750715	4.765821	-3.470456	-3.464413	
51	-1.194068	-1.178962	4.982796	4.997902	-3.145542	-3.139500	
52	-1.170671	-1.155565	5.216767	5.231873	-2.817983	-2.811941	
53	-1.147099	-1.131993	5.452486	5.467592	-2.487976	-2.481934	
54	-1.123367	-1.108260	5.689812	5.704918	-2.155720	-2.149678	
55	-1.099488	-1.084381	5.928601	5.943707	-1.821415	-1.815373	
56	-1.075477	-1.060370	6.168710	6.183817	-1.485262	-1.479220	
57	-1.051348	-1.036242	6.409995	6.425101	-1.147464	-1.141422	
58	-1.027117	-1.012011	6.652309	6.667415	-0.808224	-0.802182	
59	-1.002797	-0.987691	6.895507	6.910613	-0.467747	-0.461705	
60	-0.978403	-0.963297	7.139442	7.154548	-0.126238	-0.120195	
61	-0.953951	-0.938845	7.383968	7.399074	0.216098	0.222141	
62	-0.929454	-0.914348	7.628937	7.644043	0.559055	0.565097	
63	-0.904928	-0.889821	7.874201	7.889308	0.902425	0.908467	
64	-0.880386	-0.865280	8.119614	8.134720	1.246002	1.252045	
65	-0.855845	-0.840739	8.365026	8.380132	1.589579	1.595622	
66	-0.831319	-0.816212	8.610290	8.625397	1.932950	1.938992	
67	-0.806822	-0.791716	8.855259	8.870365	2.275906	2.281949	
68	-0.782369	-0.767263	9.099785	9.114891	2.618242	2.624285	
69	-0.757976	-0.742869	9.343720	9.358827	2.959752	2.965794	
70	-0.733656	-0.718550	9.586918	9.602025	3.300229	3.306271	
71	-0.709424	-0.694318	9.829233	9.844339	3.639469	3.645511	
72	-0.685296	-0.670190	10.070517	10.085623	3.977267	3.983309	
73	-0.661285	-0.646179	10.310626	10.325732	4.313420	4.319462	
74	-0.637406	-0.622300	10.549415	10.564522	4.647725	4.653767	
75	-0.613674	-0.598567	10.786741	10.801847	4.979981	4.986023	
76	-0.590102	-0.574995	11.022460	11.037567	5.309988	5.316030	
77	-0.566705	-0.551598	11.256431	11.271537	5.637547	5.643589	
78	-0.543496	-0.528390	11.488512	11.503618	5.962460	5.968503	
79	-0.520491	-0.505385	11.718564	11.733670	6.284533	6.290575	
80	-0.497703	-0.482597	11.946448	11.961554	6.603570	6.609613	
81	-0.475145	-0.460039	12.172027	12.187133	6.919381	6.925423	
82	-0.452831	-0.437725	12.395165	12.410271	7.231774	7.237816	
83	-0.430775	-0.415669	12.615727	12.630833	7.540561	7.546603	
84	-0.408990	-0.393883	12.833581	12.848687	7.845557	7.851599	
85	-0.387488	-0.372382	13.048596	13.063702	8.146577	8.152619	
86	-0.366284	-0.351177	13.260641	13.275747	8.443441	8.449483	
87	-0.345389	-0.330283	13.469590	13.484696	8.735969	8.742011	
88	-0.324816	-0.309710	13.675316	13.690422	9.023985	9.030028	
89	-0.304578	-0.289472	13.877696	13.892802	9.307317	9.313359	
90	-0.284687	-0.269581	14.076607	14.091713	9.585792	9.591835	
91	-0.265155	-0.250049	14.271930	14.287036	9.859244	9.865287	
92	-0.245993	-0.230887	14.463546	14.478653	10.127508	10.133551	
93	-0.227214	-0.212107	14.651342	14.666448	10.390422	10.396464	
94	-0.208827	-0.193721	14.835203	14.850309	10.647828	10.653870	
95	-0.190846	-0.175740	15.015019	15.030125	10.899570	10.905612	
96	-0.173280	-0.158173	15.190681	15.205788	11.145497	11.151540	
97	-0.156139	-0.141033	15.362084	15.377191	11.385461	11.391504	
98	-0.139435	-0.124329	15.529125	15.544231	11.619318	11.625360	
99	-0.123178	-0.108071	15.691702	15.706808	11.846926	11.852969	
100	-0.107376	-0.092270	15.849718	15.864824	12.068149	12.074191	
101	-0.092040	-0.076934	16.003078	16.018184	12.282852	12.288895	
102	-0.077179	-0.062073	16.151689	16.166795	12.490908	12.496950	
103	-0.062802	-0.047695	16.295462	16.310568	12.692190	12.698232	
104	-0.048917	-0.033811	16.434310	16.449416	12.886577	12.892619	
105	-0.035533	-0.020427	16.568149	16.583256	13.073952	13.079995	
106	-0.022658	-0.007552	16.696900	16.712006	13.254203	13.260245	
107	-0.010299	0.004807	16.820484	16.835590	13.427220	13.433263	
108	0.001535	0.016641	16.938826	16.953932	13.592900	13.598942	
109	0.012838	0.027944	17.051857	17.066963	13.751142	13.757185	
110	0.023603	0.038709	17.159507	17.174613	13.901852	13.907895	
111	0.033823	0.048930	17.261711	17.276817	14.044939	14.050981	
112	0.043493	0.058599	17.358409	17.373515	14.180316	14.186358	
113	0.052606	0.067713	17.449542	17.464648	14.307901	14.313944	
114	0.061158	0.076264	17.535054	17.550161	14.427619	14.433662	
115	0.069142	0.084248	17.614895	17.630002	14.539397	14.545439	
116	0.076554	0.091660	17.689017	17.704123	14.643167	14.649209	
117	0.083390	0.098496	17.757374	17.772481	14.738867	14.744910	
118	0.089645	0.104751	17.819926	17.835032	14.826440	14.832482	
119	0.095316	0.110422	17.876635	17.891741	14.905832	14.911874	
120	0.100399	0.115505	17.927466	17.942573	14.976996	14.983039	
121	0.104891	0.119997	17.972390	17.987496	15.039889	15.045932	
122	0.108790	0.123896	18.011379	18.026485	15.094473	15.100516	
123	0.112093	0.127199	18.044409	18.059515	15.140716	15.146758	
124	0.114798	0.129905	18.071461	18.086567	15.178588	15.184631	
125	0.116904	0.132010	18.092518	18.107624	15.208069	15.214111	
126	0.118409	0.133515	18.107568	18.122674	15.229139	15.235181	
127	0.119312	0.134419	18.116602	18.131708	15.241786	15.247828	
128	0.119614	0.134720	18.119614	18.134720	15.246002	15.252045	
129	0.122625	0.137732	18.119915	18.135021	15.246605	15.252647	
130	0.131659	0.146765	18.120818	18.135924	15.248411	15.254454	
131	0.146709	0.161815	18.122323	18.137429	15.251421	15.257464	
132	0.167766	0.182873	18.124429	18.139535	15.255633	15.261675	
133	0.194818	0.209925	18.127134	18.142240	15.261043	15.267086	
134	0.227849	0.242955	18.130437	18.145543	15.267649	15.273692	
135	0.266837	0.281943	18.134336	18.149442	15.275447	15.281489	
136	0.311761	0.326867	18.138828	18.153935	15.284432	15.290474	
137	0.362592	0.377699	18.143912	18.159018	15.294598	15.300640	
138	0.419301	0.434407	18.149582	18.164689	15.305940	15.311982	
