#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.604919        2.604919      -81.744913
       2       11.306000        2.199341       -2.064941        3.516677
       3       10.710000        2.199097        1.942627        2.678278
       4       11.167000        2.199951       -1.905151        3.731414
       5       11.185000        2.199463        1.852417        4.047969
       6       11.197000        2.199219       -1.785767        4.455924
       7       11.205000        2.199219        1.701782        4.959118
       8       11.205000        2.199219       -1.596802        5.563457
       9       11.149000        2.199219        1.470337        6.266671
      10       11.050000        2.199463       -1.310425        7.039457
      11       10.848000        2.199341        1.114746        7.890013
      12       10.711000        2.199341       -0.915527        8.760623
      13       10.629000        2.199097        0.730713        9.480792
      14       10.575000        2.199097       -0.573975       10.010800
      15       10.529000        2.199829        0.446289       10.371827
      16       10.510000        2.199097       -0.347412       10.597909
      17       10.506000        2.199097        0.269775       10.721721
      18       10.491000        2.199341       -0.207520       10.805968
      19       10.514000        2.199097        0.158936       10.857347
      20       10.495000        2.199097       -0.121826       10.884028
      21       10.494000        2.199829        0.095215       10.909431
      22       10.511000        2.199341       -0.072266       10.924255
      23       10.500000        2.199097        0.053955       10.921713
      24       10.492000        2.199341       -0.040039       10.924491
      25       10.491000        2.199341        0.032227       10.930034
      26       10.485000        2.199097       -0.026123       10.928460
      27       10.490000        2.199097        0.021240       10.925518
      28       10.498000        2.199097       -0.017334       10.926287
      29       10.502000        2.199341        0.015625       10.929131
      30       10.507000        2.199097       -0.013916       10.930063
      31       10.503000        2.199585        0.012451       10.931905
      32       10.502000        2.199341       -0.010254       10.936183
      33       10.501000        2.199341        0.007324       10.932883
      34       10.495000        2.199341       -0.006348       10.932794
      35       10.492000        2.199829        0.005859       10.937944
      36       10.494000        2.199341       -0.005371       10.939430
      37       10.489000        2.199829        0.004883       10.937793
      38       10.490000        2.199829       -0.004883       10.944575
      39       10.490000        2.199829        0.004883       10.944575
