#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	8.989002	2.990833	8.989002	2.990834	-2.008823	-8.014194	31.007335	25.009166	31.007335	25.009167	30.003940	23.998569	
1	8.989303	2.991134	8.992012	2.993843	-2.004607	-8.009978	31.004326	25.006157	31.007035	25.008865	30.003338	23.997967	
2	8.990206	2.992037	9.001038	3.002869	-1.991963	-7.997334	30.995300	24.997131	31.006132	25.007963	30.001534	23.996163	
3	8.991710	2.993541	9.016075	3.017906	-1.970898	-7.976269	30.980263	24.982094	31.004628	25.006459	29.998529	23.993158	
4	8.993814	2.995645	9.037115	3.038946	-1.941424	-7.946795	30.959223	24.961054	31.002524	25.004355	29.994325	23.988953	
5	8.996517	2.998348	9.064144	3.065975	-1.903560	-7.908931	30.932194	24.934025	30.999821	25.001652	29.988923	23.983552	
6	8.999817	3.001648	9.097146	3.098978	-1.857328	-7.862699	30.899192	24.901023	30.996521	24.998352	29.982327	23.976956	
7	9.003713	3.005543	9.136102	3.137933	-1.802757	-7.808128	30.860236	24.862067	30.992625	24.994456	29.974542	23.969171	
8	9.008201	3.010032	9.180987	3.182818	-1.739878	-7.745249	30.815351	24.817182	30.988137	24.989968	29.965572	23.960201	
9	9.013280	3.015111	9.231774	3.233605	-1.668731	-7.674102	30.764564	24.766395	30.983058	24.984889	29.955422	23.950051	
10	9.018946	3.020777	9.288433	3.290265	-1.589357	-7.594728	30.707904	24.709736	30.977392	24.979223	29.944099	23.938728	
11	9.025196	3.027027	9.350930	3.352761	-1.501805	-7.507176	30.645408	24.647239	30.971142	24.972973	29.931609	23.926238	
12	9.032026	3.033857	9.419226	3.421057	-1.406128	-7.411499	30.577112	24.578943	30.964312	24.966143	29.917961	23.912590	
13	9.039432	3.041263	9.493280	3.495111	-1.302382	-7.307753	30.503058	24.504889	30.956906	24.958737	29.903161	23.897790	
14	9.047409	3.049240	9.573048	3.574879	-1.190631	-7.196003	30.423290	24.425121	30.948928	24.950759	29.887220	23.881849	
15	9.055954	3.057784	9.658480	3.660312	-1.070943	-7.076314	30.337857	24.339689	30.940384	24.942215	29.870146	23.864775	
16	9.065059	3.066890	9.749526	3.751357	-0.943388	-6.948759	30.246812	24.248643	30.931279	24.933110	29.851951	23.846580	
17	9.074721	3.076552	9.846130	3.847961	-0.808045	-6.813416	30.150208	24.152039	30.921617	24.923448	29.832645	23.827274	
18	9.084932	3.086763	9.948234	3.950065	-0.664994	-6.670365	30.048104	24.049935	30.911405	24.913236	29.812240	23.806869	
19	9.095688	3.097519	10.055775	4.057606	-0.514322	-6.519694	29.940563	23.942394	30.900650	24.902480	29.790748	23.785377	
20	9.106982	3.108813	10.168689	4.170520	-0.356120	-6.361491	29.827649	23.829481	30.889356	24.891187	29.768182	23.762811	
21	9.118806	3.120637	10.286906	4.288737	-0.190483	-6.195855	29.709432	23.711263	30.877532	24.879363	29.744557	23.739186	
22	9.131154	3.132985	10.410356	4.412187	-0.017512	-6.022883	29.585982	23.587813	30.865184	24.867015	29.719885	23.714514	
