# n = 5.7 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       80.707000        5.699036        0.150482      374.482036
       2       76.440000        5.699158        0.102203      375.757076
       3       76.397000        5.699890        0.073517      375.855536
       4       76.398000        5.699341        0.053955      375.875812
       5       76.390000        5.699097        0.039185      375.826619
       6       76.388000        5.699829        0.028809      375.869996
       7       76.394000        5.699829        0.021484      375.920491
       8       76.396000        5.699097        0.016235      375.865133
       9       76.390000        5.699097        0.012329      375.817169
      10       76.388000        5.699097        0.009155      375.817333
      11       76.389000        5.699341        0.006348      375.836368
      12       76.392000        5.699097        0.005005      375.833975
      13       76.391000        5.699585        0.003784      375.854966
      14       76.395000        5.699585        0.002808      375.887554
      15       76.396000        5.699097        0.002563      375.850267
      16       76.390000        5.699585        0.001831      375.855151
      17       76.393000        5.699341        0.001709      375.868928
      18       76.389000        5.699097        0.001587      375.834069
      19       76.386000        5.699097        0.001587      375.817792
      20       76.386000        5.699097        0.001587      375.817792
