#    itr              mu            ntot            mtot            etot
       1       74.859000        4.999023        0.395325      322.990063
       2       74.837000        4.999756        0.323425      323.214148
       3       74.891000        4.999268        0.271423      323.410899
       4       74.909000        4.999023        0.228821      323.460058
       5       74.930000        4.999023        0.195129      323.521792
       6       74.943000        4.999268        0.168152      323.587818
       7       74.971000        4.999023        0.146545      323.621842
       8       74.984000        4.999268        0.127136      323.646503
       9       75.011000        4.999390        0.109131      323.692247
      10       75.028000        5.000122        0.092651      323.769780
      11       75.047000        4.999634        0.078003      323.794121
      12       75.049000        4.999878        0.066406      323.788471
      13       75.060000        4.999878        0.056396      323.811311
      14       75.056000        4.999878        0.047363      323.814119
      15       75.066000        4.999878        0.040771      323.819056
      16       75.073000        4.999634        0.032837      323.801713
      17       75.068000        4.999878        0.026855      323.806255
      18       75.073000        5.000122        0.022827      323.841746
      19       75.068000        4.999146        0.019409      323.785452
      20       75.054000        4.999878        0.017822      323.776138
      21       75.064000        4.999390        0.015625      323.788410
      22       75.059000        4.999878        0.013428      323.792834
      23       75.067000        4.999634        0.011353      323.807028
      24       75.067000        4.999390        0.008789      323.772821
      25       75.067000        4.999146        0.005005      323.738300
      26       75.065000        4.999878        0.002930      323.777231
      27       75.076000        4.999390        0.001709      323.789341
      28       75.072000        4.999390        0.001221      323.756679
      29       75.073000        4.999390        0.001221      323.756685
      30       75.073000        4.999390        0.001221      323.756685
