#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-5.043625	-5.007370	-5.043625	-5.007370	-16.101868	-16.061584	
1	-5.043324	-5.007069	-5.040613	-5.004358	-16.097651	-16.057368	
2	-5.042420	-5.006165	-5.031579	-4.995325	-16.085004	-16.044721	
3	-5.040915	-5.004660	-5.016529	-4.980275	-16.063934	-16.023651	
4	-5.038810	-5.002555	-4.995472	-4.959217	-16.034454	-15.994171	
5	-5.036104	-4.999850	-4.968420	-4.932165	-15.996581	-15.956298	
6	-5.032801	-4.996547	-4.935390	-4.899135	-15.950339	-15.910056	
7	-5.028903	-4.992648	-4.896401	-4.860146	-15.895755	-15.855471	
8	-5.024410	-4.988155	-4.851478	-4.815223	-15.832862	-15.792578	
9	-5.019327	-4.983072	-4.800646	-4.764391	-15.761697	-15.721414	
10	-5.013656	-4.977401	-4.743937	-4.707683	-15.682305	-15.642022	
11	-5.007401	-4.971146	-4.681386	-4.645131	-15.594733	-15.554449	
12	-5.000565	-4.964310	-4.613028	-4.576773	-15.499032	-15.458749	
13	-4.993153	-4.956898	-4.538907	-4.502652	-15.395262	-15.354979	
14	-4.985169	-4.948914	-4.459066	-4.422811	-15.283485	-15.243201	
15	-4.976618	-4.940363	-4.373553	-4.337298	-15.163767	-15.123484	
16	-4.967504	-4.931250	-4.282420	-4.246165	-15.036181	-14.995898	
17	-4.957835	-4.921580	-4.185722	-4.149468	-14.900804	-14.860521	
18	-4.947614	-4.911359	-4.083518	-4.047263	-14.757718	-14.717435	
19	-4.936849	-4.900594	-3.975868	-3.939613	-14.607008	-14.566725	
20	-4.925546	-4.889291	-3.862838	-3.826583	-14.448765	-14.408482	
21	-4.913712	-4.877457	-3.744495	-3.708240	-14.283086	-14.242802	
22	-4.901353	-4.865099	-3.620911	-3.584656	-14.110068	-14.069785	
23	-4.888478	-4.852224	-3.492161	-3.455906	-13.929818	-13.889534	
24	-4.875094	-4.838840	-3.358321	-3.322066	-13.742442	-13.702159	
25	-4.861210	-4.824955	-3.219473	-3.183218	-13.548055	-13.507772	
26	-4.846832	-4.810578	-3.075700	-3.039445	-13.346773	-13.306490	
27	-4.831971	-4.795716	-2.927089	-2.890834	-13.138718	-13.098434	
28	-4.816635	-4.780380	-2.773729	-2.737475	-12.924014	-12.883731	
29	-4.800834	-4.764579	-2.615713	-2.579458	-12.702792	-12.662508	
30	-4.784576	-4.748321	-2.453136	-2.416881	-12.475183	-12.434900	
31	-4.767872	-4.731617	-2.286096	-2.249841	-12.241327	-12.201044	
32	-4.750732	-4.714477	-2.114693	-2.078438	-12.001363	-11.961079	
33	-4.733165	-4.696911	-1.939030	-1.902775	-11.755435	-11.715152	
34	-4.715184	-4.678929	-1.759214	-1.722960	-11.503693	-11.463410	
35	-4.696798	-4.660543	-1.575353	-1.539098	-11.246287	-11.206004	
36	-4.678018	-4.641763	-1.387558	-1.351303	-10.983374	-10.943090	
37	-4.658856	-4.622602	-1.195941	-1.159686	-10.715110	-10.674827	
38	-4.639324	-4.603069	-1.000618	-0.964363	-10.441658	-10.401375	
39	-4.619433	-4.583178	-0.801707	-0.765452	-10.163182	-10.122899	
40	-4.599195	-4.562940	-0.599327	-0.563072	-9.879851	-9.839568	
41	-4.578622	-4.542368	-0.393601	-0.357346	-9.591834	-9.551551	
42	-4.557728	-4.521473	-0.184652	-0.148397	-9.299306	-9.259023	
43	-4.536523	-4.500268	0.027393	0.063648	-9.002442	-8.962159	
44	-4.515022	-4.478767	0.242408	0.278663	-8.701422	-8.661139	
45	-4.493236	-4.456981	0.460262	0.496517	-8.396426	-8.356143	
46	-4.471180	-4.434925	0.680824	0.717079	-8.087639	-8.047356	
47	-4.448866	-4.412611	0.903962	0.940217	-7.775246	-7.734963	
48	-4.426308	-4.390053	1.129541	1.165796	-7.459436	-7.419153	
49	-4.403520	-4.367265	1.357425	1.393680	-7.140398	-7.100115	
50	-4.380515	-4.344260	1.587477	1.623731	-6.818326	-6.778042	
51	-4.357307	-4.321052	1.819558	1.855813	-6.493412	-6.453129	
52	-4.333910	-4.297655	2.053528	2.089783	-6.165853	-6.125570	
53	-4.310338	-4.274083	2.289248	2.325502	-5.835846	-5.795563	
54	-4.286605	-4.250350	2.526573	2.562828	-5.503590	-5.463307	
55	-4.262726	-4.226471	2.765363	2.801618	-5.169285	-5.129002	
56	-4.238715	-4.202460	3.005472	3.041727	-4.833132	-4.792849	
57	-4.214587	-4.178332	3.246756	3.283011	-4.495334	-4.455051	
