# n = 5.5 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       72.457900        5.499939        0.250031      320.708054
       2       69.104088        5.500305        0.184540      322.534455
       3       69.075023        5.500244        0.137634      322.629050
       4       69.043078        5.500122        0.100342      322.650454
       5       69.025946        5.500122        0.072754      322.664375
       6       69.020466        5.500122        0.052246      322.674926
       7       69.018813        5.500122        0.036865      322.681026
       8       69.020686        5.500122        0.026855      322.684019
       9       69.017576        5.500366        0.019409      322.702089
      10       69.015405        5.500122        0.014648      322.700835
      11       69.017583        5.500366        0.011597      322.703369
      12       69.021457        5.500122        0.009277      322.701437
      13       69.017138        5.500122        0.006348      322.686760
      14       69.015948        5.500122        0.004395      322.687124
      15       69.016135        5.500366        0.003052      322.704025
      16       69.018541        5.500366        0.002075      322.718509
      17       69.019116        5.500122        0.001465      322.701541
      18       69.016141        5.500122        0.001465      322.687152
      19       69.016141        5.500122        0.001465      322.687152
