#    itr              mu            ntot            mtot            etot
       1       36.650000        3.199158        2.800842      -25.499756
       2       12.620000        3.199219       -1.635620       12.839118
       3       13.608000        3.199341        0.898926       16.722812
       4       14.063000        3.199341       -0.480469       18.065375
       5       14.208000        3.199097        0.257080       18.471125
       6       14.237000        3.199097       -0.132080       18.584421
       7       14.257000        3.199829        0.071289       18.628886
       8       14.266000        3.199829       -0.037598       18.646539
       9       14.261000        3.199341        0.018066       18.642125
      10       14.273000        3.199585       -0.009033       18.640295
      11       14.264000        3.199341        0.005371       18.639928
      12       14.268000        3.199341       -0.002441       18.637285
      13       14.262000        3.199341        0.002441       18.637198
      14       14.262000        3.199341       -0.002441       18.637198
