# n = 4.2 U  = 12.0 J = 3.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       47.617000        4.199219        0.478943      159.425378
       2       48.052000        4.199219        0.243591      160.581727
       3       48.138000        4.199219        0.138611      160.852707
       4       48.140000        4.199219        0.086609      160.931336
       5       48.157000        4.199219        0.058044      160.958732
       6       48.145000        4.199463        0.041809      160.981575
       7       48.146000        4.199219        0.031921      160.985196
       8       48.135000        4.199463        0.025208      160.988997
       9       48.132000        4.199463        0.020081      161.000568
      10       48.125000        4.199097        0.015381      160.983728
      11       48.121000        4.199097        0.010498      160.968881
      12       48.120000        4.199341        0.007935      160.981032
      13       48.119000        4.199097        0.006836      160.979702
      14       48.120000        4.199585        0.005615      160.993002
      15       48.123000        4.199829        0.004517      161.025287
      16       48.126000        4.200562        0.003174      161.070829
      17       48.134000        4.199585        0.001709      161.054607
      18       48.126000        4.199097        0.000977      160.990104
      19       48.123000        4.199585        0.000244      160.993105
      20       48.126000        4.199097       -0.000000      160.990120
      21       48.120000        4.199097        0.000000      160.969614
      22       48.120000        4.199097        0.000000      160.969614
