#    itr              mu            ntot            mtot            etot
       1       22.371000        3.799133        2.200867        4.340001
       2       12.123000        3.799072       -0.846313       11.098519
       3       12.667000        3.799194        0.335693       12.285524
       4       12.794000        3.799194       -0.129639       12.461398
       5       12.804000        3.799927        0.049805       12.498603
       6       12.811000        3.799438       -0.018555       12.502228
       7       12.819000        3.799194        0.005127       12.495871
       8       12.822000        3.799438       -0.000977       12.497173
       9       12.827000        3.799438        0.000000       12.499031
      10       12.826000        3.799438        0.000000       12.499065
      11       12.826000        3.799438        0.000000       12.499065
