#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	0.837921	0.867218	0.837921	0.867218	-10.091583	-10.061676	22.837921	22.867218	22.837921	22.867218	21.908417	21.938324	
1	0.838222	0.867519	0.840933	0.870230	-10.087367	-10.057460	22.834910	22.864206	22.837620	22.866917	21.907815	21.937722	
2	0.839125	0.868422	0.849966	0.879263	-10.074720	-10.044813	22.825876	22.855173	22.836717	22.866014	21.906008	21.935915	
3	0.840630	0.869927	0.865016	0.894313	-10.053650	-10.023743	22.810826	22.840123	22.835212	22.864509	21.902998	21.932905	
4	0.842736	0.872033	0.886074	0.915371	-10.024170	-9.994262	22.789769	22.819066	22.833106	22.862403	21.898786	21.928694	
5	0.845441	0.874738	0.913126	0.942422	-9.986297	-9.956390	22.762717	22.792014	22.830401	22.859698	21.893376	21.923283	
6	0.848744	0.878041	0.946156	0.975453	-9.940055	-9.910147	22.729686	22.758983	22.827098	22.856395	21.886770	21.916677	
7	0.852643	0.881940	0.985144	1.014441	-9.885470	-9.855563	22.690698	22.719995	22.823199	22.852496	21.878972	21.908879	
8	0.857136	0.886433	1.030068	1.059365	-9.822577	-9.792670	22.645774	22.675071	22.818707	22.848004	21.869988	21.899895	
9	0.862219	0.891516	1.080900	1.110196	-9.751413	-9.721506	22.594943	22.624240	22.813623	22.842920	21.859821	21.889728	
10	0.867890	0.897187	1.137608	1.166905	-9.672021	-9.642114	22.538234	22.567531	22.807953	22.837249	21.848479	21.878387	
11	0.874145	0.903442	1.200160	1.229457	-9.584448	-9.554541	22.475682	22.504979	22.801697	22.830994	21.835969	21.865876	
12	0.880981	0.910277	1.268518	1.297814	-9.488748	-9.458841	22.407325	22.436622	22.794862	22.824159	21.822298	21.852205	
13	0.888393	0.917690	1.342639	1.371936	-9.384978	-9.355071	22.333203	22.362500	22.787450	22.816746	21.807473	21.837381	
14	0.896377	0.925674	1.422480	1.451777	-9.273200	-9.243293	22.253362	22.282659	22.779465	22.808762	21.791505	21.821412	
15	0.904928	0.934225	1.507993	1.537290	-9.153483	-9.123575	22.167849	22.197146	22.770914	22.800211	21.774403	21.804310	
16	0.914041	0.943338	1.599126	1.628422	-9.025897	-8.995990	22.076717	22.106014	22.761801	22.791098	21.756176	21.786083	
17	0.923711	0.953008	1.695823	1.725120	-8.890520	-8.860613	21.980019	22.009316	22.752131	22.781428	21.736836	21.766744	
