#    itr              mu            ntot            mtot            etot
       1       60.318000        4.999451        1.000549      107.070452
       2       24.887000        4.999451       -0.887512       72.694394
       3       24.828000        4.999329        0.812927       72.917359
       4       24.801000        5.000000       -0.759888       73.070084
       5       24.822000        4.999268        0.713745       73.155204
       6       24.820000        4.999023       -0.670532       73.211672
       7       24.836000        4.999268        0.633667       73.279433
       8       24.853000        5.000244       -0.600952       73.361157
       9       24.859000        4.999023        0.571899       73.392079
      10       24.863000        5.000000       -0.546997       73.434026
      11       24.874000        4.999512        0.522095       73.469450
      12       24.888000        4.999512       -0.502563       73.491300
      13       24.890000        4.999268        0.484253       73.507881
      14       24.894000        4.999023       -0.467896       73.518056
      15       24.897000        4.999023        0.453735       73.531663
      16       24.899000        4.999268       -0.441284       73.552669
      17       24.914000        5.000244        0.428589       73.593745
      18       24.922000        4.999268       -0.418823       73.598392
      19       24.926000        4.999023        0.412231       73.585518
      20       24.924000        4.999756       -0.401733       73.606033
      21       24.921000        4.999268        0.390503       73.615842
      22       24.929000        4.999268       -0.379761       73.617855
      23       24.934000        4.999512        0.371216       73.633401
      24       24.937000        4.999268       -0.362671       73.638746
      25       24.941000        4.999023        0.355591       73.635985
      26       24.948000        4.999512       -0.349243       73.649763
      27       24.954000        4.999023        0.344849       73.651002
      28       24.954000        4.999023       -0.340454       73.646396
      29       24.955000        4.999268        0.336304       73.655952
      30       24.956000        4.999512       -0.332642       73.669532
      31       24.955000        4.999023        0.328247       73.664224
      32       24.956000        4.999512       -0.324829       73.671691
      33       24.961000        4.999023        0.320435       73.670301
      34       24.962000        4.999268       -0.314331       73.671503
      35       24.966000        4.999512        0.309692       73.685993
      36       24.970000        4.999512       -0.305786       73.693382
      37       24.970000        4.999268        0.300171       73.690156
      38       24.974000        4.999268       -0.295288       73.690056
      39       24.977000        4.999023        0.291138       73.687299
      40       24.977000        4.999268       -0.287476       73.692255
      41       24.979000        4.999268        0.282104       73.698743
      42       24.981000        4.999512       -0.276489       73.708347
      43       24.988000        4.999756        0.268921       73.722196
      44       24.994000        4.999390       -0.258301       73.721944
      45       25.000000        4.999390        0.249512       73.722080
      46       25.012000        4.999634       -0.241943       73.733477
      47       25.017000        4.999390        0.234375       73.735665
      48       25.022000        4.999390       -0.226074       73.735660
      49       25.019000        4.999146        0.218506       73.733962
      50       25.020000        4.999390       -0.207031       73.740002
      51       25.031000        4.999634        0.196533       73.755608
      52       25.035000        4.999390       -0.187988       73.758273
      53       25.037000        4.999390        0.180176       73.757932
      54       25.044000        4.999390       -0.172363       73.761167
      55       25.044000        4.999634        0.166260       73.770575
      56       25.042000        4.999146       -0.160889       73.764934
      57       25.042000        4.999146        0.152100       73.758778
      58       25.048000        4.999878       -0.140625       73.779960
      59       25.050000        4.999390        0.133301       73.783515
      60       25.049000        4.999878       -0.126953       73.789990
      61       25.050000        4.999390        0.120117       73.787769
      62       25.052000        4.999146       -0.114014       73.775570
      63       25.058000        4.999146        0.109131       73.773146
      64       25.060000        4.999146       -0.101318       73.774388
      65       25.064000        4.999146        0.095459       73.776084
      66       25.066000        5.000610       -0.089111       73.813933
      67       25.069000        4.999878        0.083984       73.821475
      68       25.060000        4.999146       -0.078857       73.792011
      69       25.059000        4.999146        0.072998       73.780747
      70       25.063000        4.999146       -0.071045       73.781731
      71       25.060000        4.999146        0.070068       73.782019
      72       25.062000        4.999146       -0.070068       73.782113
      73       25.062000        4.999146        0.070068       73.782113
