#    itr              mu            ntot            mtot            etot
       1       -7.465000        1.999573        1.999573      -34.050332
       2        0.827000        1.999146       -0.650879       -9.701413
       3        0.616000        1.999390        0.205811       -8.688321
       4        0.618000        1.999390       -0.065186       -8.579731
       5        0.595000        1.999146        0.018066       -8.569005
       6        0.611000        1.999146       -0.006348       -8.569608
       7        0.603000        1.999634        0.002930       -8.569056
       8        0.605000        1.999146       -0.002441       -8.567003
       9        0.605000        1.999634        0.001953       -8.569102
      10        0.607000        1.999634       -0.001953       -8.566638
      11        0.607000        1.999634        0.001953       -8.566638
