#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -100.388750
       2        8.431000        1.699097       -1.683350       -0.695982
       3        4.950000        1.700073        1.429443       -5.174716
       4        5.163000        1.699463       -1.275269       -3.720241
       5        5.031000        1.699219        1.131470       -2.972764
       6        4.880000        1.699463       -0.995972       -2.351154
       7        4.715000        1.699463        0.869507       -1.833020
       8        4.492000        1.699341       -0.739258       -1.417489
       9        4.303000        1.699585        0.616455       -1.056904
      10        4.172000        1.699097       -0.506592       -0.775001
      11        4.090000        1.699097        0.411377       -0.572990
      12        4.034000        1.699341       -0.332520       -0.426862
      13        3.992000        1.699585        0.267822       -0.325987
      14        3.972000        1.699341       -0.215820       -0.261043
      15        3.949000        1.699585        0.173584       -0.220892
      16        3.938000        1.699585       -0.139893       -0.191373
      17        3.941000        1.699341        0.112305       -0.174965
      18        3.934000        1.699097       -0.089600       -0.167100
      19        3.920000        1.699585        0.071533       -0.159931
      20        3.917000        1.699341       -0.056152       -0.151427
      21        3.929000        1.699097        0.045654       -0.151756
      22        3.923000        1.699097       -0.036865       -0.152168
      23        3.937000        1.699097        0.031982       -0.150947
      24        3.934000        1.699097       -0.028076       -0.150355
      25        3.928000        1.699341        0.025879       -0.149075
      26        3.925000        1.699341       -0.022949       -0.146424
      27        3.930000        1.699585        0.021729       -0.145203
      28        3.929000        1.699097       -0.020264       -0.144633
      29        3.925000        1.699585        0.016846       -0.147476
      30        3.920000        1.699341       -0.015137       -0.143225
      31        3.916000        1.699341        0.014160       -0.145671
      32        3.913000        1.699341       -0.013184       -0.145618
      33        3.913000        1.699829        0.012695       -0.143764
      34        3.918000        1.700562       -0.011963       -0.135992
      35        3.920000        1.699097        0.010498       -0.134385
      36        3.907000        1.699097       -0.009521       -0.148842
      37        3.904000        1.699097        0.008545       -0.148698
      38        3.901000        1.699097       -0.007568       -0.148774
      39        3.902000        1.699097        0.006592       -0.148746
      40        3.905000        1.699097       -0.006592       -0.148720
      41        3.905000        1.699097        0.006592       -0.148720
