#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.102356	-7.993042	-8.102356	-7.993042	-18.973541	-18.853790	
1	-8.102055	-7.992741	-8.099344	-7.990030	-18.969325	-18.849574	
2	-8.101151	-7.991837	-8.090311	-7.980997	-18.956678	-18.836927	
3	-8.099646	-7.990332	-8.075261	-7.965947	-18.935608	-18.815857	
4	-8.097541	-7.988227	-8.054203	-7.944889	-18.906127	-18.786376	
5	-8.094835	-7.985522	-8.027151	-7.917837	-18.868255	-18.748504	
6	-8.091532	-7.982219	-7.994121	-7.884807	-18.822012	-18.702261	
7	-8.087634	-7.978320	-7.955132	-7.845818	-18.767428	-18.647677	
8	-8.083141	-7.973827	-7.910209	-7.800895	-18.704535	-18.584784	
9	-8.078058	-7.968744	-7.859377	-7.750063	-18.633371	-18.513620	
10	-8.072387	-7.963073	-7.802668	-7.693355	-18.553979	-18.434228	
11	-8.066132	-7.956818	-7.740117	-7.630803	-18.466406	-18.346655	
12	-8.059296	-7.949982	-7.671759	-7.562445	-18.370706	-18.250955	
13	-8.051884	-7.942570	-7.597638	-7.488324	-18.266936	-18.147185	
14	-8.043900	-7.934586	-7.517797	-7.408483	-18.155158	-18.035407	
15	-8.035349	-7.926035	-7.432284	-7.322970	-18.035440	-17.915689	
16	-8.026235	-7.916922	-7.341151	-7.231837	-17.907855	-17.788104	
17	-8.016566	-7.907252	-7.244454	-7.135140	-17.772478	-17.652727	
18	-8.006345	-7.897031	-7.142249	-7.032935	-17.629391	-17.509640	
19	-7.995580	-7.886266	-7.034599	-6.925285	-17.478681	-17.358930	
20	-7.984277	-7.874963	-6.921569	-6.812255	-17.320439	-17.200688	
21	-7.972443	-7.863129	-6.803226	-6.693912	-17.154759	-17.035008	
22	-7.960085	-7.850771	-6.679642	-6.570328	-16.981742	-16.861991	
23	-7.947210	-7.837896	-6.550892	-6.441578	-16.801491	-16.681740	
24	-7.933826	-7.824512	-6.417052	-6.307738	-16.614116	-16.494365	
25	-7.919941	-7.810627	-6.278204	-6.168890	-16.419729	-16.299978	
26	-7.905563	-7.796250	-6.134431	-6.025117	-16.218447	-16.098696	
27	-7.890702	-7.781388	-5.985820	-5.876506	-16.010391	-15.890640	
28	-7.875366	-7.766052	-5.832460	-5.723147	-15.795688	-15.675937	
29	-7.859565	-7.750251	-5.674444	-5.565130	-15.574465	-15.454714	
30	-7.843307	-7.733993	-5.511867	-5.402553	-15.346857	-15.227106	
31	-7.826603	-7.717289	-5.344827	-5.235513	-15.113000	-14.993249	
32	-7.809463	-7.700149	-5.173424	-5.064110	-14.873036	-14.753285	
33	-7.791897	-7.682583	-4.997761	-4.888447	-14.627109	-14.507358	
34	-7.773915	-7.664601	-4.817946	-4.708632	-14.375367	-14.255616	
35	-7.755529	-7.646215	-4.634084	-4.524770	-14.117961	-13.998210	
36	-7.736749	-7.627435	-4.446289	-4.336975	-13.855047	-13.735296	
37	-7.717588	-7.608274	-4.254672	-4.145358	-13.586784	-13.467033	
38	-7.698055	-7.588741	-4.059349	-3.950035	-13.313332	-13.193581	
39	-7.678164	-7.568850	-3.860438	-3.751124	-13.034856	-12.915105	
40	-7.657926	-7.548612	-3.658058	-3.548744	-12.751525	-12.631774	
41	-7.637354	-7.528040	-3.452332	-3.343018	-12.463508	-12.343757	
42	-7.616459	-7.507145	-3.243383	-3.134069	-12.170980	-12.051229	
43	-7.595254	-7.485940	-3.031338	-2.922024	-11.874116	-11.754365	
44	-7.573753	-7.464439	-2.816323	-2.707009	-11.573096	-11.453345	
45	-7.551967	-7.442653	-2.598469	-2.489155	-11.268100	-11.148349	
46	-7.529911	-7.420597	-2.377907	-2.268593	-10.959313	-10.839562	
47	-7.507597	-7.398283	-2.154769	-2.045455	-10.646920	-10.527169	
48	-7.485039	-7.375725	-1.929190	-1.819876	-10.331109	-10.211358	
49	-7.462251	-7.352937	-1.701306	-1.591992	-10.012072	-9.892321	
50	-7.439246	-7.329932	-1.471254	-1.361941	-9.689999	-9.570248	
51	-7.416038	-7.306724	-1.239173	-1.129859	-9.365086	-9.245335	
52	-7.392641	-7.283327	-1.005203	-0.895889	-9.037527	-8.917776	
