#    itr              mu            ntot            mtot            etot
       1      -19.646484        1.300720        0.650360      -34.335693
       2       -3.115119        1.299072       -0.462708      -11.155664
       3       -3.399796        1.300049        0.345642      -10.280404
       4       -3.574834        1.300049       -0.266296       -9.846630
       5       -3.717053        1.300781        0.207092       -9.622945
       6       -3.869457        1.299438       -0.158936       -9.484382
       7       -3.956434        1.300171        0.119507       -9.411667
       8       -3.998061        1.299683       -0.089478       -9.357212
       9       -4.031639        1.299683        0.067017       -9.330611
      10       -4.039070        1.299896       -0.049789       -9.315750
      11       -4.045034        1.299683        0.037964       -9.305045
      12       -4.039969        1.300659       -0.030151       -9.304976
      13       -4.053139        1.300415        0.022217       -9.297842
      14       -4.056328        1.299927       -0.016602       -9.294970
      15       -4.058889        1.300659        0.012329       -9.298853
      16       -4.060944        1.299652       -0.009384       -9.291406
      17       -4.062594        1.300171        0.007202       -9.297074
      18       -4.063918        1.299927       -0.005127       -9.293959
      19       -4.055090        1.300415        0.004395       -9.296742
      20       -4.057895        1.299438       -0.003906       -9.290887
