#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	19.394012	19.394012	19.394012	19.394012	7.946533	7.946533	
1	19.394314	19.394314	19.397024	19.397024	7.950750	7.950750	
2	19.395217	19.395217	19.406058	19.406058	7.963397	7.963397	
3	19.396722	19.396722	19.421108	19.421108	7.984467	7.984467	
4	19.398828	19.398828	19.442165	19.442165	8.013947	8.013947	
5	19.401533	19.401533	19.469217	19.469217	8.051820	8.051820	
6	19.404836	19.404836	19.502247	19.502247	8.098062	8.098062	
7	19.408735	19.408735	19.541236	19.541236	8.152646	8.152646	
8	19.413227	19.413227	19.586160	19.586160	8.215539	8.215539	
9	19.418310	19.418310	19.636991	19.636991	8.286703	8.286703	
10	19.423981	19.423981	19.693700	19.693700	8.366096	8.366096	
11	19.430236	19.430236	19.756252	19.756252	8.453668	8.453668	
12	19.437072	19.437072	19.824609	19.824609	8.549369	8.549369	
13	19.444484	19.444484	19.898731	19.898731	8.653139	8.653139	
14	19.452468	19.452468	19.978572	19.978572	8.764916	8.764916	
15	19.461020	19.461020	20.064084	20.064084	8.884634	8.884634	
16	19.470133	19.470133	20.155217	20.155217	9.012220	9.012220	
17	19.479803	19.479803	20.251915	20.251915	9.147597	9.147597	
18	19.490023	19.490023	20.354120	20.354120	9.290683	9.290683	
19	19.500788	19.500788	20.461769	20.461769	9.441393	9.441393	
20	19.512091	19.512091	20.574800	20.574800	9.599636	9.599636	
21	19.523925	19.523925	20.693143	20.693143	9.765315	9.765315	
22	19.536284	19.536284	20.816726	20.816726	9.938333	9.938333	
23	19.549159	19.549159	20.945477	20.945477	10.118583	10.118583	
24	19.562543	19.562543	21.079316	21.079316	10.305959	10.305959	
25	19.576428	19.576428	21.218164	21.218164	10.500346	10.500346	
26	19.590805	19.590805	21.361937	21.361937	10.701628	10.701628	
27	19.605666	19.605666	21.510548	21.510548	10.909683	10.909683	
28	19.621002	19.621002	21.663908	21.663908	11.124387	11.124387	
29	19.636804	19.636804	21.821924	21.821924	11.345609	11.345609	
30	19.653061	19.653061	21.984501	21.984501	11.573217	11.573217	
31	19.669765	19.669765	22.151542	22.151542	11.807074	11.807074	
32	19.686906	19.686906	22.322945	22.322945	12.047038	12.047038	
33	19.704472	19.704472	22.498607	22.498607	12.292966	12.292966	
34	19.722453	19.722453	22.678423	22.678423	12.544708	12.544708	
