#    itr              mu            ntot            mtot            etot
       1       85.461000        4.699585        0.551880      354.440391
       2       85.646000        4.699402        0.498077      354.688420
       3       85.641000        4.699890        0.469757      354.966938
       4       85.685000        4.699158        0.449371      355.060086
       5       85.683000        4.699158        0.434723      355.087161
       6       85.701000        4.699402        0.426300      355.166530
       7       85.710000        4.699341        0.418457      355.212616
       8       85.723000        4.699097        0.412231      355.218353
       9       85.732000        4.699341        0.406738      355.245578
      10       85.742000        4.699585        0.402466      355.309276
      11       85.752000        4.699585        0.398315      355.347549
      12       85.755000        4.699341        0.393311      355.342745
      13       85.761000        4.699341        0.389404      355.343239
      14       85.765000        4.699341        0.385986      355.357978
      15       85.772000        4.699097        0.384155      355.350962
      16       85.768000        4.699097        0.381714      355.339949
      17       85.774000        4.699097        0.378296      355.349897
      18       85.771000        4.699097        0.374390      355.363272
      19       85.779000        4.699341        0.372070      355.399877
      20       85.786000        4.699341        0.370117      355.428053
      21       85.791000        4.699341        0.368652      355.435598
      22       85.790000        4.699341        0.366699      355.440984
      23       85.793000        4.699097        0.365112      355.428082
      24       85.791000        4.699097        0.363647      355.414959
      25       85.797000        4.699829        0.362061      355.483691
      26       85.810000        4.699829        0.360596      355.547239
      27       85.812000        4.699341        0.359375      355.510485
      28       85.808000        4.699341        0.358887      355.476885
      29       85.808000        4.699341        0.357910      355.478980
      30       85.805000        4.699097        0.357300      355.461885
      31       85.803000        4.699097        0.356812      355.444244
      32       85.803000        4.699097        0.356812      355.446168
      33       85.803000        4.699097        0.356812      355.446168
