# n = 3.1 U  = 13.0 J = 3.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       35.165000        3.100220        0.247070       83.518588
       2       35.308000        3.099487        0.079956       84.137150
       3       35.331000        3.099487        0.026245       84.160772
       4       35.310000        3.099487        0.008179       84.170406
       5       35.296000        3.099487        0.002808       84.171130
       6       35.298000        3.099243        0.000977       84.162024
       7       35.295000        3.099731        0.000732       84.171586
       8       35.300000        3.099731        0.000244       84.188077
       9       35.297000        3.099243        0.000000       84.170841
      10       35.290000        3.099243        0.000000       84.154636
      11       35.290000        3.099243        0.000000       84.154636
