# n = 3.2 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       41.967800        3.200073        0.307251      107.317208
       2       42.184700        3.200073        0.120239      108.171682
       3       42.224300        3.200073        0.045532      108.282400
       4       42.243200        3.200073        0.017700      108.306132
       5       42.233100        3.200073        0.007202      108.306834
       6       42.237765        3.200317        0.003174      108.318579
       7       42.236443        3.200317        0.001221      108.328160
       8       42.236846        3.200317        0.000732      108.328176
       9       42.236388        3.200317        0.000732      108.327879
      10       42.236388        3.200317        0.000732      108.327879
