#    itr              mu            ntot            mtot            etot
       1       68.462000        4.599731        0.364990      268.746075
       2       68.608000        4.599365        0.270325      269.001087
       3       68.680000        4.599121        0.206970      269.147261
       4       68.647000        4.599731        0.155396      269.263451
       5       68.665000        4.599487        0.116455      269.351876
       6       68.656000        4.600708        0.085327      269.454253
       7       68.669000        4.600220        0.063110      269.519081
       8       68.655000        4.599243        0.046265      269.431354
       9       68.651000        4.599243        0.033569      269.378918
      10       68.658000        4.599976        0.024902      269.431884
      11       68.654000        4.599243        0.017944      269.429100
      12       68.645000        4.599243        0.013306      269.384387
      13       68.642000        4.599976        0.009033      269.434618
      14       68.651000        4.599243        0.006470      269.430287
      15       68.646000        4.599243        0.005005      269.385205
      16       68.646000        4.599731        0.003784      269.419070
      17       68.649000        4.599731        0.003296      269.448850
      18       68.647000        4.599487        0.002686      269.432109
      19       68.644000        4.599487        0.002197      269.417256
      20       68.645000        4.599976        0.001953      269.450637
      21       68.650000        4.599487        0.001709      269.447166
      22       68.642000        4.599487        0.001221      269.417128
      23       68.646000        4.599976        0.000977      269.450651
      24       68.652000        4.599976        0.000977      269.480552
      25       68.652000        4.599976        0.000977      269.480552
