# n = 4.1 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       36.316000        4.099365        0.350159      109.251567
       2       36.540000        4.099365        0.140930      109.952577
       3       36.590000        4.099121        0.065857      110.046138
       4       36.595000        4.099121        0.033875      110.059203
       5       36.603000        4.099121        0.019226      110.064518
       6       36.615000        4.099243        0.010498      110.070412
       7       36.607000        4.099487        0.005981      110.083671
       8       36.615000        4.099243        0.003906      110.082357
       9       36.611000        4.099243        0.002441      110.074959
      10       36.612000        4.099243        0.001465      110.074948
      11       36.612000        4.099243        0.000977      110.074928
      12       36.611000        4.099243        0.000488      110.074958
      13       36.612000        4.099243        0.000488      110.074959
      14       36.612000        4.099243        0.000488      110.074959
