#    itr              mu            ntot            mtot            etot
       1       -9.843750        1.599457        0.798019      -29.191258
       2       -2.488556        1.599274       -0.367935      -12.255421
       3       -3.052486        1.600464        0.159546      -11.308231
       4       -3.150175        1.600708       -0.069092      -11.097180
       5       -3.165319        1.599976        0.030396      -11.055329
       6       -3.185005        1.600708       -0.013672      -11.052735
       7       -3.171449        1.599731        0.006836      -11.045633
       8       -3.173397        1.600708       -0.002930      -11.051867
       9       -3.178955        1.600464        0.001099      -11.047690
      10       -3.183188        1.599487       -0.000122      -11.045424
      11       -3.186413        1.599487        0.000122      -11.048666
