# n = 4.4 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       39.448000        4.399170        0.416809      130.046285
       2       39.745000        4.399414        0.172302      130.910150
       3       39.726000        4.399292        0.073730      131.056975
       4       39.708000        4.399048        0.031372      131.069914
       5       39.710000        4.399292        0.012939      131.077022
       6       39.713000        4.399292        0.006348      131.086447
       7       39.714000        4.399048        0.002808      131.076546
       8       39.712000        4.399048        0.001343      131.068630
       9       39.714000        4.399048        0.000366      131.068577
      10       39.715000        4.399048        0.000366      131.068579
      11       39.715000        4.399048        0.000366      131.068579
