#    itr              mu            ntot            mtot            etot
       1       -7.936523        2.400879        1.196787      -43.480190
       2        7.077657        2.399536       -1.016064       -6.413036
       3        7.199412        2.399811        0.800827       -3.953799
       4        6.938014        2.399231       -0.571722       -1.688826
       5        6.874526        2.399658        0.387146        0.022954
       6        6.907158        2.400208       -0.253533        0.961467
       7        6.841689        2.400604        0.168991        1.417121
       8        6.879958        2.399078       -0.111832        1.598704
       9        6.890576        2.400208        0.074615        1.675907
      10        6.908771        2.400024       -0.047852        1.721062
      11        6.889719        2.400970        0.031998        1.742888
      12        6.902014        2.400299       -0.020157        1.753317
      13        6.893368        2.400177        0.012558        1.749737
      14        6.894781        2.399689       -0.007401        1.747607
      15        6.884920        2.399048        0.004883        1.738182
      16        6.884896        2.399536       -0.004150        1.736070
      17        6.890616        2.399109        0.003418        1.737426
