#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.468742	9.650765	-10.468742	9.650765	-21.198186	-1.711858	11.754875	31.874382	11.754875	31.874382	10.913030	30.399358	
1	-10.468444	9.651063	-10.465761	9.653746	-21.193978	-1.707650	11.751894	31.871400	11.754577	31.874084	10.912436	30.398764	
2	-10.467550	9.651957	-10.456818	9.662689	-21.181356	-1.695028	11.742951	31.862458	11.753683	31.873190	10.910655	30.396983	
3	-10.466060	9.653447	-10.441920	9.677587	-21.160328	-1.674000	11.728053	31.847560	11.752193	31.871700	10.907686	30.394014	
4	-10.463975	9.655531	-10.421076	9.698431	-21.130906	-1.644578	11.707209	31.826716	11.750108	31.869615	10.903533	30.389862	
5	-10.461298	9.658209	-10.394299	9.725207	-21.093109	-1.606781	11.680432	31.799939	11.747430	31.866937	10.898198	30.384527	
6	-10.458028	9.661479	-10.361607	9.757900	-21.046959	-1.560631	11.647740	31.767247	11.744161	31.863667	10.891685	30.378013	
7	-10.454168	9.665339	-10.323020	9.796487	-20.992484	-1.506156	11.609153	31.728660	11.740301	31.859808	10.883996	30.370325	
8	-10.449721	9.669786	-10.278562	9.840944	-20.929718	-1.443390	11.564695	31.684202	11.735854	31.855361	10.875138	30.361466	
9	-10.444689	9.674817	-10.228263	9.891244	-20.858698	-1.372370	11.514396	31.633902	11.730822	31.850329	10.865116	30.351444	
10	-10.439076	9.680431	-10.172153	9.947353	-20.779467	-1.293139	11.458286	31.577793	11.725209	31.844716	10.853936	30.340264	
11	-10.432884	9.686623	-10.110270	10.009237	-20.692074	-1.205745	11.396403	31.515910	11.719017	31.838524	10.841604	30.327933	
12	-10.426118	9.693389	-10.042652	10.076855	-20.596570	-1.110242	11.328785	31.448292	11.712250	31.831757	10.828130	30.314458	
13	-10.418781	9.700726	-9.969343	10.150164	-20.493015	-1.006687	11.255476	31.374983	11.704913	31.824420	10.813521	30.299849	
14	-10.410878	9.708629	-9.890390	10.229117	-20.381472	-0.895143	11.176522	31.296029	11.697010	31.816517	10.797787	30.284115	
15	-10.402413	9.717093	-9.805843	10.313664	-20.262006	-0.775678	11.091976	31.211483	11.688546	31.808053	10.780936	30.267265	
16	-10.393393	9.726114	-9.715757	10.403750	-20.134692	-0.648364	11.001890	31.121397	11.679526	31.799033	10.762981	30.249310	
17	-10.383822	9.735685	-9.620190	10.499317	-19.999606	-0.513278	10.906323	31.025830	11.669955	31.789462	10.743933	30.230261	
18	-10.373706	9.745801	-9.519204	10.600303	-19.856830	-0.370502	10.805337	30.924844	11.659839	31.779346	10.723802	30.210131	
19	-10.363051	9.756455	-9.412864	10.706642	-19.706451	-0.220123	10.698997	30.818504	11.649184	31.768691	10.702603	30.188931	
20	-10.351864	9.767642	-9.301240	10.818267	-19.548560	-0.062232	10.587373	30.706880	11.637997	31.757504	10.680349	30.166677	
21	-10.340152	9.779355	-9.184404	10.935103	-19.383253	0.103076	10.470537	30.590043	11.626285	31.745792	10.657052	30.143381	
22	-10.327921	9.791586	-9.062432	11.057075	-19.210629	0.275699	10.348565	30.468072	11.614054	31.733561	10.632730	30.119058	
