#    itr              mu            ntot            mtot            etot
       1       -8.203125        1.899963        0.947698      -33.487095
       2        0.548233        1.899658       -0.462764      -11.320416
       3       -0.063530        1.900269        0.214966       -9.598556
       4       -0.178640        1.899780       -0.098267       -9.184391
       5       -0.202579        1.899048        0.046631       -9.098190
       6       -0.197298        1.900757       -0.020630       -9.083585
       7       -0.187078        1.900513        0.009277       -9.071313
       8       -0.185481        1.900757       -0.004272       -9.071780
       9       -0.194493        1.900330        0.001801       -9.069872
      10       -0.205303        1.899536       -0.000732       -9.072158
      11       -0.202453        1.899536        0.000732       -9.075951
