#    itr              mu            ntot            mtot            etot
       1       73.004000        3.999207        2.000793       46.818565
       2       25.004000        3.999451       -1.975891       62.187956
       3       25.015000        3.999451        1.957336       62.374676
       4       25.018000        3.999451       -1.940247       62.512383
       5       25.026000        3.999207        1.928284       62.631658
       6       25.033000        3.999207       -1.919006       62.713473
       7       25.037000        3.999207        1.914124       62.780949
       8       25.047000        3.999695       -1.910706       62.828519
       9       25.054000        3.999695        1.905823       62.863757
      10       25.050000        3.999695       -1.904846       62.899177
      11       25.053000        3.999207        1.904358       62.893928
      12       25.052000        3.999451       -1.904114       62.892989
      13       25.054000        3.999695        1.903870       62.906174
      14       25.055000        3.999207       -1.902405       62.901008
      15       25.056000        4.000183        1.901428       62.925493
      16       25.060000        3.999207       -1.900452       62.929284
      17       25.054000        3.999939        1.899231       62.933510
      18       25.055000        3.999939       -1.897278       62.958129
      19       25.048000        3.999451        1.896790       62.960006
      20       25.047000        3.999451       -1.896790       62.952937
      21       25.047000        3.999451        1.896790       62.952937
